token	normalised
a	a
corner	corner
Comẽsa	Comensa
tãtost	tantost
et	et
iuper	iuper
A	A
tendre	tendre
a	a
ma	ma
voie	voie
ses	ses
las	las
A	A
fin	fin
que	que
n	n
eschapasse	eschapasse
pas	pas
Quar	Quar
ie	ie
vi	vi
tel	tel
aprestem̃t	aprestement
Esbahi	Esbahi
fu	fu
ml̃t	moult
grãdem̃t	grandement
Quar	Quar
je	je
vi	vi
biẽ	bien
que	que
se	se
passoie	passoie
Par	Par
li	li
tantost	tantost
prĩ	prin
ie	ie
seroie	seroie
Dous	Dous
diex	diex
dis	dis
ie	ie
que	que
ferai	ferai
ie	ie
Mal	Mal
chemĩ	chemin
truis	truis
ou	ou
irai	irai
ie	ie
Jamais	Jamais
n	n
istrai	istrai
de	de
ceste	ceste
place	place
Se	Se
n	n
ay	ay
secours	secours
de	de
vr̃e	vostre
grace	grace
Aussi	Aussi
tost	tost
cõme	comme
elle	elle
ot	ot
ce	ce
dist	dist
Plus	Plus
ne	ne
la	la
vit	vit
dont	dont
pas	pas
ne	ne
rit	rit
Mon	Mon
cuer	cuer
qui	qui
dollent	dollent
en	en
estoit	estoit
Mes	Mes
plus	plus
faire	faire
il	il
n	n
en	en
pooit	pooit
Toutevoiez	Toutevoiez
aler	aler
ma	ma
voie	voie
Si	Si
cõme	comme
pourpensé	pourpensé
l	l
avoie	avoie
Je	Je
ne	ne
voulx	voulx
pas	pas
entrelaissier	entrelaissier
Ains	Ains
me	me
vois	vois
des	des
lors	lors
avoier	avoier
A	A
memoire	memoire
dis	dis
que	que
venist	venist
Aprés	Aprés
moy	moy
⁊	et
et	et
me	me
suivist	suivist
Que	Que
mes	mes
armes	armes
aportast	aportast
Et	Et
que	que
nulle	nulle
n	n
en	en
n	n
i	i
laissat	laissat
Et	Et
elle	elle
voir	voir
le	le
fist	fist
ainssi	ainssi
Tout	Tout
aporta	aporta
riens	riens
n	n
i	i
perdi	perdi
Et	Et
il	il
en	en
estoit	estoit
grans	grans
mestiers	mestiers
Quar	Quar
puis	puis
trouvay	trouvay
tant	tant
d	d
encõbriers	encombriers
Que	Que
s	s
aucune	aucune
fois	fois
n	n
eusse	eusse
esté	esté
Armés	Armés
mors	mors
eüsse	eüsse
esté	esté
Non	Non
pas	pas
que	que
tousjours	tousjours
les	les
vestisse	vestisse
A	A
mon	mon
besoing	besoing
ne	ne
ne	ne
p͛isse	preisse
Car	Car
maintes	maintes
fois	fois
par	par
ma	ma
ꝑesce	peresce
Cops	Cops
de	de
dars	dars
⁊	et
de	de
sayectes	sayectes
Souffri	Souffri
que	que
pas	pas
souffert	souffert
n	n
euse	euse
Se	Se
bñ	bien
armé	armé
esté	esté
eusse	eusse
Or	Or
vous	vous
ay	ay
dit	dit
tout	tout
sãs	sans
mẽçõge	mençonge
Une	Une
partie	partie
de	de
mon	mon
songe	songe
Le	Le
remanant	remanant
vous	vous
conteray	conteray
Ci	Ci
ap͛s	apres
quãt	quant
tamps	tamps
en	en
aray	aray
Et	Et
vous	vous
plus	plus
volentiers	volentiers
l	l
orrés	orrés
Quant	Quant
un	un
pou	pou
reposés	reposés
serés	serés
Sans	Sans
entreval	entreval
t͛stout	trestout
ẽnuye	ennuye
Et	Et
le	le
bel	bel
tamps	tamps
⁊	et
cilz	cilz
de	de
pluie	pluie
Une	Une
autre	autre
fois	fois
vous	vous
revẽrés	revenrés
Se	Se
plus	plus
oïr	oïr
vous	vous
en	en
voulés	voulés
Et	Et
tendis	tendis
je	je
m	m
aviseray	aviseray
D	D
a	a
point	point
conter	conter
si	si
com	com
je	je
sçay	sçay
A	A
chemin	chemin
me	me
mis	mis
sans	sans
targier	targier
Et	Et
cõmençay	commençay
a	a
costoier	costoier
La	La
mer	mer
tout	tout
entour	entour
le	le
rivage	rivage
Mais	Mais
pas	pas
n	n
i	i
fis	fis
ml̃t	moult
grãt	grant
voiage	voiage
Que	Que
vi	vi
douce	douce
gent	gent
seigniez	seigniez
vous	vous
Si	Si
laide	laide
beste	beste
est	est
a	a
tous	tous
Qui	Qui
bñ	bien
regardé	regardé
l	l
aroit	aroit
Jamais	Jamais
asseurs	asseurs
ne	ne
seroit	seroit
Pour	Pour
moy	moy
le	le
di	di
m	m
ãme	amme
le	le
tient	tient
Tout	Tout
les	les
fois	fois
qui	qui
leur	leur
souvient	souvient
Celle	Celle
beste	beste
estoit	estoit
desguisee	desguisee
Et	Et
si	si
laidement	laidement
figuree	figuree
Que	Que
du	du
ꝑler	parler
grant	grant
hide	hide
aroie	aroie
Se	Se
longuem̃t	longuement
vous	vous
en	en
ꝑloie	parloie
Ordonné	Ordonné
ay	ay
que	que
painturee	painturee
Elle	Elle
soit	soit
ici	ici
⁊	et
figuree	figuree
Afin	Afin
que	que
qui	qui
vouldra	vouldra
la	la
voie	voie
Aut͛ment	Autrement
chevir	chevir
n	n
en	en
saroie	saroie
Toutes	Toutes
voiez	voiez
tant	tant
vous	vous
en	en
di	di
Que	Que
en	en
la	la
mer	mer
peschier	peschier
le	le
vi	vi
Dedens	Dedens
avoit	avoit
tendu	tendu
ses	ses
ains	ains
Et	Et
la	la
ligne	ligne
tenoit	tenoit
aux	aux
mains	mains
Un	Un
cor	cor
au	au
col	col
pendu	pendu
avoit	avoit
Et	Et
un	un
troussel	troussel
de	de
las	las
portoit	portoit
Et	Et
rois	rois
volans	volans
avoit	avoit
tenduez	tenduez
En	En
la	la
mer	mer
au	au
dessoubz	dessoubz
des	des
nuez	nuez
Quant	Quant
venir	venir
me	me
vit	vit
a	a
corner	corner
Cõmença	Commença
tantost	tantost
⁊	et
iuper	iuper
A	A
tendre	tendre
en	en
ma	ma
voie	voie
ces	ces
las	las
A	A
fin	fin
que	que
n	n
eschapasse	eschapasse
pas	pas
Quant	Quant
ie	ie
vi	vi
telz	telz
ap͛stemens	aprestemens
Esbaÿ	Esbaÿ
je	je
fu	fu
mout	mout
grandement	grandement
Car	Car
je	je
vi	vi
bñ	bien
que	que
se	se
passoie	passoie
Tantost	Tantost
ꝑ	par
lui	lui
tantost	tantost
pris	pris
ie	ie
seroie	seroie
Doulx	Doulx
dieu	dieu
ie	ie
que	que
feray	feray
ie	ie
Mal	Mal
chemin	chemin
truis	truis
ou	ou
yray	yray
ie	ie
Jamais	Jamais
n	n
istray	istray
de	de
ceste	ceste
place	place
Se	Se
n	n
ay	ay
secours	secours
par	par
vostre	vostre
grace	grace
Ainsi	Ainsi
tost	tost
cõ	com
elle	elle
ot	ot
ce	ce
dit	dit
Plus	Plus
ne	ne
la	la
vis	vis
dont	dont
pas	pas
ne	ne
rist	rist
Mon	Mon
cuer	cuer
qui	qui
dolent	dolent
en	en
estoit	estoit
Mais	Mais
faire	faire
plus	plus
yl	yl
ne	ne
pouoit	pouoit
Toutevoie	Toutevoie
aler	aler
ma	ma
voie	voie
Si	Si
cõme	comme
proposé	proposé
l	l
avoie	avoie
Je	Je
ne	ne
veus	veus
pas	pas
entrelaissier	entrelaissier
Ains	Ains
m	m
i	i
voul	voul
des	des
lors	lors
avoier	avoier
A	A
memoire	memoire
dis	dis
que	que
venist	venist
Aprés	Aprés
moy	moy
et	et
que	que
me	me
suist	suist
Que	Que
mes	mes
armeures	armeures
aportast	aportast
Et	Et
que	que
nulle	nulle
n	n
en	en
oubliast	oubliast
Elle	Elle
voir	voir
le	le
fist	fist
ainsi	ainsi
Tout	Tout
aporta	aporta
rien	rien
ne	ne
perdi	perdi
Et	Et
il	il
en	en
estoit	estoit
grant	grant
mestiers	mestiers
Quar	Quar
puis	puis
trouvay	trouvay
tãt	tant
d	d
encõbriers	encombriers
Que	Que
s	s
aucune	aucune
fois	fois
n	n
eusse	eusse
esté	esté
D	D
armes	armes
garni	garni
mort	mort
eusse	eusse
esté	esté
Non	Non
pas	pas
que	que
tous	tous
jours	jours
les	les
vestisse	vestisse
A	A
mes	mes
besoings	besoings
ne	ne
ne	ne
preisse	preisse
Car	Car
maintes	maintes
fois	fois
par	par
ma	ma
peresse	peresse
Cops	Cops
de	de
dart	dart
et	et
de	de
saete	saete
Souffri	Souffri
que	que
pas	pas
souffert	souffert
n	n
eusse	eusse
Se	Se
bien	bien
armé	armé
esté	esté
eusse	eusse
Or	Or
vous	vous
ay	ay
dis	dis
tous	tous
sans	sans
mẽçõge	mençonge
Une	Une
partie	partie
de	de
mon	mon
songe	songe
Le	Le
remanant	remanant
vous	vous
conteray	conteray
Et	Et
aprés	aprés
quant	quant
temps	temps
en	en
auray	auray
Et	Et
vous	vous
plus	plus
volentiers	volentiers
l	l
orrés	orrés
Quant	Quant
un	un
po	po
reposés	reposés
serés	serés
Sans	Sans
entreval	entreval
trestout	trestout
ennuie	ennuie
Et	Et
le	le
biau	biau
temps	temps
et	et
cil	cil
de	de
pluie	pluie
Une	Une
autres	autres
fois	fois
vo᷒	vous
revendrés	revendrés
Se	Se
plus	plus
ouir	ouir
vous	vous
en	en
voulés	voulés
Et	Et
tandis	tandis
je	je
m	m
aviseray	aviseray
D	D
a	a
point	point
conter	conter
si	si
com	com
songay	songay
A	A
chemin	chemin
me	me
mis	mis
sans	sans
targier	targier
Et	Et
cõmençay	commençay
a	a
costoier	costoier
La	La
mer	mer
tout	tout
selonc	selonc
le	le
rivaige	rivaige
Mais	Mais
pas	pas
ne	ne
fis	fis
moult	moult
grãt	grant
voiage	voiage
Que	Que
vi	vi
douce	douce
gens	gens
seigniés	seigniés
vous	vous
Vne	Vne
laide	laide
beste	beste
que	que
tous	tous
Qui	Qui
bien	bien
reguardee	reguardee
l	l
aroient	aroient
Jamés	Jamés
a	a
seur	seur
ne	ne
seroient	seroient
Pour	Pour
moy	moy
le	le
di	di
m	m
ame	ame
le	le
crient	crient
Toutes	Toutes
les	les
fois	fois
qu	qu
il	il
m	m
en	en
souvient	souvient
Celle	Celle
beste	beste
estoit	estoit
desguisee	desguisee
Si	Si
laidement	laidement
et	et
figuree	figuree
Que	Que
du	du
parler	parler
grand	grand
hide	hide
aroie	aroie
Se	Se
longuement	longuement
vo᷒	vous
en	en
parloie	parloie
Ordené	Ordené
ay	ay
que	que
painturee	painturee
Elle	Elle
soit	soit
ci	ci
et	et
figuree	figuree
Afin	Afin
que	que
qui	qui
vouldra	vouldra
la	la
voie	voie
Aultrement	Aultrement
chevir	chevir
n	n
en	en
pouroie	pouroie
Ci	Ci
parole	parole
l	l
aucteur	aucteur
cõment	comment
il	il
vit	vit
peschier	peschier
le	le
diable	diable
en	en
celle	celle
mer	mer
et	et
cõmẽt	comment
heresie	heresie
vint	vint
a	a
lui	lui
et	et
cõment	comment
il	il
vainqui	vainqui
et	et
avoit	avoit
i	i
cor	cor
au	au
col	col
et	et
pourtoit	pourtoit
vn	vn
grant	grant
troussiau	troussiau
de	de
de	de
cordes	cordes
pour	pour
prendre	prendre
les	les
pescheurs	pescheurs
de	de
la	la
mer	mer
de	de
ceste	ceste
monde	monde
L	L
aucteur	aucteur
parle	parle
Tout	Tout
voies	voies
tant	tant
vous	vous
en	en
di	di
Que	Que
en	en
la	la
mer	mer
peschier	peschier
le	le
vi	vi
Dedens	Dedens
avoit	avoit
jeté	jeté
ses	ses
hains	hains
Et	Et
la	la
ligne	ligne
tenoit	tenoit
aus	aus
mains	mains
I	I
cor	cor
au	au
col	col
pendu	pendu
avoit	avoit
Et	Et
un	un
troussel	troussel
de	de
las	las
portoit	portoit
Et	Et
avoit	avoit
rois	rois
voulans	voulans
tendues	tendues
Sus	Sus
la	la
mer	mer
au	au
dessus	dessus
des	des
nues	nues
Quant	Quant
me	me
vit	vit
venir	venir
a	a
corner	corner
Commença	Commença
tantost	tantost
et	et
iupper	iupper
Et	Et
tendre	tendre
en	en
ma	ma
voie	voie
ses	ses
las	las
Af	Af
fin	fin
que	que
n	n
eschapasse	eschapasse
pas	pas
Quant	Quant
ie	ie
vi	vi
telle	telle
aprestement	aprestement
Esbahi	Esbahi
fu	fu
mout	mout
grandement	grandement
Car	Car
je	je
vi	vi
bien	bien
se	se
je	je
passoie	passoie
Par	Par
li	li
que	que
tantost	tantost
pris	pris
seroie	seroie
Doulx	Doulx
diex	diex
dis	dis
ie	ie
que	que
ferai	ferai
ie	ie
Mal	Mal
chemin	chemin
truis	truis
ou	ou
yray	yray
ie	ie
Jamais	Jamais
n	n
isterai	isterai
de	de
celle	celle
place	place
Se	Se
n	n
ay	ay
secours	secours
de	de
vr̃e	vostre
grace	grace
Aussi	Aussi
tost	tost
cõ	com
elle	elle
ot	ot
ce	ce
dit	dit
Plus	Plus
ne	ne
la	la
vi	vi
dõt	dont
pas	pas
ne	ne
rit	rit
Mõ	Mon
cuer	cuer
qͥ	qui
dolent	dolent
en	en
estoit	estoit
Mes	Mes
faire	faire
plus	plus
il	il
n	n
ẽ	en
pouoit	pouoit
Toutevoies	Toutevoies
aller	aller
ma	ma
voie	voie
Si	Si
cõme	comme
ꝓposé	proposé
l	l
avoie	avoie
Je	Je
ne	ne
voul	voul
pas	pas
entrelaissier	entrelaissier
Ains	Ains
m	m
i	i
voul	voul
des	des
lors	lors
avoier	avoier
A	A
memoire	memoire
dis	dis
que	que
venist	venist
Ap͛s	Apres
moi	moi
	et
que	que
me	me
suist	suist
Q̃	Que
mes	mes
armeures	armeures
aportast	aportast
Et	Et
que	que
nulles	nulles
n	n
ẽ	en
oubliast	oubliast
Elle	Elle
voir	voir
le	le
fist	fist
ainsi	ainsi
Tout	Tout
aporta	aporta
rien	rien
ne	ne
ꝑdi	perdi
Et	Et
il	il
en	en
estoit	estoit
gͣnt	grant
mestiers	mestiers
Qͣr	Quar
puis	puis
trouvai	trouvai
tant	tant
d	d
encõbriers	encombriers
Q̃	Que
s	s
aucune	aucune
fois	fois
n	n
eusse	eusse
esté	esté
D	D
armes	armes
garni	garni
mort	mort
eusse	eusse
esté	esté
Nõ	Non
pas	pas
que	que
touz	touz
jours	jours
les	les
vestisse	vestisse
A	A
mes	mes
besoings	besoings
ne	ne
les	les
preisse	preisse
Qͣr	Quar
maĩte	mainte
fois	fois
par	par
ma	ma
ꝑesse	paresse
Coup	Coup
de	de
dart	dart
et	et
de	de
saete	saete
Soufri	Soufri
que	que
souffert	souffert
pas	pas
n	n
eusse	eusse
Se	Se
bien	bien
armé	armé
esté	esté
eusse	eusse
Or	Or
vo᷒	vous
ai	ai
dit	dit
tout	tout
sãz	sanz
mẽçõge	mençonge
Une	Une
ꝑtie	partie
de	de
mõ	mon
songe	songe
Le	Le
remenãt	remenant
vo᷒	vous
conterai	conterai
Ci	Ci
apréz	apréz
qͣnt	quant
tẽps	temps
en	en
arai	arai
Et	Et
vo᷒	vous
plus	plus
volentiers	volentiers
l	l
orrez	orrez
Quãt	Quant
I	I
pou	pou
reposez	reposez
serez	serez
Sanz	Sanz
entreval	entreval
trestout	trestout
ẽnuie	ennuie
Et	Et
le	le
biau	biau
tẽps	temps
	et
cil	cil
de	de
pluie	pluie
Une	Une
autre	autre
fois	fois
vous	vous
revẽrés	revenrés
Se	Se
plus	plus
ouir	ouir
vous	vous
en	en
voulez	voulez
Et	Et
tandis	tandis
je	je
m	m
aviserai	aviserai
D	D
a	a
poĩt	point
conter	conter
si	si
cõ	com
songei	songei
A	A
chemin	chemin
me	me
mis	mis
sans	sans
targier	targier
Et	Et
cõmençai	commençai
a	a
costoier	costoier
La	La
mer	mer
tout	tout
selonc	selonc
le	le
rivage	rivage
Mais	Mais
pas	pas
ne	ne
fis	fis
mõ	mon
gͣnt	grant
voiage	voiage
Que	Que
vi	vi
douce	douce
gent	gent
seigniés	seigniés
vo᷒	vous
Vne	Vne
laide	laide
beste	beste
que	que
touz	touz
Qui	Qui
bien	bien
regardee	regardee
l	l
aroient	aroient
Jamais	Jamais
a	a
seur	seur
ne	ne
seroient	seroient
Pour	Pour
moi	moi
le	le
di	di
m	m
ame	ame
le	le
criẽt	crient
Toutes	Toutes
les	les
fois	fois
qͥl	qu'il
l	l
ẽ	en
souviẽt	souvient
Celle	Celle
beste	beste
estoit	estoit
desguisee	desguisee
Si	Si
laidemẽt	laidement
et	et
figuree	figuree
Que	Que
du	du
ꝑler	parler
gͣnt	grant
hide	hide
aroie	aroie
Se	Se
longuemẽt	longuement
vous	vous
en	en
ꝑloie	parloie
Ordené	Ordené
ai	ai
que	que
painturee	painturee
Elle	Elle
soit	soit
ici	ici
et	et
figuree	figuree
Afin	Afin
que	que
qͥ	qui
voudra	voudra
la	la
voie	voie
Autremẽt	Autrement
chevir	chevir
n	n
en	en
saroie	saroie
Toutevoies	Toutevoies
tant	tant
vous	vous
en	en
di	di
Que	Que
en	en
la	la
mer	mer
peschier	peschier
le	le
vi	vi
Dedens	Dedens
avoit	avoit
geté	geté
ses	ses
ains	ains
Et	Et
la	la
ligne	ligne
tenoit	tenoit
aus	aus
maĩs	mains
Un	Un
cor	cor
au	au
col	col
pendu	pendu
avoit	avoit
Et	Et
i	i
troussel	troussel
de	de
las	las
portoit	portoit
Et	Et
rois	rois
volans	volans
avoit	avoit
tẽdue	tendue
s	s
Sus	Sus
la	la
mer	mer
au	au
dessous	dessous
des	des
nues	nues
Quãt	Quant
venir	venir
me	me
vit	vit
a	a
corner	corner
Cõmẽça	Commença
tantost	tantost
et	et
iuper	iuper
A	A
tendre	tendre
en	en
ma	ma
voie	voie
ses	ses
las	las
A	A
fin	fin
que	que
n	n
eschapasse	eschapasse
pas	pas
Quãt	Quant
ie	ie
vi	vi
tel	tel
aprestement	aprestement
Esbahi	Esbahi
fu	fu
mõt	mont
gͣndement	grandement
Qͣr	Quar
je	je
vi	vi
que	que
se	se
passoie	passoie
Par	Par
li	li
tantost	tantost
pris	pris
ie	ie
seroie	seroie
Douz	Douz
diex	diex
dis	dis
je	je
que	que
ferai	ferai
ie	ie
Mal	Mal
chemĩ	chemin
truis	truis
ou	ou
irai	irai
ie	ie
Jamais	Jamais
n	n
istrai	istrai
de	de
ceste	ceste
place	place
Se	Se
n	n
ai	ai
secours	secours
de	de
vostre	vostre
gͣce	grace
Aussi	Aussi
tost	tost
cõe	come
elle	elle
ot	ot
ce	ce
dit	dit
Plus	Plus
ne	ne
la	la
vit	vit
dont	dont
pas	pas
ne	ne
rit	rit
Mon	Mon
cuer	cuer
qui	qui
dolent	dolent
en	en
estoit	estoit
Mais	Mais
rien	rien
plus	plus
fe͛	fere
n	n
en	en
pouoit	pouoit
Touteffois	Touteffois
m	m
en	en
allé	allé
ma	ma
voye	voye
Si	Si
cõme	comme
ꝓposé	proposé
l	l
avoye	avoye
Ne	Ne
la	la
vueil	vueil
pas	pas
entrelaissier	entrelaissier
Mais	Mais
dés	dés
or	or
m	m
i	i
vueil	vueil
avoier	avoier
A	A
memoire	memoire
dis	dis
que	que
venist	venist
Aprés	Aprés
moy	moy
⁊	et
que	que
me	me
suist	suist
Et	Et
que	que
mes	mes
armees	armees
aportast	aportast
Si	Si
ques	ques
nulles	nulles
n	n
en	en
n	n
obliast	obliast
Et	Et
elle	elle
voir	voir
si	si
fist	fist
ainsi	ainsi
Tout	Tout
apporta	apporta
riens	riens
n	n
en	en
ꝑdi	perdi
Et	Et
il	il
en	en
estoit	estoit
grant	grant
mestier	mestier
Car	Car
puis	puis
trouvay	trouvay
tant	tant
d	d
encombrier	encombrier
Que	Que
se	se
aucune	aucune
fois	fois
n	n
eusse	eusse
esté	esté
D	D
armes	armes
garnis	garnis
mors	mors
eusse	eusse
esté	esté
Non	Non
pas	pas
que	que
tousjours	tousjours
les	les
vestisse	vestisse
A	A
mes	mes
besoings	besoings
ne	ne
les	les
preisse	preisse
Car	Car
par	par
mainteffois	mainteffois
par	par
peresce	peresce
En	En
maint	maint
cop	cop
⁊	et
mainte	mainte
destresse	destresse
Souffry	Souffry
que	que
point	point
souffert	souffert
n	n
eusse	eusse
Se	Se
de	de
mes	mes
armes	armes
armé	armé
feusse	feusse
Or	Or
vous	vous
ay	ay
dit	dit
tout	tout
sanz	sanz
mensonge	mensonge
Une	Une
partie	partie
de	de
mon	mon
songe	songe
Le	Le
remenant	remenant
vous	vous
conteray	conteray
Cy	Cy
aprés	aprés
quant	quant
temps	temps
en	en
aray	aray
Et	Et
vous	vous
plus	plus
voulent͛s	voulenters
l	l
orrés	orrés
Quant	Quant
un	un
po	po
reposez	reposez
serés	serés
Senz	Senz
entrevalle	entrevalle
tost	tost
ẽnuye	ennuye
Et	Et
le	le
bel	bel
temps	temps
⁊	et
cil	cil
despluie	despluie
Et	Et
une	une
ault͛	aultre
fois	fois
vous	vous
revendrés	revendrés
Se	Se
vous	vous
plus	plus
ouyr	ouyr
en	en
voulez	voulez
Et	Et
tandis	tandis
je	je
m	m
aviseray	aviseray
D	D
a	a
point	point
compter	compter
si	si
com	com
songay	songay
Aussi	Aussi
tost	tost
cõme	comme
ot	ot
ce	ce
dit	dit
Plus	Plus
ne	ne
la	la
vi	vi
dõt	dont
pas	pas
ne	ne
rist	rist
Mon	Mon
cuer	cuer
qui	qui
dolent	dolent
en	en
estoit	estoit
Mes	Mes
riẽs	riens
plus	plus
faire	faire
n	n
en	en
pouoit	pouoit
Touteffois	Touteffois
m	m
en	en
alai	alai
ma	ma
voie	voie
Si	Si
cõme	comme
ꝓposé	proposé
l	l
avoie	avoie
Ne	Ne
la	la
vueil	vueil
pas	pas
entrelesser	entrelesser
Mes	Mes
dés	dés
lors	lors
m	m
y	y
vueil	vueil
avoier	avoier
A	A
memoire	memoire
dis	dis
q̃	que
venist	venist
Ap͛s	Apres
moi	moi
et	et
q̃	que
me	me
suiist	suiist
Et	Et
q̃	que
mes	mes
armes	armes
aportast	aportast
Si	Si
q̃	que
nulle	nulle
n	n
en	en
obliast	obliast
Et	Et
elle	elle
voir	voir
le	le
fist	fist
aĩssi	ainssi
Tout	Tout
aporta	aporta
riens	riens
ne	ne
perdi	perdi
Et	Et
il	il
en	en
estoit	estoit
grãt	grant
mestiers	mestiers
Car	Car
puis	puis
trouvy	trouvy
grãt	grant
encõbrier	encombrier
Que	Que
s	s
aucune	aucune
fois	fois
n	n
eusse	eusse
esté	esté
D	D
armes	armes
garni	garni
mort	mort
eusse	eusse
esté	esté
Non	Non
pas	pas
q̃	que
tous	tous
jo᷑s	jours
les	les
vestisse	vestisse
A	A
mes	mes
besoĩgs	besoings
et	et
les	les
preisse	preisse
Car	Car
maĩte	mainte
fois	fois
ꝑ	par
ma	ma
ꝑesse	paresse
Oy	Oy
maĩs	mains
cops	cops
	et
maĩte	mainte
destresse	destresse
Souffri	Souffri
q̃	que
poĩt	point
soufert	soufert
n	n
eusse	eusse
Se	Se
de	de
mes	mes
armes	armes
armé	armé
feusse	feusse
Or	Or
vous	vous
ai	ai
dit	dit
tõt	tout
sãs	sans
meçõge	meçonge
Une	Une
ꝑtie	partie
de	de
mõ	mon
songe	songe
Le	Le
remaĩgnẽt	remaingnent
vo᷒	vous
cõterai	conterai
Cy	Cy
ap͛s	apres
quãt	quant
temps	temps
en	en
arai	arai
Et	Et
vous	vous
plus	plus
volẽtiers	volentiers
l	l
orrés	orrés
Quãt	Quant
I	I
