token	normalised
mont	mont
synai	synai
	et
quant	quant
il	il
fu	fu
amont	amont
si	si
li	li
dist	dist
descen	descen
⁊	et
di	di
au	au
pueple	pueple
quil	quil
naproche	naproche
plus	plus
pres	pres
dou	dou
mont	mont
por	por
mei	mei
veïr	veïr
	et
les	les
prestres	prestres
qui	qui
seront	seront
plus	plus
pres	pres
dou	dou
mont	mont
que	que
li	li
autre	autre
se	se
ront	ront
saintefié	saintefié
que	que
nr̃e	nostre
sirenes	sirenes
ocit	ocit
ici	ici
comandement	comandement
fu	fu
rent	rent
tenu	tenu
moyses⁊aaronmonterent	etmoysesetaaronmonterent
ou	ou
mont	mont
⁊	et
nr̃e	nostre
sire	sire
dist	dist
a	a
moysen	moysen
les	les
paroles	paroles
que	que
tu	tu
diras	diras
de	de
moi	moi
di	di
les	les
au	au
pueple	pueple
je	je
sui	sui
deu	deu
le	le
tuen	tuen
sire	sire
qui	qui
tai	tai
amené	amené
fors	fors
degypte⁊	degypteet
osté	osté
de	de
servitute	servitute
xlviicap̃	xlviicapitulum
ici	ici
dit	dit
q̃	que
nr̃e	nostre
sire	sire
dona	dona
as	as
fiz	fiz
is	is
genesis	genesis
le	le
quel	quel
ly	ly
apparust	apparust
et	et
cil	cil
passa	passa
de	de
illoqe	illoqe
ou	ou
tre	tre
a	a
la	la
montaigne	montaigne
qui	qui
ert	ert
contre	contre
la	la
ꝑtie	partie
orientale	orientale
de	de
bethel	bethel
et	et
estendi	estendi
illoques	illoques
son	son
tabernacle	tabernacle
de	de
loccident	loccident
de	de
bethel	bethel
et	et
de	de
lorient	lorient
de	de
ay	ay
illoques	illoques
a	a
decertes	decertes
edifia	edifia
il	il
un	un
auti	auti
er	er
a	a
nr̃e	nostre
seignor	seignor
et	et
illoques	illoques
apella	apella
il	il
son	son
noun	noun
lors	lors
sen	sen
uait	uait
abram	abram
alaunt	alaunt
et	et
sen	sen
uait	uait
outre	outre
al	al
meridien	meridien
lors	lors
ert	ert
famyne	famyne
fait	fait
en	en
la	la
terre	terre
et	et
abram	abram
descendi	descendi
en	en
egypte	egypte
a	a
demorer	demorer
illoq̃	illoque
com	com
estrange	estrange
car	car
famine	famine
crust	crust
en	en
la	la
terre	terre
et	et
com	com
il	il
fusent	fusent
de	de
pres	pres
quil	quil
entrassent	entrassent
en	en
egypte	egypte
dist	dist
abram	abram
as	as
sarai	sarai
sa	sa
fem̃e	femme
jeo	jeo
le	le
conuis	conuis
que	que
tu	tu
es	es
li	li
ale	ale
femme	femme
et	et
come	come
les	les
egypciens	egypciens
toi	toi
uer	uer
ront	ront
il	il
dirront	dirront
cele	cele
est	est
la	la
femme	femme
a	a
cesti	cesti
et	et
moy	moy
occieront	occieront
et	et
toy	toy
garderont	garderont
di	di
por	por
ceo	ceo
ieo	ieo
toy	toy
pri	pri
que	que
tu	tu
es	es
ma	ma
sorour	sorour
que	que
bien	bien
moy	moy
sort	sort
por	por
toi	toi
et	et
que	que
ma	ma
alme	alme
vi	vi
ve	ve
por	por
la	la
grasce	grasce
de	de
toy	toy
et	et
com	com
abram	abram
fust	fust
entree	entree
en	en
egypte	egypte
les	les
egypciens	egypciens
virẽt	virent
que	que
la	la
femme	femme
estoit	estoit
trop	trop
beal	beal
et	et
les	les
prin	prin
ces	ces
le	le
counterent	counterent
a	a
pharaon	pharaon
et	et
la	la
priserent	priserent
viers	viers
ly	ly
et	et
la	la
femme	femme
ert	ert
mesnee	mesnee
en	en
la	la
m	m
aison	aison
de	de
pharaon	pharaon
abram	abram
a	a
decertes	decertes
bien	bien
estoit	estoit
por	por
ly	ly
si	si
ont	ont
il	il
owailles	owailles
et	et
boenes	boenes
et	et
asnes	asnes
et	et
serfs	serfs
et	et
mesnees	mesnees
et	et
camels	camels
lors	lors
flaela	flaela
dieu	dieu
phraraon	phraraon
et	et
sa	sa
maisõ	maison
de	de
moultz	moultz
des	des
flaels	flaels
pour	pour
sarrai	sarrai
la	la
fẽme	femme
abram	abram
et	et
ly	ly
dist	dist
lors	lors
appella	appella
pharaõ	pharaon
abram	abram
et	et
ly	ly
dist	dist
car	car
quel	quel
est	est
ceo	ceo
que	que
tu	tu
as	as
fait	fait
a	a
moy	moy
por	por
quel	quel
ne	ne
moy	moy
demoust	demoust
ras	ras
tu	tu
qel	qel
fust	fust
ta	ta
fem̃e	femme
por	por
quel	quel
en	en
chai	chai
son	son
dist	dist
tu	tu
quel	quel
elle	elle
fust	fust
ta	ta
soer	soer
que	que
ieo	ieo
lai	lai
prisse	prisse
a	a
moy	moy
a	a
moiller	moiller
voi	voi
por	por
ceo	ceo
ore	ore
ta	ta
fẽme	femme
si	si
la	la
preignes	preignes
et	et
va	va
lors	lors
com̃ãa	commana
da	da
pharaon	pharaon
viers	viers
sur	sur
abram	abram
et	et
il	il
le	le
me	me
nierent	nierent
et	et
sa	sa
femme	femme
et	et
totes	totes
les	les
choses	choses
qil	qil
out	out
hors	hors
de	de
egypt	egypt
capitulum	capitulum
xiiatannt	xiiatannt
sen	sen
uait	uait
abram	abram
hors	hors
de	de
egy	egy
pt	pt
cil	cil
et	et
sa	sa
fẽme	femme
et	et
totes	totes
riens	riens
qil	qil
ont	ont
et	et
lothtod	lothtod
ly	ly
a	a
la	la
ꝑtie	partie
uiers	uiers
le	le
south	south
lors	lors
ert	ert
abram	abram
trop	trop
riche	riche
en	en
possession	possession
dar	dar
gent	gent
et	et
dor	dor
si	si
se	se
retorna	retorna
la	la
dount	dount
il	il
vint	vint
a	a
me	me
ridien	ridien
bethel	bethel
ensemble	ensemble
tanq̃	tanque
al	al
lieu	lieu
ou	ou
il	il
pri	pri
mes	mes
fierhi	fierhi
le	le
tabernacle	tabernacle
entre	entre
bethel	bethel
et	et
ay	ay
el	el
lieu	lieu
del	del
autre	autre
quil	quil
einz	einz
fist	fist
et	et
illoque	illoque
apella	apella
il	il
le	le
noun	noun
nr̃e	nostre
seignor	seignor
mais	mais
a	a
loth	loth
q̃	que
ert	ert
od	od
abͣ	abra
am	am
estoient	estoient
foukes	foukes
des	des
owailles	owailles
et	et
armentz	armentz
⁊	et
tabernacles	tabernacles
ne	ne
la	la
terre	terre
ne	ne
les	les
pout	pout
ahaper	ahaper
quil	quil
habitassent	habitassent
ensemble	ensemble
lour	lour
substaunce	substaunce
a	a
decertes	decertes
ert	ert
mͦlt	molt
et	et
il	il
ne	ne
se	se
soeffrirent	soeffrirent
habiter	habiter
en	en
cõmun	commun
dõnt	donnt
tensons	tensons
estoient	estoient
fatez	fatez
entre	entre
les	les
pastours	pastours
des	des
fouks	fouks
abram	abram
et	et
loth	loth
a	a
cel	cel
temps	temps
adecer	adecer
tes	tes
habiterent	habiterent
cananeus	cananeus
et	et
phariseus	phariseus
en	en
cel	cel
terre	terre
donq̃	donque
dist	dist
abram	abram
a	a
loth	loth
ieo	ieo
te	te
pri	pri
que	que
tu	tu
departes	departes
de	de
moy	moy
que	que
contek	contek
ne	ne
soit	soit
entre	entre
moy	moy
et	et
toy	toy
ne	ne
entre	entre
mes	mes
pastours	pastours
et	et
tes	tes
pastours	pastours
car	car
nous	nous
sumes	sumes
freres	freres
voi	voi
tote	tote
la	la
terre	terre
est	est
deuaunt	devaunt
toi	toi
ieo	ieo
toi	toi
pri	pri
que	que
tu	tu
departes	departes
de	de
moy	moy
si	si
tu	tu
vais	vais
al	al
senestre	senestre
ieo	ieo
moy	moy
tendroi	tendroi
al	al
destre	destre
si	si
tu	tu
eslises	eslises
al	al
destre	destre
ieo	ieo
irroi	irroi
al	al
senestre	senestre
atant	atant
leua	leua
loth	loth
fus	fus
ses	ses
cels	cels
et	et
vist	vist
tote	tote
la	la
region	region
en	en
tour	tour
jordan	jordan
la	la
qiele	qiele
estoit	estoit
tote	tote
ruilissee	ruilissee
einz	einz
que	que
nr̃e	nostre
seignor	seignor
dessist	dessist
sodom	sodom
et	et
gomorre	gomorre
si	si
com	com
ꝑadis	paradis
de	de
nr̃e	nostre
seignor	seignor
et	et
si	si
com	com
egypt	egypt
as	as
uenauntz	uenauntz
en	en
segor	segor
et	et
loth	loth
eslust	eslust
a	a
soi	soi
la	la
re	re
gion	gion
entour	entour
jordan	jordan
et	et
deꝑti	departi
del	del
orient	orient
et	et
lun	lun
et	et
lautre	lautre
se	se
departi	departi
de	de
son	son
frere	frere
abram	abram
habita	habita
en	en
la	la
terre	terre
de	de
canaan	canaan
loth	loth
adecertes	adecertes
demora	demora
es	es
parties	parties
que	que
erent	erent
en	en
tour	tour
jordan	jordan
et	et
habita	habita
entre	entre
les	les
sodomitz	sodomitz
les	les
hommes	hommes
adecertes	adecertes
sodomitz	sodomitz
estoient	estoient
trop	trop
malueis	malueis
et	et
trop	trop
percheours	percheours
deuãnt	devannt
nr̃e	nostre
seignor	seignor
lors	lors
dist	dist
nr̃e	nostre
seignor	seignor
a	a
abram	abram
puis	puis
que	que
loth	loth
ert	ert
de	de
ly	ly
departiz	departiz
lieue	lieue
tes	tes
oels	oels
et	et
noi	noi
del	del
lieu	lieu
el	el
quel	quel
tu	tu
es	es
ore	ore
al	al
aquiloun	aquiloun
et	et
meridien	meridien
al	al
orient	orient
et	et
al	al
occident	occident
tote	tote
la	la
terre	terre
que	que
tu	tu
regar	regar
da	da
es	es
ieo	ieo
dorroi	dorroi
a	a
toy	toy
et	et
a	a
ton	ton
semaile	semaile
tanque	tanque
a	a
pardurabletee	pardurabletee
et	et
ieo	ieo
feroi	feroi
ton	ton
semoil	semoil
com	com
poudre	poudre
de	de
la	la
terre	terre
si	si
nul	nul
hõme	homme
porra	porra
noumbrer	noumbrer
la	la
poudre	poudre
cil	cil
adecertes	adecertes
porra	porra
noumbrer	noumbrer
ton	ton
semoil	semoil
lieue	lieue
sus	sus
et	et
va	va
la	la
terre	terre
en	en
salongure	salongure
et	et
en	en
sa	sa
leure	leure
car	car
ieo	ieo
la	la
toy	toy
dorroy	dorroy
lors	lors
moua	moua
abram	abram
son	son
tabernacle	tabernacle
si	si
vient	vient
et	et
habita	habita
iuste	iuste
la	la
valle	valle
de	de
mambre	mambre
que	que
est	est
en	en
ebron	ebron
et	et
edifia	edifia
illoques	illoques
un	un
aultier	aultier
a	a
nr̃e	nostre
seignor	seignor
capitulum	capitulum
xiijfait	xiijfait
est	est
adecertes	adecertes
a	a
cel	cel
temps	temps
que	que
amra	amra
fel	fel
roy	roy
de	de
senaar	senaar
et	et
orioch	orioch
roy	roy
de	de
põ	pon
ti	ti
et	et
codorlaomor	codorlaomor
roy	roy
des	des
elamitz	elamitz
et	et
thaldal	thaldal
roy	roy
des	des
gentz	gentz
feroient	feroient
bataille	bataille
contre	contre
bara	bara
roy	roy
des	des
sodomitz	sodomitz
et	et
contre	contre
bersa	bersa
roy	roy
de	de
gomorre	gomorre
et	et
en	en
contre	contre
sanaab	sanaab
roy	roy
de	de
adnie	adnie
et	et
contre	contre
semeber	semeber
roy	roy
de	de
seboym	seboym
et	et
contre	contre
le	le
roy	roy
gale	gale
de	de
segor	segor
touz	touz
ceuz	ceuz
se	se
assemblerẽt	assemblerent
el	el
vaal	vaal
de	de
siluestere	siluestere
que	que
ore	ore
est	est
la	la
meer	meer
salee	salee
car	car
cil	cil
seruirent	seruirent
ꝑ	par
douze	douze
anz	anz
a	a
codorlaomor	codorlaomor
⁊	et
le	le
treszime	treszime
an	an
deꝑtirent	departirent
il	il
de	de
lui	lui
por	por
ceo	ceo
vint	vint
codorlaomor	codorlaomor
al	al
quatorzime	quatorzime
an	an
et	et
les	les
roys	roys
qe	qe
estoient	estoient
od	od
ly	ly
et	et
ferirent	ferirent
rapham	rapham
en	en
astaroth	astaroth
car	car
naym	naym
et	et
zuzim	zuzim
od	od
eux	eux
en	en
sabe	sabe
chariatha	chariatha
ym	ym
et	et
correos	correos
es	es
montaignes	montaignes
de	de
seir	seir
tanque	tanque
as	as
champestres	champestres
de	de
pharan	pharan
que	que
est	est
en	en
desert	desert
et	et
cil	cil
returnerent	returnerent
et	et
uindrent	uindrent
a	a
la	la
fontaigne	fontaigne
de	de
mesphat	mesphat
que	que
est	est
a	a
cades	cades
et	et
ferirent	ferirent
tote	tote
la	la
region	region
des	des
amalechiz	amalechiz
et	et
des	des
ammoreux	ammoreux
que	que
habitent	habitent
en	en
asason	asason
et	et
thamar	thamar
et	et
le	le
roy	roy
des	des
sodomitz	sodomitz
et	et
le	le
roy	roy
de	de
gomorre	gomorre
et	et
le	le
roy	roy
de	de
so	so
boym	boym
et	et
le	le
roy	roy
de	de
adame	adame
et	et
le	le
roy	roy
de	de
gale	gale
que	que
est	est
en	en
segor	segor
sen	sen
issirent	issirent
et	et
mesnerent	mesnerent
force	force
con	con
tre	tre
eux	eux
et	et
en	en
le	le
valle	valle
de	de
siluestre	siluestre
cest	cest
a	a
sauoir	sauoir
contre	contre
chodorlahomor	chodorlahomor
roy	roy
des	des
elemitz	elemitz
et	et
con	con
tre	tre
thadar	thadar
roy	roy
des	des
gens	gens
et	et
amrafel	amrafel
roy	roy
de	de
sen	sen
naar	naar
et	et
arioch	arioch
roy	roy
de	de
ponti	ponti
quatre	quatre
roys	roys
en	en
contre	contre
cink	cink
le	le
vaal	vaal
a	a
decertes	decertes
de	de
siluestreon	siluestreon
in	in
ondes	ondes
des	des
putz	putz
de	de
betunie	betunie
en	en
tiele	tiele
maniere	maniere
le	le
roy	roy
de	de
sodom	sodom
et	et
de	de
gomorre	gomorre
tornerent	tornerent
le	le
dos	dos
et	et
chai	chai
rent	rent
illoq̃	illoque
et	et
cil	cil
que	que
ymistrent	ymistrent
sen	sen
fuirent	fuirent
a	a
la	la
montaigne	montaigne
lors	lors
amesnerent	amesnerent
il	il
la	la
substance	substance
dessodomours	dessodomours
et	et
des	des
gomorreux	gomorreux
et	et
totes	totes
choses	choses
q̃	que
ꝑtindrent	pertindrent
a	a
viaunde	viaunde
et	et
sen	sen
uount	uount
de	de
illoq̃	illoque
et	et
loth	loth
le	le
filz	filz
du	du
frere	frere
abram	abram
que	que
habita	habita
en	en
sodõ	sodom
et	et
toutte	toutte
sa	sa
substaunce	substaunce
voi	voi
un	un
que	que
eschapa	eschapa
comita	comita
alebreu	alebreu
abram	abram
que	que
habita	habita
el	el
val	val
de	de
.ccc.viii.	.ccc.viii.
cy	cy
commence	commence
le	le
douzieme	douzieme
livre	livre
particulier	particulier
de	de
ce	ce
traitié	traitié
de	de
lancienneté	lancienneté
des	des
juifs	juifs
selonla	selonla
sentence	sentence
de	de
josephus	josephus
et	et
contient	contient
en	en
soy	soy
xvii	xvii
chapit͛s	chapitres
partiaulxet	partiaulxet
premierement	premierement
comment	comment
le	le
roiausme	roiausme
des	des
assiriens	assiriens
fut	fut
divisé	divisé
en	en
plusieurs	plusieurs
parties	parties
cõment	comment
ptholomee	ptholomee
prist	prist
jherusalem	jherusalem
et	et
egipte	egipte
et	et
comment	comment
les	les
juifs	juifs
retourne	retourne
rent	rent
a	a
leurs	leurs
propres	propres
le	le
chapit͛	chapitre
i	i
quant	quant
alexandre	alexandre
roy	roy
des	des
machedoniens	machedoniens
eust	eust
destruit	destruit
tout	tout
le	le
royausme	royausme
des	des
persiens	persiens
et	et
ordonné	ordonné
de	de
judee	judee
et	et
quil	quil
morut	morut
il	il
laissa	laissa
moult	moult
de	de
successeurs	successeurs
car	car
antigonuz	antigonuz
prinst	prinst
asie	asie
selencius	selencius
prinst	prinst
babilõne	babilonne
et	et
les	les
citez	citez
denvirõ	denviron
lisimacus	lisimacus
si	si
tint	tint
helespont	helespont
cassander	cassander
conquist	conquist
macedoine	macedoine
et	et
ptholomee	ptholomee
fils	fils
de	de
lagi	lagi
pos	pos
sida	sida
egipte	egipte
et	et
ainsi	ainsi
tous	tous
ceulx	ceulx
icy	icy
avoient	avoient
discention	discention
entre	entre
eulz	eulz
et	et
ung	ung
chascun	chascun
sefforchoit	sefforchoit
daccroistre	daccroistre
sa	sa
prin	prin
cipaulté	cipaulté
par	par
longues	longues
guerreᷤ	guerres
et	et
batailles	batailles
dont	dont
moult	moult
decitez	decitez
furent	furent
destruites	destruites
etmoult	etmoult
de	de
bourgoiz	bourgoiz
perirententre	perirententre
les	les
guerres	guerres
car	car
toutesirie	toutesirie
soubz	soubz
phtolomee	phtolomee
fils	fils
delagy	delagy
qui	qui
est	est
appellé	appellé
sauveursouffry	sauveursouffry
tout	tout
le	le
contraire	contraire
de	de
cenom	cenom
ce	ce
ptholomee	ptholomee
aĩsia	ainsia
qui	qui
egipte	egipte
estoit	estoit
eschevé	eschevé
ensort	ensort
pour	pour
sa	sa
part	part
du	du
royãmecombaty	royaumecombaty
la	la
cité	cité
de	de
jherusalẽ	jherusalem
par	par
barat	barat
et	et
deception	deception
car	car
aung	aung
jour	jour
de	de
sabbat	sabbat
que	que
les	les
ainsi	ainsi
failli	failli
la	la
principaulté	principaulté
desamonee	desamonee
six	six
vingts	vingts
ans	ans
aprez	aprez
luy	luy
qui	qui
estoit	estoit
nez	nez
de	de
moult	moult
no	no
ble	ble
lignee	lignee
de	de
qui	qui
les	les
enfanspour	enfanspour
la	la
discention	discention
que	que
ils	ils
orentles	orentles
ungs	ungs
avecques	avecques
les	les
autresperdirent	autresperdirent
la	la
prĩcipaulté	principaulté
et	et
futcõme	futcomme
dit	dit
est	est
trespassee	trespassee
a	a
herode	herode
filz	filz
de	de
antipater	antipater
nous	nous
avonsdoncq̃s	avonsdoncques
cy	cy
prĩs	prins
le	le
terme	terme
de	de
la	la
co	co
gnation	gnation
ou	ou
lignee	lignee
des	des
nobles	nobles
azamoneens	azamoneens
cy	cy
fenist	fenist
le	le
xiiiie	xiiiie
livre	livre
particu	particu
lier	lier
de	de
lancienneté	lancienneté
des	des
juifz	juifz
selonla	selonla
sentence	sentence
jozephus	jozephus
et	et
le	le
vo	vo
lume	lume
des	des
xiiii	xiiii
premiers	premiers
livres	livres
lequel	lequel
au	au
cõmandement	commandement
de	de
hault	hault
et	et
puissant	puissant
pͥnce	prince
et	et
mon	mon
tresredoubté	tresredoubté
seigneur	seigneur
loys	loys
conte	conte
de	de
vincestre	vincestre
prince	prince
de	de
steenhuse	steenhuse
seignr̃	seigneur
de	de
la	la
gruthuse	gruthuse
⁊	et
cet	cet
et	et
capitaine	capitaine
general	general
de	de
brugeset	brugeset
des	des
chastelenies	chastelenies
⁊	et
c	c
a	a
estéescript	estéescript
et	et
parachievé	parachievé
en	en
la	la
villede	villede
bruges	bruges
lan	lan
de	de
nr̃e	nostre
seignr̃	seigneur
milcccc	milcccc
iiiixx	iiiixx
et	et
trois	trois
.viii.et.vi.	.viii.et.vi.
il	il
me	me
semble	semble
que	que
jaye	jaye
assezdisputé	assezdisputé
es	es
cinq	cinq
livres	livres
precedens	precedens
contre	contre
ceulx	ceulx
qui	qui
cuident	cuident
que	que
pour	pour
le	le
prouffitde	prouffitde
ceste	ceste
vie	vie
mortelle	mortelle
et	et
deschoses	deschoses
terriennes	terriennes
len	len
doiehonnourer	doiehonnourer
	et
aourer	aourer
partelle	partelle
ordonnance	ordonnance
	et
sẜvitutecest	sservitutecest
a	a
dire	dire
de	de
vraie	vraie
religion	religion
qui	qui
en	en
grec	grec
est	est
appelleelatria	appelleelatria
laquelle	laquelle
est	est
deue	deue
aung	aung
vray	vray
dieu	dieu
plusẜͬs	plussieurs
di	di
eux	eux
et	et
faulx	faulx
lequelz	lequelz
la	la
verité	verité
crestienne	crestienne
cõvaintestre	convaintestre
ydoles	ydoles
non	non
prouffitables	prouffitables
ou	ou
ors	ors
esperis	esperis
et	et
mauvais	mauvais
deables	deables
ou	ou
certes	certes
creatures	creatures
et	et
nõ	non
mie	mie
createur	createur
et	et
qui	qui
est	est
cellui	cellui
qui	qui
ne	ne
sache	sache
que	que
ces	ces
cinq	cinq
livres	livres
ou	ou
autres	autres
de	de
quelconques	quelconques
gransnombres	gransnombres
ne	ne
peuvent	peuvent
pour	pour
certains	certains
souffire	souffire
a	a
tresgrande	tresgrande
folie	folie
ou	ou
obstinacion	obstinacion
quant	quant
len	len
cuide	cuide
queycelle	queycelle
gloire	gloire
de	de
varrité	varrité
ne	ne
donne	donne
lieu	lieu
a	a
aucunesforces	aucunesforces
de	de
verité	verité
en	en
la	la
mauvaistié	mauvaistié
toutesvoies	toutesvoies
decelluy	decelluy
en	en
qui	qui
si	si
grant	grant
vice	vice
a	a
seignourie	seignourie
car	car
nõ	non
mie	mie
par	par
la	la
mauvaistié	mauvaistié
du	du
medecin	medecin
mais	mais
dumalade	dumalade
la	la
maladie	maladie
est	est
faitte	faitte
non	non
curable	curable
et	et
in	in
livrexiixx.etxi.	livrexiixx.etxi.
droit	droit
car	car
celles	celles
choẜ	choses
sont	sont
fc̃es	faictes
ou	ou
par	par
ce	ce
q̃	que
len	len
apperçoit	apperçoit
q̃	que
par	par
devant	devant
les	les
causes	causes
pñtes	presentes
dicelles	dicelles
si	si
cõe	comme
en	en
lart	lart
de	de
medicine	medicine
len	len
apꝑçoit	apperçoit
par	par
devant	devant
plusieurs	plusieurs
choẜ	choses
a	a
venir	venir
prouffitables	prouffitables
a	a
santé	santé
ꝑ	par
acũs	acuns
signes	signes
precedẽs	precedens
ou	ou
que	que
les	les
ors	ors
deables	deables
denõcent	denoncent
les	les
fais	fais
quilz	quilz
ont	ont
ꝑ	par
avant	avant
disposez	disposez
et	et
ordõnez	ordonnez
ꝑ	par
la	la
force	force
desquelz	desquelz
ilz	ilz
acquierẽt	acquierent
droit	droit
	et
es	es
pẽsees	pensees
	et
es	es
convoitises	convoitises
des	des
mauvais	mauvais
poͬ	pour
les	les
mener	mener
a	a
quelcõques	quelconques
faiz	faiz
a	a
eulz	eulz
apꝑrtenãs	apparrtenans
et	et
aussi	aussi
en	en
la	la
pl	plus
basse	basse
matiere	matiere
dumaine	dumaine
fragilitéles	fragilitéles
sains	sains
hões	hommes
alãs	alans
en	en
ceste	ceste
voie	voie
universele	universele
dedelivrer	dedelivrer
lame	lame
norẽt	norent
cure	cure
de	de
ꝓphetiser	prophetiser
celles	celles
chosescõe	chosescomme
font	font
les	les
nigromãciens	nigromanciens
ou	ou
enchãteurs	enchanteurs
ja	ja
soit	soit
ce	ce
qͥls	quils
sceussent	sceussent
bien	bien
ces	ces
choẜ	choses
et	et
q̃	que
ils	ils
les	les
deissent	deissent
et	et
adnõçassent	adnonçassent
souvẽt	souvent
ꝑ	par
avant	avant
poͬ	pour
faire	faire
foydes	foydes
choẜ	choses
qui	qui
ne	ne
povoient	povoient
estre	estre
signifieez	signifieez
a	a
lẽtendement	lentendement
des	des
hõmes	hommes
mortelz	mortelz
et	et
ne	ne
povoiẽt	povoient
estre	estre
menezlegierem̃t	menezlegierement
a	a
lexperience	lexperience
de	de
la	la
foy	foy
mais	mais
il	il
y	y
a	a
voit	voit
autre	autre
choẜ	choses
grãdes	grandes
en	en
v͛ité	verité
et	et
dĩnes	divines
lesq̃lles	lesquelles
ils	ils
denonçoiẽt	denonçoient
estre	estre
a	a
avenir	avenir
ẜ	pour
la	la
congnoissancede	congnoissancede
la	la
voulẽté	voulenté
de	de
dieu	dieu
en	en
tãt	tant
cõe	comme
il	il
leͬ	leur
estoit	estoit
donné	donné
ale	ale
savoir	savoir
quelz	quelz
merveilles	merveilles
car	car
es	es
escriptu	escriptu
res	res
de	de
ceste	ceste
voie	voie
ont	ont
esté	esté
	et
sont	sont
adnõciees	adnonciees
et	et
promises	promises
les	les
choẜ	choses
qͥ	qui
sensuivẽt	sensuivent
cest	cest
ass	assavoir
q̃	que
jhũ	jhesu
crist	crist
devoitprendͤ	devoitprendre
char	char
humaine	humaine
	et
les	les
choẜ	choses
qui	qui
en	en
lui	lui
ont	ont
esté	esté
ꝑfaictes	parfaictes
clerem̃t	clerement
et	et
acõplies	acomplies
en	en
son	son
nom	nom
la	la
penitence	penitence
des	des
hõmes	hommes
	et
la	la
cõversion	conversion
de	de
leͬ	leur
voulenté	voulenté
adieu	adieu
remission	remission
des	des
pechiés	pechiés
grace	grace
de	de
justice	justice
foy	foy
des	des
debõnaires	debonnaires
multitude	multitude
des	des
creans	creans
en	en
la	la
vraie	vraie
dĩnité	divinité
partout	partout
le	le
monde	monde
le	le
trebuchem̃t	trebuchement
de	de
ceulx	ceulx
qͥ	qui
aourent	aourent
les	les
ydoles	ydoles
et	et
les	les
deables	deables
lexercitem̃t	lexercitement
en	en
tẽptacions	temptacions
purgacion	purgacion
des	des
prouffitãs	prouffitans
et	et
la	la
delivrãce	delivrance
de	de
to	tous
maulxle	maulxle
joͬ	jour
du	du
jugem̃t	jugement
la	la
resurrection	resurrection
des	des
mors	mors
la	la
cõpaignie	compaignie
des	des
mauvais	mauvais
la	la
dãpnacion	dampnacion
ꝑdurable	pardurable
et	et
le	le
royaume	royaume
