token	normalised
sa̅z	sanz

autre	autre
congié	congié
	et
sanz	sanz
plus	plus
de	de
compaignie	compaignie
fors	fors
solement	solement
dui	dui
escuier	escuier
qui	qui
avec	avec
la	la
damoisele	damoisele
estoi̅t	estoient
venuz	venuz
Et	Et
quant	quant
il	il
sont	sont
issuz	issuz
de	de
Kamaalot	Kamaalot
si	si

chevauchent	chevauchent
tant	tant
qu	qu
il	il
sont	sont
en	en
la	la
forest	forest
venu	venu
si	si
se	se
metent	metent
ou	ou
grant	grant
chemín	chemín
ferré	ferré
	et
errerent	errerent
bien	bien
la	la
monte	monte
d	d
une	une
líue	líue
	et

tant	tant
qu	qu
il	il
víndre̅t	víndrent
en	en
une	une
valee	valee
	et
lors	lors
voient	voient
devant	devant
els	els
en	en
travers	travers
dou	dou
chemín	chemín
une	une
abeïe	abeïe
de	de
nonaíns	nonaíns
	et
la	la
damoisele	damoisele
torne	torne
cele	cele

part	part
si	si
tost	tost
come	come
il	il
sont	sont
pres	pres
Et	Et
quant	quant
il	il
sont	sont
a	a
la	la
porte	porte
si	si
apele	apele
li	li
escuíers	escuíers
	et
l'en	l'en
li	li
huevre	huevre
et	et
il	il
descendent	descendent

joie	joie
	et
qnͣt	quant
il	il
l	l
orent	orent
mené	mené
en	en
une	une
chambre	chambre
	et
il	il
fu	fu
desarmez	desarmez
si	si
voit	voit
jesir	jesir
ses	ses
.íí.	.íí.
cousins	cousins
Boort	Boort
	et
Lẏonel	Lẏonel
en	en
.íí.	.íí.

liz	liz
	et
lors	lors
est	est
a	a
merveílles	merveílles
liez	liez
si	si
les	les
esveille	esveille
	et
qnͣt	quant
il	il
le	le
voient	voient
si	si
l	l
acolent	acolent
	et
besent	besent
lors	lors
comence	comence
la	la
joie	joie
que	que

li	li
cousin	cousin
firent	firent
li	li
.i.	.i.
de	de
l	l
autre	autre
Biaux	Biaux
sire	sire
fait	fait
Boort	Boort
a	a
Lanc̅	Lancelot
quele	quele
aventure	aventure
vos	vos
a	a
ça	ça
amené	amené
Ja	Ja
vos	vos
cuidions	cuidions
nos	nos
trover	trover

a	a
Kamaalot	Kamaalot
	Et
il	il
lor	lor
conte	conte
coment	coment
une	une
damoisele	damoisele
l	l
a	a
laienz	laienz
amené	amené
Mes	Mes
il	il
ne	ne
set	set
onques	onques
por	por
quoi	quoi
Et	Et
endementres	endementres
qu	qu
il	il
parloient	parloient

eínsi	eínsi
si	si
entrerent	entrerent
laienz	laienz
.ííí.	.ííí.
nonains	nonains
qui	qui
amenoient	amenoient
devant	devant
eles	eles
Galaad	Galaad
si	si
bel	bel
enfant	enfant
	et
si	si
bien	bien
taillié	taillié
de	de
touz	touz
membres	membres
que	que
a	a
peínes	peínes
trovast	trovast

devant	devant
Lanc̅.	Lancelot
si	si
li	li
dist	dist
Sire	Sire
je	je
vos	vos
ameign	ameign
nostre	nostre
norriçon	norriçon
ita̅t	itant
de	de
joíe	joíe
com	com
nos	nos
avons	avons
nostre	nostre
confort	confort
	et
nostre	nostre
espoir	espoir
que	que
vos	vos
en	en

façoiz	façoiz
chʼr	chevalier
Car	Car
de	de
nul	nul
plus	plus
preudome	preudome
de	de
vos	vos
ne	ne
porroit	porroit
il	il
a	a
nostre	nostre
cuidier	cuidier
recevoir	recevoir
l	l
ordre	ordre
de	de
ch̅rie	chevalerie
Il	Il
resgarde	resgarde
l	l
enfant	enfant
si	si

le	le
voit	voit
garní	garní
de	de
toutes	toutes
biautez	biautez
si	si
merveilleusement	merveilleusement
qu	qu
il	il
ne	ne
cuide	cuide
míe	míe
qu	qu
il	il
veïst	veïst
onques	onques
mes	mes
de	de
son	son
aage	aage
si	si
bele	bele
forme	forme
d	d

ome	ome
	et
par	par
la	la
símplece	símplece
que	que
il	il
í	í
voit	voit
i	i
espoire	espoire
il	il
tant	tant
de	de
bien	bien
qu	qu
il	il
li	li
plest	plest
mout	mout
qu	qu
il	il
le	le
face	face
chʼr	chevalier

Si	Si
respont	respont
as	as
dames	dames
que	que
de	de
ceste	ceste
requeste	requeste
ne	ne
lor	lor
faudra	faudra
il	il
ja	ja
	et
que	que
volentiers	volentiers
le	le
fera	fera
ch̅r	chevalier
puis	puis
que	que
eles	eles
le	le
vuelent	vuelent
Sire	Sire

font	font
il	il
nos	nos
volons	volons
que	que
ce	ce
soit	soit
anuít	anuít
ou	ou
demai̅	demain
De	De
par	par
Dieu	Dieu
fet	fet
il	il
il	il
sera	sera
einsi	einsi
co̅	com
vos	vos
le	le
voulez	voulez
Cele	Cele
nuit	nuit
demora	demora

laienz	laienz
Lanc.	Lancelot
	et
fist	fist
toute	toute
la	la
nuít	nuít
le	le
vaslet	vaslet
veillier	veillier
au	au
mostier	mostier
	et
a	a
l	l
endemaín	endemaín
a	a
hore	hore
de	de
príme	príme
le	le
fist	fist
ch̅r	chevalier
	et
li	li

chauça	chauça
l	l
un	un
de	de
ses	ses
esperons	esperons
	et
Boort	Boort
l	l
autre	autre
Aprés	Aprés
li	li
cei̅t	ceint
Lanc.	Lancelot
l	l
espee	espee
	et
li	li
dona	dona
la	la
colee	colee
	et
li	li
dist	dist
que	que

Diex	Diex
le	le
feïst	feïst
preudome	preudome
car	car
a	a
biauté	biauté
n	n
avoit	avoit
il	il
mie	mie
failli	failli
Et	Et
quant	quant
il	il
li	li
ot	ot
fet	fet
tout	tout
ce	ce
qu	qu
a	a
novel	novel
ch̅r	chevalier
apartenoit	apartenoit

si	si
li	li
dist	dist
Biau	Biau
sire	sire
vendroiz	vendroiz
vos	vos
avec	avec
moi	moi
a	a
la	la
cort	cort
mon	mon
seignor	seignor
le	le
roi	roi
Artus	Artus
Sire	Sire
fait	fait
il	il
nanil	nanil
avec	avec
vos	vos
n	n
írai	írai

je	je
pas	pas
Et	Et
lors	lors
dist	dist
Lanc.	Lancelot
a	a
l	l
abeesse	abeesse
Dame	Dame
soffrez	soffrez
que	que
vostre	vostre
novíaux	novíaux
ch̅rs	chevaliers
víegne	víegne
avec	avec
nos	nos
a	a
cort	cort
chiés	chiés
mon	mon
seignor	seignor
le	le
roi	roi

com	com
nos	nos
cuiderons	cuiderons
qu	qu
il	il
en	en
soit	soit
leux	leux
	et
mestier	mestier
nos	nos
l	l
i	i
envoierons	envoierons
Et	Et
lors	lors
se	se
part	part
Lanc.	Lancelot
de	de
laienz	laienz
entre	entre
lui	lui
	et
ses	ses

compaignons	compaignons
	et
chevauchent	chevauchent
ensemble	ensemble
si	si
qu	qu
il	il
sont	sont
venuz	venuz
a	a
Camaalot	Camaalot
a	a
heure	heure
de	de
tierce	tierce
	et
li	li
rois	rois
ert	ert
alez	alez
au	au
mostier	mostier
por	por
oïr	oïr
la	la

messe	messe
a	a
gnͣt	grant
compaignie	compaignie
de	de
hauz	hauz
homes	homes
	et
quant	quant
li	li
troi	troi
cousin	cousin
furent	furent
venuz	venuz
si	si
descendent	descendent
en	en
la	la
cort	cort
	et
montent	montent
en	en
la	la
sale	sale
en	en

haut	haut
	et
lors	lors
comencierent	comencierent
a	a
parler	parler
de	de
l	l
enfant	enfant
que	que
Lanc̅.	Lancelot
avoit	avoit
fet	fet
ch̅r	chevalier
Si	Si
li	li
dist	dist
Boort	Boort
qu	qu
il	il
n	n
avoit	avoit
onques	onques
mes	mes
veu	veu

home	home
qui	qui
tant	tant
resemblast	resemblast
Lanc̅.	Lancelot
come	come
cil	cil
faisoit	faisoit
Certes	Certes
je	je
ne	ne
creroie	creroie
jamés	jamés
riens	riens
se	se
ce	ce
n	n
est	est
Galaad	Galaad
qui	qui
fu	fu
engendrez	engendrez
en	en
la	la
bele	bele

fille	fille
au	au
riche	riche
roi	roi
pescheor	pescheor
car	car
il	il
retret	retret
a	a
celui	celui
lignage	lignage
	et
au	au
nostre	nostre
trop	trop
merveilleusement	merveilleusement
Par	Par
foi	foi
fait	fait
Lion	Lion
je	je
croi	croi
bie̅	bien
que	que
ce	ce

soit	soit
il	il
car	car
il	il
resemble	resemble
mlt̅	mout
bie̅	bien
mo̅	mon
seignor	seignor
Grant	Grant
piece	piece
parlerent	parlerent
de	de
ceste	ceste
chose	chose
por	por
savoir	savoir
s	s
il	il
en	en
tresissent	tresissent
riens	riens
de	de
la	la
bouche	bouche

Lanc̅	Lancelot
mes	mes
a	a
parole	parole
qu	qu
il	il
deïssent	deïssent
de	de
ceste	ceste
chose	chose
ne	ne
respondi	respondi
il	il
onques	onques
a	a
cele	cele
foiz	foiz
Et	Et
en	en
ce	ce
que	que
il	il
orent	orent
lessié	lessié
a	a

parler	parler
de	de
ce	ce
si	si
regarderent	regarderent
par	par
les	les
siegeᷤ	siegeᷤ
de	de
la	la
table	table
reonde	reonde
⁊	et
troverent	troverent
en	en
chescu̅	chescun
leu	leu
Ci	Ci
doit	doit
seoir	seoir
cil	cil
⁊	Et
eínsínt	eínsínt
alerent	alerent
regardant	regardant

ta̅t	tant
q̅	que
il	il
víndrent	víndrent
au	au
gnͣt	grant
siege	siege
que	que
l'en	l'en
apeloit	apeloit
le	le
siege	siege
perilleux	perilleux
⁊	et
í	í
truevent	truevent
letres	letres
qͥ	qui
i	i
avoient	avoient
esté	esté
novelement	novelement
escrítes	escrítes
ce	ce
lor	lor

fu	fu
avis	avis
⁊	et
il	il
regardent	regardent
les	les
letres	letres
qui	qui
dient	dient
cccc.	cccc.
anz	anz
⁊	et
líííí.	líííí.
so̅t	sont
aco̅pli	acompli
enprés	enprés
la	la
passion	passion
ihʼu_crist	Jhesu_crist
⁊	et
au	au
jor	jor
de	de
la	la
Pentecoste	Pentecoste

doit	doit
cist	cist
sieges	sieges
trover	trover
so̅	son
mestre	mestre
⁊	et
qnͣt	quant
il	il
voient	voient
cez	cez
letres	letres
si	si
dient	dient
li	li
.i.	.i.
a	a
l	l
autre	autre
Par	Par
foi	foi
ci	ci
a	a
merveilleusse	merveilleusse
aventure	aventure

A	A
no̅	non
Dieu	Dieu
fet	fet
lanc̅.	Lancelot
qui	qui
a	a
droit	droit
voldroit	voldroit
conter	conter
le	le
tme	terme
de	de
cest	cest
brief	brief
des	des
le	le
resuscitem̅t	resuscitement
nre̅	Nostre
Seignor	Seignor
jusqu	jusqu
a	a
ore	ore
il	il
troveroit	troveroit

ce	ce
m	m
est	est
avís	avís
par	par
droit	droit
conte	conte
que	que
a	a
lor	lor
jor	jor
d	d
uí	uí
doit	doit
estre	estre
ce	ce
sieges	sieges
aenpliz	aenpliz
qͣr	quar
ce	ce
est	est
la	la
Pentecoste	Pentecoste
aprés	aprés
les	les

.cccc.	.cccc.
anz	anz
⁊	et
les	les
.líííj.	.líííj.
⁊	et
je	je
voldroie	voldroie
bn̅	bien
que	que
nus	nus
veïst	veïst
mes	mes
huí	huí
cez	cez
letres	letres
devant	devant
que	que
cil	cil
sera	sera
venuz	venuz
qͥ	qui
ceste	ceste
aventure	aventure
doit	doit

escheoír	escheoír
⁊	Et
il	il
dient	dient
q̅	que
le	le
veoir	veoir
destorront	destorront
il	il
bn̅	bien
si	si
font	font
aport	aporter
.i.	.i.
drap	drap
de	de
soie	soie
⁊	et
le	le
metent	metent
el	el
siege	siege
por	por
covrir	covrir
les	les

letres	letres
Quant	Quant
li	li
rois	rois
fu	fu
revenuz	revenuz
del	del
mostier	mostier
	et
il	il
vít	vít
que	que
fu	fu
venuz	venuz
	et
il	il
ot	ot
amené	amené
Boort	Boort
	et
Lio̅	Lion
si	si
lor	lor
fet	fet
mout	mout

grant	grant
joie	joie
	et
dist	dist
que	que
bien	bien
soient	soient
il	il
venuz	venuz
	et
la	la
feste	feste
comence	comence
par	par
laienz	laienz
grant	grant
	et
merveilleuse	merveilleuse
car	car
mout	mout
sont	sont
liez	liez
li	li
compaigno̅	compaignon
de	de

la	la
table	table
reonde	reonde
de	de
la	la
venue	venue
as	as
.íí.	.íí.
freres	freres
	et
mes	mes
.G.	Gauvains
lor	lor
demande	demande
coment	coment
il	il
l	l
ont	ont
puis	puis
fet	fet
que	que
il	il
se	se
partírent	partírent
de	de

cort	cort
	et
il	il
dient	dient
Bien	Bien
Dieu	Dieu
merci	merci
Car	Car
il	il
ont	ont
toz	toz
jorz	jorz
esté	esté
sainz	sainz
	et
haitiez	haitiez
Certes	Certes
fet	fet
mes	mes
sires	sires
.G.	Gauvains
ce	ce
me	me
plest	plest
mout	mout

Granz	Granz
est	est
la	la
joie	joie
que	que
cil	cil
de	de
la	la
cort	cort
font	font
a	a
Boort	Boort
	et
a	a
Lion	Lion
car	car
pieça	pieça
mes	mes
qu	qu
il	il
nes	nes
avoie̅t	avoient
veuz	veuz
	et
li	li

rois	rois
comande	comande
que	que
les	les
tables	tables
soient	soient
mises	mises
car	car
il	il
est	est
tens	tens
de	de
mengier	mengier
ce	ce
li	li
est	est
avis	avis
Sire	Sire
fait	fait
.K.	Keus
li	li
seneschaux	seneschaux
se	se
vos	vos
asseez	asseez

ja	ja
au	au
disner	disner
il	il
m	m
est	est
avis	avis
que	que
vos	vos
enfraindroiz	enfraindroiz
la	la
costume	costume
de	de
ceai̅z	ceainz
car	car
nos	nos
avons	avons
veu	veu
toz	toz
jorz	jorz
que	que
vos	vos
a	a
haute	haute
feste	feste

n	n
asseiez	asseiez
a	a
table	table
devant	devant
que	que
aucune	aucune
aventure	aventure
fust	fust
en	en
vostre	vostre
cort	cort
avenue	avenue
voiant	voiant
toz	toz
les	les
baro̅s	barons
de	de
vostre	vostre
ostel	ostel
Certes	Certes
fet	fet
li	li
rois	rois
.K.	Keus

vos	vos
dites	dites
voir	voir
ceste	ceste
costume	costume
ai	ai
je	je
toz	toz
jorz	jorz
tenue	tenue
	et
la	la
tendrai	tendrai
tant	tant
com	com
je	je
porrai	porrai
mes	mes
je	je
avoie	avoie
si	si
grant	grant
joie	joie
de	de
	et

de	de
ses	ses
cousins	cousins
qui	qui
estoient	estoient
venu	venu
a	a
cort	cort
saín	saín
	et
haitié	haitié
qu	qu
il	il
ne	ne
me	me
sovenoit	sovenoit
de	de
la	la
costume	costume
Or	Or
vos	vos
en	en
souviegne	souviegne
fet	fet
.K.	Keus

Endementres	Endementres
qu	qu
il	il
parloient	parloient
eínsi	eínsi
si	si
entͣ	entra
laienz	laienz
uns	uns
vaslez	vaslez
qui	qui
dist	dist
au	au
roi	roi
Sire	Sire
noveles	noveles
vos	vos
aport	aport
mout	mout
merveilleuses	merveilleuses
Queles	Queles
fet	fet
li	li
rois	rois
Dites	Dites

les	les
moi	moi
tost	tost
Sire	Sire
la	la
aval	aval
desoz	desoz
vostre	vostre
palés	palés
a	a
.i.	.i.
perron	perron
grant	grant
que	que
je	je
ai	ai
veu	veu
floter	floter
par	par
desus	desus
l	l
eve	eve
Venez	Venez
le	le
veoir	veoir

car	car
je	je
sai	sai
bien	bien
que	que
ce	ce
est	est
aventure	aventure
merveilleuse	merveilleuse
	Et
li	li
rois	rois
descent	descent
maíntenant	maíntenant
por	por
ceste	ceste
aventure	aventure
veoir	veoir
	et
si	si
font	font
tuit	tuit
li	li
autre	autre
	et

quant	quant
il	il
sont	sont
venuz	venuz
a	a
la	la
rive	rive
si	si
troevent	troevent
le	le
perron	perron
qui	qui
estoit	estoit
venuz	venuz
a	a
ríve	ríve
	et
íssuz	íssuz
hors	hors
de	de
l	l
eve	eve
	et
estoit	estoit
de	de

marbre	marbre
vermeil	vermeil
	et
ou	ou
perro̅	perron
estoit	estoit
une	une
espee	espee
fichiee	fichiee
qui	qui
mout	mout
estoít	estoít
bele	bele
	et
riche	riche
par	par
semblant	semblant
	et
en	en
estoit	estoit
li	li
ponz	ponz
d	d
une	une
pierre	pierre

precieuse	precieuse
ouvrez	ouvrez
a	a
letres	letres
d	d
or	or
mout	mout
soutilme̅t	soutilment
	et
li	li
baron	baron
resgardoient	resgardoient
les	les
letres	letres
qui	qui
disoient	disoient
Ja	Ja
nus	nus
ne	ne
m	m
ostera	ostera
de	de
ci	ci
se	se
cil	cil

non	non
a	a
qui	qui
costé	costé
je	je
pendrai	pendrai
	et
cil	cil
sera	sera
li	li
míeldres	míeldres
chr̅s	chevaliers
del	del
monde	monde
Et	Et
quant	quant
li	li
rois	rois
voit	voit
ces	ces
letres	letres
si	si
dist	dist
a	a
Biau	Biau

sire	sire
ceste	ceste
espee	espee
est	est
vostͤ	vostre
par	par
bon	bon
droit	droit
car	car
je	je
sai	sai
bien	bien
que	que
vos	vos
estes	estes
lí	lí
míeldres	míeldres
chr̅s	chevaliers
dou	dou
monde	monde
	Et
il	il
respont	respont
toz	toz
corrouciez	corrouciez

Certes	Certes
sire	sire
ne	ne
ele	ele
n	n
est	est
moie	moie
ne	ne
je	je
n	n
avroie	avroie
le	le
corage	corage
de	de
metre	metre
í	í
maín	maín
ne	ne
hardement	hardement
car	car
je	je
ne	ne
suí	suí
míe	míe
dignes	dignes

se	se
je	je
tendoie	tendoie
a	a
avoir	avoir
la	la
Toutes	Toutes
voies	voies
fet	fet
lí	lí
rois	rois
i	i
essaierez	essaierez
vos	vos
se	se
vos	vos
la	la
porriez	porriez
oster	oster
Sire	Sire
fet	fet
il	il
non	non
ferai	ferai
Car	Car

je	je
sai	sai
bien	bien
que	que
nus	nus
n	n
í	í
essaíera	essaíera
ja	ja
por	por
quoi	quoi
il	il
i	i
faille	faille
qu	qu
il	il
n	n
en	en
reçoíve	reçoíve
plaie	plaie
Et	Et
que	que
savez	savez
vos	vos
fet	fet

li	li
rois	rois
Sire	Sire
fait	fait
il	il
je	je
le	le
sai	sai
bien	bien
	et
encor	encor
vos	vos
dirai	dirai
je	je
autre	autre
chose	chose
car	car
je	je
voil	voil
que	que
vos	vos
sachiez	sachiez
q̅	qu
en	en
cest	cest

jor	jor
d	d
ui	ui
comenceront	comenceront
les	les
granz	granz
aventures	aventures
	et
les	les
granz	granz
merveilles	merveilles
dou	dou
saint	saint
Graal	Graal
Quant	Quant
li	li
rois	rois
ot	ot
que	que
n	n
en	en
fera	fera
plus	plus
si	si
dist	dist

metroie	metroie
la	la
mai̅	main
por	por
noient	noient
car	car
ce	ce
savez	savez
vos	vos
bien	bien
qu	qu
il	il
est	est
assez	assez
mieldres	mieldres
chr̅s	chevaliers
de	de
moi	moi
Toute	Toute
voies	voies
fait	fait
li	li
rois	rois
i	i
essaieroiz	essaieroiz

vos	vos
por	por
ce	ce
ce	ce
que	que
je	je
le	le
voil	voil
Ne	Ne
mie	mie
por	por
l	l
espee	espee
avoir	avoir
	Et
il	il
gite	gite
la	la
maín	maín
	et
prent	prent
l	l
espee	espee
par	par
le	le

heut	heut
	et
sache	sache
mes	mes
il	il
ne	ne
la	la
puet	puet
trere	trere
fors	fors
	et
li	li
rois	rois
li	li
dist	dist
maíntenant	maíntenant
Biaux	Biaux
niés	niés
lessiez	lessiez
ester	ester
car	car
bien	bien
avez	avez
fet	fet
mon	mon

comandement	comandement
Mes	Mes
.G.	Gauvains
fet	fet
or	or
sachiez	sachiez
que	que
ceste	ceste
espee	espee
vos	vos
touchera	touchera
encore	encore
si	si
de	de
pres	pres
que	que
vos	vos
ne	ne
la	la
voldriez	voldriez
avoir	avoir
bailliee	bailliee
por	por
un	un
chastel	chastel

Sire	Sire
fet	fet
mes	mes
.G.	Gauvains
je	je
n	n
en	en
poi	poi
mes	mes
Se	Se
je	je
en	en
deusse	deusse
orendroit	orendroit
morir	morir
si	si
le	le
feïsse	feïsse
je	je
por	por
la	la
volenté	volenté
mon	mon
seignor	seignor
acomplir	acomplir

Et	Et
quant	quant
lí	lí
rois	rois
ot	ot
ceste	ceste
parole	parole
si	si
se	se
repent	repent
de	de
ce	ce
que	que
mes	mes
G.	Gauvains
a	a
fet	fet
Et	Et
lors	lors
dist	dist
a	a
Perceval	Perceval
qu	qu
il	il
essait	essait

a	a
l	l
espee	espee
	et
il	il
dist	dist
que	que
si	si
fera	fera
il	il
volentiers	volentiers
por	por
fere	fere
a	a
mon	mon
G.	Gauvain
compaignie	compaignie
Si	Si
met	met
la	la
main	main
a	a
l	l
espee	espee
	et

tret	tret
mes	mes
il	il
ne	ne
la	la
puet	puet
avoír	avoír
	et
lors	lors
croient	croient
bien	bien
tuít	tuít
cil	cil
de	de
la	la
place	place
que	que
die	die
voir	voir
	et
les	les
letres	letres
dou	dou
pont	pont
q̅	que

il	il
soient	soient
veraies	veraies
Si	Si
n	n
í	í
a	a
mes	mes
si	si
hardi	hardi
qui	qui
maín	maín
i	i
osast	osast
metre	metre
	et
mes	mes
K.	Keus
dist	dist
au	au
roi	roi
Sire	Sire
sire	sire
par	par
mon	mon

chief	chief
or	or
poez	poez
vos	vos
seurement	seurement
asseoir	asseoir
au	au
disner	disner
quant	quant
vos	vos
plaira	plaira
car	car
a	a
aventure	aventure
n	n
avez	avez
vos	vos
pas	pas
failli	failli
devant	devant
mengier	mengier
ce	ce
me	me
semble	semble
Alons	Alons

donc	donc
fet	fet
li	li
rois	rois
car	car
ausínt	ausínt
en	en
est	est
il	il
bien	bien
te̅s	tens
Et	Et
lors	lors
s	s
en	en
vont	vont
li	li
chr̅	chevalier
	et
laissent	laissent
le	le
perron	perron
a	a
la	la
rive	rive

	et
li	li
rois	rois
fet	fet
l	l
eve	eve
corner	corner
si	si
s	s
asiet	asiet
en	en
so̅	son
haut	haut
dois	dois
	et
li	li
compaignon	compaignon
de	de
la	la
table	table
reonde	reonde
s	s
asiee̅t	asieent
chascun	chascun
en	en

son	son
leu	leu
Celui	Celui
jor	jor
servíre̅t	servírent
laienz	laienz
.íííí.	.íííí.
roi	roi
tuít	tuít
coronné	coronné
	et
avec	avec
aux	aux
tant	tant
de	de
hauz	hauz
homes	homes
que	que
a	a
merveilles	merveilles
les	les
poïst	poïst
l'en	l'en
tenir	tenir
Celui	Celui

jor	jor
fu	fu
assis	assis
li	li
rois	rois
a	a
son	son
haut	haut
dois	dois
ou	ou
palés	palés
	et
ot	ot
a	a
lui	lui
servír	servír
grant	grant
compaignie	compaignie
de	de
hauz	hauz
barons	barons
Si	Si
avínt	avínt
eínsint	eínsint
qnͣt	quant

il	il
se	se
furent	furent
tuít	tuít
assis	assis
par	par
laienz	laienz
qu	qu
il	il
trovere̅t	troverent
que	que
tuít	tuít
li	li
compaignon	compaignon
de	de
la	la
table	table
reonde	reonde
furent	furent
venu	venu
	et
li	li
siege	siege
empli	empli
fors	fors

solement	solement
cil	cil
q̅	que
l'en	l'en
apeloit	apeloit
siege	siege
perilleux	perilleux
Quant	Quant
il	il
orent	orent
eu	eu
le	le
premier	premier
mes	mes
si	si
lor	lor
avint	avint
si	si
merveilleuse	merveilleuse
aventure	aventure
que	que
tuit	tuit
li	li
huis	huis
dou	dou

palais	palais
ou	ou
il	il
menjoient	menjoient
	et
les	les
fenestres	fenestres
clostrent	clostrent
par	par
eles	eles
en	en
tel	tel
maníere	maníere
que	que
nus	nus
n	n
i	i
mist	mist
la	la
mai̅	main
	et
neporquant	neporquant
la	la
sale	sale
ne	ne

fu	fu
pas	pas
ennuble	ennuble
	et
de	de
ceste	ceste
chose	chose
furent	furent
esbahiz	esbahiz
li	li
fol	fol
	et
li	li
sage	sage
	et
li	li
roís	roís
Artus	Artus
qui	qui
premiers	premiers
parla	parla
dist	dist
Par	Par
Dieu	Dieu
biau	biau

seignor	seignor
nos	nos
avons	avons
hui	hui
veues	veues
merveilles	merveilles
	et
ci	ci
	et
a	a
la	la
ríve	ríve
mes	mes
je	je
cuít	cuít
que	que
nos	nos
les	les
verro̅s	verrons
encor	encor
anuit	anuit
greignorᷥ	greignorᷥ
que	que
cestes	cestes
ne	ne

sont	sont
Endementres	Endementres
que	que
li	li
rois	rois
parloit	parloit
einsi	einsi
si	si
entra	entra
laienz	laienz
.i.	.i.
preudom	preudom
a	a
une	une
blanche	blanche
robe	robe
víelz	víelz
	et
anciens	anciens
mes	mes
il	il
n	n
ot	ot
chr̅	chevalier
laie̅z	laienz

qui	qui
seust	seust
par	par
ou	ou
il	il
í	í
entra	entra
	et
li	li
preudo̅s	preudons
venoít	venoít
a	a
pié	pié
	et
amenoit	amenoit
par	par
la	la
mai̅	main
.i.	.i.
chr̅	chevalier
a	a
unes	unes
armes	armes
vermeilles	vermeilles
sanz	sanz

espee	espee
	et
sanz	sanz
escu	escu
si	si
dist	dist
ausi	ausi
tost	tost
com	com
il	il
fu	fu
enmi	enmi
le	le
palais	palais
Pes	Pes
soit	soit
a	a
vos	vos
	Et
aprés	aprés
dist	dist
au	au
roi	roi
la	la
ou	ou

il	il
le	le
