token	normalised
eustochies	Eustochies
qi	qi
mout	mout
fu	fu
preudom	preudom
	et
de	de
grant	grant
seintee	seintee
	et
maintint	maintint
l	l
arceuesqie	arcevesqie
	et
la	la
segnorie	segnorie
	et
son	son
pueple	pueple
bien	bien

	et
honestement	honestement
a	a
la	la
loy	loy
	et
a	a
l	l
onor	onor
nostre	nostre
signor	Signor
iesu	Jesu
crist	Crist
de	de
la	la
qui	qui
gloire	gloire
nos	nos
puissons	puissons
tuit	tuit
estre	estre
parconier	parçonier
ce	ce
nos	nos
otroit	otroit

cil	Cil
qi	qi
uit	vit
	et
reigne	reigne
par	par
tout	tout
le	le
siecle	siecle
des	des
siecles	siecles
AmeN	Amen

