token	normalised
cheual͛	chevaler
de	de
noz	noz
fͣnceis	franceis
murũt	murunt

Si	si
dãpnedeu	dampnedeu
n	n
ẽ	en
pẽse	pense
qͥ	qui
sustẽt	sustent
tut	tut
le	le
mũd	mund
uN	un
sarazĩ	sarazin
d	d
espaine	espaine
qͥ	qui
otüel	otüel
a	a
nun	nun
Messag͛	messagier
Garsie	garsie
bien	bien
resẽble	resemble
barun	barun
par	par
mi	mi

paris	paris
cheualche	chevalche
a	a
coite	coite
d	d
espurun	espurun
Qͣnt	quant
vient	vient
al	al
paleis	paleis
si	si
descẽt	descent
al	al
perun	perun
Les	les
desgrez	desgrez
mõte	monte
si	si
demande	demande
charlun	charlun
Ogier	ogier
ẽꝯtre	encuntre
e	e
Galter	galter
e	e

valun	valun
vei	vei
le	le
tu	tu
la	la
v	u
set	set
a	a
cel	cel
fluri	fluri
gernun	gernun
celui	celui
o	o
la	la
gͣnt	grant
barbe	barbe
a	a
cel	cel
veir	veir
peliçun	peliçun
ço	ço
est	est
Rolland	rolland
si	si
nies	nies

el	el
u͛meil	vermeil
ciclatun	ciclatun
De	de
l	l
altͤ	altre
part	part
veez	veez
v	u
siet	siet
son	son
ꝯpaignũ	compaignun
Le	le
gẽtil	gentil
ꝯte	cunte
qͥ	qui
oliu͛	oliver
a	a
nun	nun
ço	ço
sũt	sunt
li	li
duze	duze
pier	pier
qͥ	qui

desk	desk
al	al
talun	talun
LJ	li
sarazin	sarazin
en	en
vient	vient
deuãt	devant
le	le
rei	rei
charles	charles
feit	feit
il	il
ore	ore
entẽt	entent
vers	vers
mei	mei
Messag͛	messagier
sui	sui
ço	ço
qͥd	quid
al	al
meillur	meillur
rei	rei
k	k

unq̃s	unques
feüst	feüst
en	en
la	la
paiene	paiene
lei	lei
Ne	ne
te	te
salu	salu
k	k
a	a
dreit	dreit
faire	faire
nel	nel
dei	dei
Forfait	forfait
en	en
es	es
uers	vers
mahumet	mahumet
e	e
vers	vers
mei	mei
cil	cil
te	te

ꝯfunde	cunfunde
en	en
la	la
ki	ki
lei	lei
io	jo
crei	crei
e	e
tuz	tuz
ces	ces
altres	altres
qͥ	qui
sũt	sunt
envirũ	envirun
tei	tei
e	e
ton	ton
neuu	nevu
Rollãt	rollant
q̃	que
io	jo
ci	ci
vei	vei
Si	si
uncore	uncore

un	un
ior	jor
le	le
truis	truis
ẽ	en
t᷑nei	turnei
ke	ke
mũ	mun
destrer	destrer
puisse	puisse
acurser	acurser
u͛s	vers
sei	sei
De	de
m	m
espee	espee
le	le
qͥd	quid
faire	faire
vn	un
espei	espei
par	par
mi	mi
le	le
cors	cors

ml̃t	mult
ert	ert
fort	fort
si	si
nel	nel
plei	plei
Rollãt	rollant
se	se
rit	rit
si	si
reguarde	reguarde
le	le
rei	rei
SArazĩ	sarazin
frere	frere
fet	fet
Rollãt	rollant
l	l
alosez	alosez
tu	tu
poez	poez
bien	bien
dire	dire
tutes	tutes
tes	tes

uolẽtez	volentez
Ja	ja
pur	pur
françeis	françeis
ne	ne
serras	serras
atuchez	atuchez
Nun	nun
ço	ço
dit	dit
charles	charles
puis	puis
ke	ke
u9	vus
le	le
volez	volez
De	de
meie	meie
part	part
est	est
il	il
bien	bien
afïez	afïez
De	de
hui	hui

en	en
cest	cest
ior	jor
desk	desk
a	a
vit	uit
iurs	jurs
passez	passez
Dist	dist
otüel	otüel
de	de
folie	folie
parlez	parlez
Ne	ne
redut	redut
hũme	humme
qͥ	qui
de	de
mere	mere
seit	seit
nez	nez
tãt	tant
cũ	cum
au͛ai	averai
cest	cest

espee	espee
a	a
mũ	mun
leez	leez
ço	ço
est	est
curçuse	curçuse
dũt	dunt
io	jo
sui	sui
adubez	adubez
N	n
en	en
at	at
mie	mie
uncore	uncore
nef	nef
meis	meis
passez	passez
k	k
a	a
mil	mil
fͣnceis	franceis
en	en
ai	ai

les	les
chefs	chefs
colpez	colpez
v	u
fu	fu
ço	ço
frere	frere
fet	fet
charles	charles
li	li
remẽbrez	remembrez
Dit	dit
otinel	otinel
io	jo
u9	vus
dirra	dirra
assez	assez
Ore	ore
at	at
vit	uit
meis	meis
el	el
nefme	nefme
sui	sui
ẽtrez	entrez

nũbrez	numbrez
hũmes	hummes
q̃	que
fẽmes	femmes
uncore	uncore
plus	plus
assez	assez
J	i
auium	avium
mort	mort
n	n
est	est
un	un
eschapez	eschapez
e	e
io	jo
i	i
feri	feri
tãt	tant
de	de
m	m
espee	espee
de	de
lez	lez
ke	ke

vit	uit
iurs	jurs
pleners	pleners
oi	oi
les	les
poĩz	poinz
ẽflez	enflez
Diẽt	dient
fͣnceis	franceis
mar	mar
fustes	fustes
unq̃s	unques
nez	nez
estult	estult
de	de
lengres	lengres
est	est
en	en
piez	piez
leuez	levez
tint	tint
un	un
bastun	bastun
q̃	que
deuãt	devant

fu	fu
qͣrrez	quarrez
Ja	ja
le	le
ferist	ferist
ço	ço
sauum	savum
n9	nus
assez	assez
Meis	meis
li	li
nies	nies
charles	charles
en	en
ẽꝯtre	encuntre
alez	alez
Se	se
li	li
a	a
dit	dit
sire	sire
estult	estult
reposez	reposez
pur	pur
meie	meie

amur	amur
si	si
de	de
rien	rien
m	m
amez	amez
kar	kar
li	li
paen	paen
est	est
de	de
mei	mei
afïez	afïez
Laissez	laissez
lui	lui
dire	dire
tutes	tutes
ses	ses
uolẽtez	volentez
vn	un
cheualer	chevaler
i	i
sist	sist
q̃	que
fu	fu

mal	mal
senez	senez
prouẽcel	provencel
iert	iert
de	de
seint	seint
Gile	gile
fu	fu
nez	nez
Al	al
messag͛	messagier
est	est
derere	derere
alez	alez
Amdui	amdui
ses	ses
puinz	puinz
li	li
at	at
el	el
chief	chief
mellez	mellez
trait	trait
le	le
a	a

t͛re	terre
kar	kar
cil	cil
ne	ne
s	s
est	est
gardez	gardez
Meis	meis
otinel	otinel
est	est
ml̃t	mult
tost	tost
releuez	relevez
trait	trait
curçuse	curçuse
dũt	dunt
le	le
pũz	punz
fu	fu
dorrez	dorrez
ferir	ferir
le	le
veit	veit
ne	ne
s	s

est	est
pas	pas
ublïez	ublïez
k	k
as	as
piez	piez
le	le
rei	rei
ẽ	en
est	est
le	le
chef	chef
colpez	colpez
Fͣnceis	franceis
s	s
escriẽt	escrient
barũ	barun
kar	kar
le	le
ꝑnez	pernez
Otinel	otinel
s	s
est	est
a	a
une	une

part	part
t᷑nez	turnez
Les	les
oilz	oilz
roïlle	roïlle
les	les
gernuns	gernuns
a	a
leuez	levez
Lïun	lïun
resemble	resemble
qͥ	qui
seit	seit
ẽchaenez	enchaenez
en	en
halt	halt
s	s
escrie	escrie
baruns	baruns
ne	ne
u9	vus
remuez	remuez
kar	kar
par	par
icel	icel

dex	dex
a	a
qͥ	qui
me	me
sui	sui
donez	donez
Ja	ja
murent	murent
set	set
cenz	cenz
si	si
u9	vus
croulez	croulez
L	l
emꝑere	emperere
s	s
en	en
est	est
en	en
piez	piez
leuez	levez
Si	si
lui	lui
a	a
dit	dit

l	l
espee	espee
me	me
donez	donez
Dit	dit
li	li
paien	paien
de	de
folie	folie
parlez	parlez
Dũc	dunc
dist	dist
Rodlant	rodlant
a	a
mei	mei
lea	lea
rendez	rendez
Assez	assez
l	l
auerez	averez
qͣnt	quant
u9	vus
departirez	departirez
Dit	dit
otinel	otinel

de	de
celui	celui
uostre	vostre
chief	chief
colpez	colpez
Dist	dist
Rodlant	rodlant
par	par
fei	fei
trop	trop
u9	vus
auãtez	avantez
vostre	vostre
message	message
dites	dites
puis	puis
u9	vus
en	en
alez	alez
Jo	jo
uolenters	volenters
dist	dist
il	il
ore	ore
escutez	escutez

Charles	charles
feit	feit
il	il
io	jo
ne	ne
te	te
celerai	celerai
mie	mie
Messag͛	messagier
sui	sui
l	l
ẽꝑur	emperur
Garsie	garsie
ki	ki
tient	tient
espanie	espanie
alixandre	alixandre
e	e
bucie	bucie
tyre	tyre
e	e
sydonie	sydonie
perse	perse
e	e
barbarie	barbarie

Garsie	garsie
Jl	il
te	te
dorra	dorra
auer	aver
e	e
manantie	manantie
ensurketut	ensurketut
te	te
larra	larra
normẽdie	normendie
e	e
d	d
englet͛re	engleterre
les	les
porz	porz
e	e
la	la
navie	navie
A	a
tun	tun
neuu	nevu
Rodlant	rodlant
durra	durra
russie	russie

e	e
oliu͛	oliver
prenge	prenge
esclauunie	esclavunie
Mes	mes
duce	duce
france	france
ne	ne
u9	vus
larra	larra
il	il
mie	mie
J	i
l	l
at	at
done	done
florïan	florïan
de	de
sulie	sulie
Fiz	fiz
a	a
cel	cel
rei	rei
russetl	russetl
de	de

barbarie	barbarie
N	n
at	at
plus	plus
ꝓdom	prodom
hum	hum
ẽ	en
tute	tute
paienie	paienie
Ne	ne
q̃	que
tãt	tant
eit	eit
los	los
de	de
cheualerie	chevalerie
Ne	ne
qͥ	qui
meuz	meuz
ferge	ferge
od	od
espee	espee
furbie	furbie
cil	cil
tendra	tendra

france	france
qͥte	quite
ẽ	en
sa	sa
baillie	baillie
Dist	dist
l	l
ẽꝑere	emperere
issi	issi
n	n
ert	ert
il	il
mie	mie
k	k
en	en
dite	dite
u9	vus
ma	ma
meisne	meisne
nurie	nurie
tut	tut
le	le
barnage	barnage
a	a
vne	une

uoiz	voiz
escrie	escrie
Dreiz	dreiz
ẽꝑere	emperere
n9	nus
nel	nel
suffrum	suffrum
mie	mie
q̃	que
ia	ja
paien	paien
eient	eient
frãce	france
en	en
baillie	baillie
Mes	mes
fai	fai
uenir	venir
ta	ta
gͣnt	grant
cheualerie	chevalerie
puis	puis
se	se
tu	tu
uols	vols

deske	deske
la	la
n9	nus
Guie	guie
tãt	tant
q̃	que
verrum	verrum
la	la
pute	pute
gẽt	gent
haïe	haïe
S	s
en	en
bataille	bataille
trouũ	trovum
le	le
rei	rei
Garsie	garsie
Ja	ja
de	de
la	la
teste	teste
n	n
ẽ	en
portera	portera

il	il
mie	mie
Dist	dist
otinel	otinel
ore	ore
oi	oi
gͣnt	grant
briconie	briconie
tel	tel
manace	manace
ore	ore
l	l
ẽꝑur	emperur
Garsie	garsie
k	k
il	il
matera	matera
e	e
toldra	toldra
la	la
vie	vie
Qͣnt	quant
il	il
uerra	verra
sa	sa

charles	charles
mãde	mande
sa	sa
gͣnt	grant
cheualerie	chevalerie
v	u
trou͛a	trovera
il	il
cel	cel
riche	riche
rei	rei
Garsie	garsie
Cõbatereit	combatereit
sei	sei
a	a
sa	sa
gͣnt	grant
ꝯpaingnie	compaingnie
Dist	dist
otinel	otinel
ore	ore
oi	oi
gͣnt	grant
briconie	briconie
Ja	ja

sũt	sunt
il	il
par	par
set	set
feiz	feiz
set	set
cenz	cenz
mile	mile
As	as
blancs	blancs
halbercs	halbercs
as	as
ẽseingnes	enseingnes
de	de
sire	sire
k	k
unq̃s	unques
ne	ne
fuirent	fuirent
p᷑	pur
poür	poür
de	de
lur	lur
uie	vie
vne	une

cite	cite
ont	ont
fete	fete
en	en
lũbardie	lumbardie
entre	entre
dous	dous
ewes	ewes
l	l
ont	ont
ferme	ferme
e	e
bastie	bastie
paiene	paiene
gent	gent
l	l
apelent	apelent
Atelie	atelie
Deu	deu
ne	ne
fist	fist
hũme	humme
qͥ	qui
lur	lur
tolsist	tolsist

essie	essie
Ne	ne
lur	lur
pescher	pescher
ne	ne
lur	lur
gaanerie	gaanerie
Si	si
charles	charles
i	i
uenist	venist
od	od
la	la
barbe	barbe
flurie	flurie
La	la
conuistrũ	conuistrum
ki	ki
au͛a	avera
amie	amie
ki	ki
meuz	meuz
ferra	ferra
d	d
espee	espee

furbie	furbie
Meis	meis
dan	dan
uilein	vilein
n	n
i	i
uenez	venez
u9	vus
mie	mie
par	par
mun	mun
ꝯseil	cunseil
garderez	garderez
paris	paris
la	la
uile	vile
k	k
escufle	escufle
n	n
i	i
entre	entre
ne	ne
corneile	corneile
ne	ne
pie	pie

kar	kar
par	par
u9	vus
n	n
ert	ert
mes	mes
faite	faite
cheualerie	chevalerie
tel	tel
uergoine	vergoine
at	at
li	li
duc	duc
ne	ne
set	set
qͥ	qu
l	il
die	die
LJ	li
duc	duc
Rodlant	rodlant
s	s
est	est
en	en
piez	piez

leuez	levez
Mal	mal
talẽt	talent
at	at
a	a
poi	poi
n	n
est	est
forsenez	forsenez
vers	vers
le	le
paen	paen
s	s
en	en
est	est
treis	treis
pas	pas
alez	alez
Si	si
li	li
a	a
dit	dit
culuert	culvert
desmesurez	desmesurez
Mult	mult

par	par
t	t
as	as
vi	ui
e	e
prisez	prisez
e	e
uantez	vantez
De	de
ta	ta
parole	parole
deuãt	devant
franceis	franceis
löez	löez
Mes	mes
par	par
celui	celui
k	k
en	en
croiz	croiz
fu	fu
penez	penez
Ja	ja
murrïez	murrïez
ne	ne

fuissez	fuissez
afïez	afïez
Mes	mes
s	s
en	en
bataille	bataille
puissez	puissez
estre	estre
ẽꝯtrez	encuntrez
tel	tel
te	te
dorrai	dorrai
de	de
m	m
espee	espee
de	de
lez	lez
Ja	ja
puis	puis
de	de
tei	tei
n	n
ert	ert
franc	franc
hũme	humme

ẽꝯbrez	encumbrez
Dit	dit
otinel	otinel
ia	ja
le	le
sauum	savum
assez	assez
bataille	bataille
aueras	averas
si	si
feire	feire
l	l
osez	osez
Demain	demain
matin	matin
u9	vus
sumũs	sumuns
ẽ	en
ces	ces
prez	prez
e	e
dit	dit
Rodlant	rodlant
kar	kar
le	le

seit	seit
des	des
piez	piez
colpez	colpez
James	james
en	en
curt	curt
ne	ne
seit	seit
mes	mes
honurez	honurez
Lur	lur
feiz	feiz
en	en
donent	donent
ore	ore
sũt	sunt
asseürez	asseürez
ÇO	ço
dist	dist
li	li
reis	reis
charle	charle
de	de
seint	seint

denis	denis
Sarazin	sarazin
frere	frere
par	par
la	la
lei	lei
dũt	dunt
tu	tu
vis	vis
De	de
quel	quel
parage	parage
es	es
tu	tu
en	en
tun	tun
païs	païs
cum	cum
as	as
a	a
nun	nun
par	par
ta	ta
lei	lei
kar	kar

me	me
dis	dis
Otinel	otinel
sire	sire
ço	ço
dist	dist
li	li
sarazins	sarazins
Fiz	fiz
sui	sui
al	al
rei	rei
Galïen	galïen
al	al
fier	fier
vis	vis
plus	plus
a	a
mort	mort
hũmes	hummes
e	e
de	de
ses	ses
mains	mains
occis	occis

k	k
um	um
ne	ne
trouereit	trovereit
en	en
trestut	trestut
cest	cest
païs	païs
Li	li
reis	reis
Garsie	garsie
est	est
mis	mis
germeins	germeins
cusins	cusins
Mis	mis
vncle	uncle
fu	fu
fernagu	fernagu
li	li
hardis	hardis
Jcil	icil
de	de
nazre	nazre
q̃	que

Rodlant	rodlant
m	m
at	at
occis	occis
Demain	demain
en	en
ert	ert
en	en
fier	fier
calenge	calenge
mis	mis
e	e
dit	dit
li	li
reis	reis
tu	tu
es	es
assez	assez
gẽtilz	gentilz
Mar	mar
fu	fu
tis	tis
cors	cors
q̃	que
baptesme	baptesme

n	n
at	at
pͥs	pris
LJ	li
reis	reis
apele	apele
sun	sun
chãberlẽc	chamberlenc
Reiner	reiner
venez	venez
auant	avant
ꝑnez	pernez
cest	cest
messag͛	messagier
Sil	sil
me	me
menez	menez
a	a
la	la
maisun	maisun
garner	garner
Dunez	dunez
al	al
hoste	hoste
cenz	cenz

souz	souz
p᷑	pur
son	son
mãg͛	mangier
e	e
altre	altre
tãt	tant
donez	donez
p᷑	pur
son	son
destrier	destrier
puis	puis
si	si
apele	apele
le	le
vielz	vielz
chanu	chanu
Richer	richer
Galter	galter
de	de
liuns	liuns
e	e
li	li
deneis	deneis
oger	oger

pernez	pernez
feit	feit
il	il
garde	garde
del	del
cheualer	chevaler
Sil	sil
seruez	servez
bien	bien
de	de
ço	ço
qͥ	qu
l	il
at	at
mester	mester
cele	cele
nuit	nuit
l	l
unt	unt
leisse	leisse
issi	issi
ester	ester
Jesk	jesk
al	al
demein	demein

q̃	que
li	li
iur	jur
parut	parut
cler	cler
charles	charles
se	se
lieue	lieve
si	si
fait	fait
Rodlant	rodlant
mãder	mander
en	en
la	la
chapele	chapele
sũt	sunt
ale	ale
pur	pur
urer	urer
La	la
messe	messe
chante	chante
l	l
abes	abes
de	de

seint	seint
omer	omer
vn	un
hanap	hanap
d	d
or	or
fait	fait
li	li
reis	reis
aporter	aporter
De	de
paresins	paresins
si	si
l	l
at	at
bien	bien
fet	fet
cũbler	cumbler
Offrende	offrende
funt	funt
il	il
e	e
li	li
duze	duze
pier	pier

Rodlant	rodlant
offri	offri
durendal	durendal
al	al
bͣnt	brant
cler	cler
pur	pur
rançũ	rançun
i	i
feit	feit
set	set
mars	mars
doner	doner
Ap͛s	apres
la	la
messe	messe
funt	funt
les	les
ures	ures
chanter	chanter
Del	del
mustier	mustier
eissent	eissent
puis	puis
si	si

uont	vont
esgarder	esgarder
Le	le
sarazin	sarazin
qͥ	qui
uient	vient
al	al
rei	rei
parler	parler
LJ	li
sarazin	sarazin
uient	vient
orguillusemẽt	orguillusement
Le	le
rei	rei
apele	apele
si	si
li	li
dit	dit
fiermẽt	fierment
charles	charles
fait	fait
il	il
v	u
est	est

ore	ore
rodlant	rodlant
Li	li
uostre	vostre
nies	nies
q̃	que
u9	vus
par	par
amez	amez
tãt	tant
par	par
ki	ki
franceis	franceis
se	se
uont	vont
asseürant	asseürant
De	de
fei	fei
mẽti	menti
l	l
apel	apel
cũ	cum
recreant	recreant
Se	se
il	il

ne	ne
tient	tient
uers	vers
mei	mei
mũ	mun
couenãt	covenant
ke	ke
er	er
feïmes	feïmes
tute	tute
la	la
curt	curt
ueant	veant
A	a
ces	ces
paroles	paroles
se	se
treit	treit
li	li
qͦns	quons
auãt	avant
trestut	trestut
irre	irre
e	e
plein	plein

de	de
maltalãt	maltalant
par	par
cel	cel
apostle	apostle
ki	ki
q̃rent	querent
penant	penant
Jo	jo
ne	ne
larreie	larreie
p᷑	pur
nul	nul
hũme	humme
uiuãt	vivant
ke	ke
io	jo
encui	encui
ne	ne
te	te
rende	rende
teisant	teisant
Mat	mat
u	u
vencu	vencu

mort	mort
v	u
recreant	recreant
Dist	dist
otinel	otinel
feites	feites
dũc	dunc
itant	itant
pernez	pernez
uos	vos
armes	armes
par	par
itel	itel
couenãt	covenant
Si	si
io	jo
u9	vus
fail	fail
pendez	pendez
moi	moi
iol	jol
u9	vus
grant	grant
Fait	fait
oliu͛	oliver

ml̃t	mult
parlez	parlez
haltemẽt	haltement
Ne	ne
uos	vos
paroles	paroles
n	n
abeïssent	abeïssent
nïent	nïent
Gͣnt	grant
m͛ueil	merveil
est	est
si	si
bien	bien
u9	vus
auient	avient
L	l
unze	unze
per	per
en	en
ont	ont
amene	amene
Rodlãt	rodlant
el	el
dos	dos

li	li
uestent	vestent
un	un
halberc	halberc
iacerãt	jacerant
Grosse	grosse
est	est
la	la
maille	maille
derere	derere
e	e
deuãt	devant
el	el
chief	chief
li	li
lacent	lacent
un	un
uert	vert
healme	healme
luisãt	luisant
ço	ço
fu	fu
le	le
healme	healme
Golias	golias

le	le
iehant	jehant
Charles	charles
le	le
pͥst	prist
qͣnt	quant
il	il
occist	occist
brachant	brachant
puis	puis
li	li
aportẽt	aportent
durendal	durendal
le	le
trenchãt	trenchant
Ja	ja
del	del
espee	espee
n	n
estoet	estoet
dire	dire
neant	neant
bien	bien
la	la
conuissẽt	conuissent

li	li
petit	petit
e	e
li	li
gͣnt	grant
ke	ke
n	n
a	a
si	si
bone	bone
iesk	jesk
en	en
orïent	orïent
li	li
qͦns	quons
la	la
ceint	ceint
qͥ	qui
la	la
par	par
aime	aime
tãt	tant
el	el
col	col
li	li

pendẽt	pendent
un	un
fort	fort
escu	escu
pesant	pesant
peint	peint
a	a
azur	azur
a	a
ialne	jalne
a	a
orpimẽt	orpiment
enuirũ	envirun
l	l
urle	urle
currẽt	current
li	li
qͣtre	quatre
vent	vent
Li	li
duze	duze
signe	signe
e	e
li	li
meis	meis

ensement	ensement
Si	si
cum	cum
chascũ	chascun
uers	vers
altre	altre
se	se
ꝯtient	cuntient
e	e
del	del
abisme	abisme
i	i
est	est
le	le
fundement	fundement
e	e
ciel	ciel
e	e
t͛re	terre
fait	fait
par	par
ꝯpassement	cumpassement
e	e
le	le
soleil	soleil

tͤnchãt	trenchant
Sa	sa
lance	lance
redde	redde
e	e
sũ	sun
gũfanun	gunfanun
gent	gent
vermaile	vermaile
e	e
inde	inde
tresk	tresk
a	a
poinz	poinz
li	li
tent	tent
Li	li
qͦns	quons
Gerins	gerins
li	li
chalce	chalce
ignelemẽt	ignelement
en	en
mi	mi
la	la

place	place
li	li
meine	meine
l	l
um	um
bruiant	bruiant
ki	ki
plus	plus
tost	tost
uait	vait
q̃	que
quarel	quarel
ne	ne
destent	destent
Deus	deus
ne	ne
fist	fist
beste	beste
ki	ki
tãt	tant
uoist	voist
esmuuãt	esmuvant
k	k
a	a
lui	lui

se	se
tenist	tenist
a	a
dreit	dreit
curs	curs
un	un
arpẽt	arpent
La	la
sele	sele
fu	fu
de	de
cristal	cristal
e	e
d	d
argent	argent
e	e
la	la
suzcele	suzcele
d	d
un	un
paile	paile
d	d
orïent	orïent
Li	li
estriu	estriu

d	d
or	or
ouere	overe
menuement	menuement
Li	li
qͦns	quons
i	i
munte	munte
tãt	tant
ascemeement	ascemeement
k	k
il	il
n	n
a	a
striu	striu
ne	ne
arçun	arçun
ne	ne
se	se
prent	prent
Fist	fist
vn	un
esleis	esleis
ueant	veant
tute	tute

la	la
gent	gent
Si	si
s	s
en	en
returne	returne
uers	vers
charle	charle
rïant	rïant
Sire	sire
fait	fait
il	il
le	le
ꝯge	cunge
u9	vus
demant	demant
Si	si
li	li
paen	paen
uienc	vienc
par	par
mien	mien
escïent	escïent
Ja	ja
de	de

mort	mort
uers	vers
moi	moi
n	n
auera	avera
garant	garant
Nies	nies
dit	dit
li	li
reis	reis
a	a
celui	celui
te	te
comant	comant
ki	ki
le	le
ciel	ciel
fist	fist
e	e
tut	tut
le	le
mũd	mund
si	si
gͣnt	grant
Leue	leve

sa	sa
main	main
si	si
a	a
seinie	seinie
Rollant	rollant
Li	li
qͦns	quons
s	s
en	en
uait	vait
as	as
espurũs	espuruns
fichant	fichant
Apres	apres
lui	lui
uũt	vunt
puceles	puceles
e	e
ẽfant	emfant
ki	ki
tuit	tuit
li	li
dient	dient
a	a

ih̃u	jhesu
te	te
comant	comant
Seinte	seinte
Marie	marie
te	te
seit	seit
de	de
mort	mort
garant	garant
Li	li
unze	unze
per	per
mũtẽt	muntent
de	de
meintenant	meintenant
entre	entre
dous	dous
ewes	ewes
ont	ont
mene	mene
Rodlant	rodlant
L	l
une	une
est	est

seine	seine
l	l
altre	altre
marne	marne
la	la
gͣnt	grant
Deuãt	devant
le	le
rei	rei
uint	vint
le	le
messag͛	messagier
estant	estant
L	l
emperere	emperere
apele	apele
fierement	fierement
charle	charle
fait	fait
il	il
vn	un
halberc	halberc
te	te
demant	demant
escu	escu

e	e
healme	healme
e	e
une	une
espee	espee
trenchãt	trenchant
Meis	meis
un	un
destrer	destrer
ai	ai
io	jo
bon	bon
e	e
currant	currant
N	n
en	en
a	a
meillur	meillur
desk	desk
en	en
betlïant	betlïant
e	e
de	de
m	m
espee	espee

fent	fent
paien	paien
dit	dit
il	il
deu	deu
del	del
ciel	ciel
t	t
acrauẽt	acravent
kar	kar
ml̃t	mult
m	m
as	as
feit	feit
curece	curece
e	e
dolent	dolent
Li	li
reis	reis
reguarde	reguarde
uers	vers
sa	sa
fille	fille
belisent	belisent
q̃	que

il	il
cest	cest
paien	paien
te	te
comant	comant
Armez	armez
le	le
bien	bien
tost	tost
e	e
ignelemẽt	ignelement
Bataille	bataille
a	a
pͥse	prise
a	a
mũ	mun
neuu	nevu
Rodlant	rodlant
ke	ke
p᷑	pur
les	les
n	n
en	en
armes	armes
n	n

ẽ	en
ert	ert
decheemẽt	decheement
Sire	sire
dit	dit
ele	ele
tut	tut
a	a
uostre	vostre
talent	talent
Li	li
sarazin	sarazin
iert	iert
arme	arme
gẽtemẽt	gentement
Ja	ja
par	par
les	les
armes	armes
n	n
i	i
ꝑdera	perdera
nïent	nïent
Belisent	belisent
apele	apele

flandrine	flandrine
de	de
mũtbel	muntbel
e	e
la	la
pucele	pucele
Rosette	rosette
de	de
rimel	rimel
ces	ces
treis	treis
danceles	danceles
ameinent	ameinent
otinel	otinel
Al	al
dos	dos
li	li
uestent	vestent
le	le
halberc	halberc
le	le
rei	rei
samuel	samuel
e	e
la	la

uentaille	ventaille
a	a
un	un
gẽtil	gentil
fresel	fresel
celui	celui
li	li
ferme	ferme
flandrine	flandrine
de	de
mũtbel	muntbel
el	el
chief	chief
li	li
lacent	lacent
le	le
healme	healme
Galatïel	galatïel
Feit	feit
a	a
qͣrters	quarters
a	a
flurs	flurs
e	e
a	a

anael	anael
e	e
li	li
nasel	nasel
en	en
furme	furme
d	d
un	un
oisel	oisel
La	la
fille	fille
charle	charle
qͥ	qui
out	out
le	le
cors	cors
danzel	danzel
Li	li
ceint	ceint
l	l
espee	espee
al	al
fort	fort
rei	rei
akael	akael

ço	ço
est	est
curçuse	curçuse
taillant	taillant
cum	cum
cutel	cutel
Ceste	ceste
muuerat	muverat
encui	encui
a	a
Rollãt	rollant
le	le
ceruel	cervel
Dũt	dunt
al	al
rei	rei
charle	charle
n	n
en	en
ert	ert
gueres	gueres
