token	normalised
uos	vos
dameisiax	dameisiax
	et
sires	sires
denos	denos
nr̃e	etnostre
fille	fille
iert	iert
ur̃e	vostre
dame	dame
car	car
nos	nos
lauos	lavos
donrons	donrons

afame	afame
ie	Etje
fet	fet
il	il
lauos	lavos
redoing	redoing
Qͥuialt	Quivialt
si	si
lait	lait
ie	Je
nen	nen
ai	ai
soing	soing
Sinen	Sinen
di	di
ge	ge
rien	rien
p᷑	por
desdeing	desdeing
neuos	nevos
poist	poist
se	se
ie	je
ne	ne
lapreing	lapreing

aler	aler
quites	quites
Par	Par
Diu	Diu
fait	fait
lirois	lirois
pͥsonniers	prisonniers
janenserres	janenserrés
sitͣuillies	sitravilliés
porlui	porlui
q̃rre	querre
ne	ne
demand̃	demander
Enlaforest	Enlaforest
leui	levi
entrer	entrer
dEncheborc	dEncheborc
pas	pas
nedoutes	nedoutés
seuos	etsevos
mõꝯsel	monconsel
crees	creés
q̃rre	querre
lires	lirés
celepartie	celepartie

seuos	sevos
aues	avés
tel	tel
druerie	drüerie
alui	alui
ꝯfaites	comfaites
lesanblant	lesanblant
Laletroures	Laletrovrés
mõ	mon
ensiant	ensiant
car	car
la	la
ante	ante
il	il
enlaforest	enlaforest
Lirois	Lirois
respont	respont
jce	Ice
me	me
plest	plest
semes	semes
nies	niés
siuelt	sivelt
acord̃	acorder
&cil	Etcil

dist	dist
Nefu	Ne
vel	vel
refuser	refuser
cest	cest
los	los
mais	mais
autres	autres
mi᷒uauroit	miusvauroit
seon	seon
doñer	donner
leuos	levos
sauoit	savoit
tͣuals	travals
÷	estet
paĩne	painne
derrer	derrer
Mais	Mais
faites	faites
j	un
tornoj	tornoi
cͥer	crier
tot	tot
acertes	acertes
nõpas	nonpas

abordes	abordes
esplaĩs	esplains
pardeuant	pardevant
Gedeordes	Gedeordes
kidurt	kidurt
XV	XV
jors	jors
vj	uI
mois	mois
Partot	Partot
soit	soit
seus	seus
litornois	litornois
&cil	etcil
kilepͥs	kilepris
en	en
aura	avra
ꝙͣt	quant
litornoiem̃s	litornoiemens
faura	faura
asontalent	asontalent
ert	ert
maries	marïés
⁊sirerra	etsiserra
rois	rois

del	del
tomoiem̃t	tomoiement
qͥl	qu'il
niuiengne	niviengne
deliurem̃t	delivrement
sil	sil
aim̃e	aimme
poĩt	point
chch̃rie	chchevalierie
Lirois	Lirois
art᷒	artus
trestot	trestot
otͥe	otrie
ꝙͣq̃s	quanques
ses	ses
nies	niés
liueut	liveut
mand'	
loer	loer
M	M
aĩtenant	aintenant
fait	fait
partot	partot
mãd̃	mander
q̃niremaĩgne	queniremaingne

ch̃r	chevalier
qͥtost	quitost
neuiegne	neviegne
tornoier	tornoier
desus	desus
Gedeorde	Gedeorde
enla	enla
plaiñe	plainne
qͥduerra	quidüerra
plus	plus
de	de
quĩsaĩne	quinsainne
R̃ne	Renarzne
fumie	fumie
aseior	asejor
einz	einz
saut	saut
sus	sus
lacreste	lacreste
dunfor	dunfor
lasequati	lasequati
li	li
chien	chien
troverent	troverent
R̃perdirent	Renartperdirent

en	en
maudeport	maudeport
Jleuc	ileuc
auoit	avoit
i	un
gaignon	gaignon
fort	fort
Ylasaisi	Ysangrinlasaisi
as	as
braz	braz
orest	orest
cheuz	cheüz
aml̃t	amout
maulaz	maulaz
Q̃cil	quecil
lipresente	lipresente
lesdanz	lesdanz
ensapel	etensapel
limet	limet
dedanz	dedanz
il	etil
leblescent	leblescent
malement	malement
Maint	Maint
en	en

ocist	ocist
desforcement	desforcement
lichien	lichien
nenporent	nenporent
endurer	endurer
Ylaissierent	Ysangrinlaissierent
ester	ester
tornez	tornez
sen	sen
est	est
grant	grant
aleure	aleüre
vait	etvait
allors	allors
g	g
querre	querre
pasture	pasture
Adont	Adont
sapanse	sapanse
dune	dune
chose	chose
dom	dom
il	il
sa	sa
fame	fame

asoncuer	asoncuer
chose	chose
dece	dece
que	que
foutue	foutue
lia	lia
R̃ml̃t	Renarzmout
par	par
san	san
aira	aïra
Tele	Tel
ire	ire
ena	ena
aucuer	aucuer
eu	eü
dece	dece
quil	qu'il
a	a
alui	alui
geu	geü
siseremet	siseremet
ml̃t	mout
tost	tost
arriere	arriere
vint	etvint

tout	tout
droit	droit
asaqarriere	asaqarriere
ou	ov
safame	safame
troua	trova
seant	seant
R̃	Renart
menace	menace
durement	durement
distseil	etdistseil
lepuet	lepuet
tenir	tenir
demalemort	demalemort
lestuet	lestuet
morir	morir
Taire	Taire
me	me
vuel	vuel
de	de
nos	nos
signours	signours
cui	cui
Dex	Dex
a	a

ordene	ordené
doctours	doctours
au	au
mõde	monde
sour	sour
la	la
gent	gent
petieE	petite
assez	assez
en	en
ai	ai
parle	parlé
aillours	aillours
Ne	Ne
somez	somez
digne	digne
des	des
millours	millours
La	La
raisons	raisons
en	en
est	est
biẽ	bien
escrit	escrit
E	e

Ie	je
lis	lis
que	que
selonc	selonc
la	la
merite	merite
des	des
oeurez	oevrez
de	de
la	la
gent	gent
sougite	sougite
aDex	aDex
ordenez	ordenez
lez	lez
pastour	pastour
S	s
Li	Li
fol	fol
en	en
cuidẽt	cuident
estre	estre
quite	quite
Mlt	Molt
lour	lour

plait	plait
ml̃t	etmolt
lour	lour
delite	delite
en	en
lour	lour
mestrez	mestrez
le	le
folz	folz
atourS	atours
De	De
son	son
demage	demage
va	va
iouant	jouant
qͥ	qui
la	la
folie	folie
va	va
ioiant	joiant
qͥde	quide
son	son
mestre	mestre
li	li
eschieT	eschiet

Sil	Sil
auient	avient
q̃	que
dui	dui
nonuiant	nonviant
sentresiuent	sentresivent
se	se
cil	cil
deuant	devant
par	par
auenture	aventure
en	en
fosse	fosse
chieT	chiet
cil	cil
qui	qui
le	le
suit	suit
apres	aprés
rechiet	rechiet
Maudite	Maudite
est	est
terre	terre
qui	qui
eschiet	eschiet

en	en
baillie	baillie
de	de
roy	roy
anfanT	anfant
car	car
se	se
il	il
de	de
sonour	sonour
dechiet	dechiet
atous	atous
ceus	ceus
dou	dou
reĩgne	reingne
meschiet	meschiet
qͥde	quide
lui	lui
atendent	atendent
garenT	garent
Hom	Hom
entan	entan
naies	naies
en	en
despit	despit

bon	bon
ꝯsoil	consoil
mais	mais
croi	croi
sens	sens
respit	respit
car	car
fox	fox
est	est
qui	qui
son	son
preu	preu
respitE	respite
Iai	Jai
cest	cest
laituaire	laituaire
confit	confit
pour	pour
tõ	ton
preu	preu
	et
pour	pour
tõ	ton
profit	profit
Ml̃t	Molt

serai	serai
liez	liez
se	se
te	te
profitE	profite
la	la
poisons	poisons
que	que
ie	je
ai	ai
ꝯfite	confite
se	etse
tu	tu
as	as
sante	santé
despite	despite
pour	pour
tant	tant
ne	ne
mas	mas
pas	pas
desconfiT	desconfit
n	n
e	e
mesperance	mesperance

desconfite	desconfite
de	de
la	la
chose	chose
q̃	que
cil	cil
a	a
ditet	dite
qͥriens	quiriens
quil	quil
die	die
ne	ne
desdiT	desdit
Diex	Diex
dit	dit
quil	quil
rãdra	randra
la	la
merite	merite
des	des
laboursCis	laboursCis
mos	mos
me	me
delite	delite
Hom	Hom

entã	entan
pour	pour
quoi	quoi
mẽ	men
deliT	delit
ce	ce
nest	nest
pas	pas
parole	parole
petite	petite
Ie	Je
ai	ai
ceste	ceste
parole	parole
eslite	eslite
car	car
ie	je
vuel	vuel
pͣndre	prandre
Dieu	Dieu
a	a
giT	git
La	La
nat᷑e	nature
dou	dou

ce	ce
est	est
la	la
voire	voire
ce	ce
nous	nous
raconte	raconte
li	li
viez	viez
contes	contes
as	as
rois	rois
	et
as	as
dus	dus
	et
as	as
contes	contes
EnLibe	EnLibe
enchier	enchier
flun	flun
dOrient	dOrient
dedens	dedens
la	la
grauele	gravele

riant	riant
apres	aprés
les	les
sirtes	sirtes
sont	sont
trouei	trovei
li	li
vn	un
des	des
saphirs	saphirs
it	
esprouei	esprovei
Sirte	Sirte
sont	sont
j	un
peril	peril
douteus	douteus
la	la
sont	sont
pͥs	pris
saphir	saphir
deliteus	deliteus
Au	Au
pur	pur
ciel	ciel

mex	mex
se	se
prueuẽt	pruevent
&pres	Etpres
dou	dou
Pui	Pui
ensont	ensont
j	un
pris	pris
Q̃gens	quegens
tienent	tienent
de	de
menor	menor
pris	pris
Mais	Mais
tuit	tuit
sont	sont
de	de
par	par
Dieu	Dieu
venu	venu
tuit	tuit
sont	sont
anatural	anatural
tenu	tenu

mais	mais
li	li
j	uns
ont	ont
plus	plus
efficace	efficace
des	des
autres	autres
	et
plus	plus
haute	haute
grace	grace
Qͥdroit	Quidroit
saphir	saphir
a	a
agarder	agarder
souent	sovent
ideuroit	idevroit
esgarder	esgarder
&veoir	etveoir
ꝯm̃t	comment
il	il
lou	lou
garde	garde
ram̃toit	ramentoit

li	li
qͣnt	quant
il	il
lesgarde	lesgarde
qͥl	qu'il
garde	garde
encelestial	encelestial
regne	regne
ce	ce
est	est
sa	sa
vertus	vertus
meraine	premeraine
saphirs	saphirs
est	est
droite	droite
ram̃brance	ramembrance
desgarder	desgarder
a	a
nostre	nostre
creance	creance
&ala	etala
parmenable	parmenable
vie	vie
Saphirs	Saphirs

pas	pas
delegier	delegier
entrepris	entrepris
desprisonez	desprisonez
ert	ert
sil	sil
est	est
vis	vis
Lanuit	Lanuit
reuenoit	revenoit
alostel	alostel
Ladamoisele	Ladamoisele
le	le
iooit	jooit
	et
itant	itant
b̃n	bien
leꝯnisoit	leconnisoit
Q̃adesq̃lle	queadésqu'elle
lapeloit	lapeloit
deuãt	devant
ses	ses
pies	piés
saienolloit	sajenolloit
Del	Del

piet	piet
litocoit	litocoit
alemaĩ	alemain
deuant	etdevant
li	li
mãgoit	mangoit
lepaĩ	lepain
aml̃tgrans	amoltgrans
trais	trais
buuoit	buvoit
leuĩ	levin
P	P
or	or
lxlb̃	LXlivres
dor	dor
fin	fin
nel	nel
vosist	vosist
lameschine	lameschine
Tant	Tant
ert	ert
licers	licers
de	de
bone	bone
orine	orine

car	car
lenuit	lenuit
s̃uoit	servoit
almãg̃	almangier
siert	siert
enlui	enlui
del	del
candelier	candelier
siert	siert
enlui	enlui
del	del
candelier	candelier
deuant	devant
leꝑe	lepere
ala	ala
pucele	pucele
ml̃t	etmolt
estoit	estoit
seteste	seteste
bele	bele
Qñtjgrans	quantunsgrans
cͥrges	cirges
iardoit	iardoit
sor	sor
casꝯ	cascun

raĩq̃	rainque
il	il
auoit	avoit
Ne	Ne
fu	fu
beste	beste
si	si
servicable	serviçable
nule	nule
neui	nevi
sientendable	sientendable
car	car
des	des
q̃	que
lisires	lisires
buuoit	buvoit
sise	sise
drecoit	dreçoit
licers	licers
tot	tot
droit	droit
Ml̃t	Molt
lot	lot
le	le
mescine	mescine

b̃n	bien
duit	duit
Issi	Issi
seruoit	servoit
casꝯ	cascun
ne	ne
nuit	nuit
Ascanius	Ascanius
qui	qui
valles	vallés
ere	ere
iuint	ivint
aEnean	aEnean
son	son
ꝑe	pere
Seliꝯm̃enca	Selicommmenca
aproier	aproier
qͥlle	qu'ille
laisast	laisast
al͛	aler
cach͛	cachier
vseulem̃t	useulement
j	un
cerf	cerf
b̃ser	berser

Sili	Sili
dona	dona
ꝯgiet	congiet
daler	daler
Ilade	Ilade
ses	ses
pers	pers
tant	tant
semons	semons
qͥlaosoi	qu'ilaosoi
XXꝯpaignons	XXcompaignons
p᷒est	puisest
mõtes	montés
el	el
coreor	coreor
liautre	etliautre
mõtent	montent
eslor	eslor
Son	Son
arc	arc
porta	porta
j	uns
siens	siens
ualles	vallés
j	etuns

autres	autres
son	son
b̃seres	berserés
Cas	Cas
ꝯ	cun
s	s
des	des
autͤs	autres
pͥst	prist
sespee	sespee
car	car
ne	ne
sauoient	savoient
laꝯtree	lacontree
Ilnaloient	Ilnaloient
pas	pas
por	por
vener	vener
mais	mais
por	por
le	le
damoisel	damoisel
gard̃	garder
Tant	Tant
otale	ontaléet

cheuauchiet	chevauchiet
delor	delor
st̃	sont
eslongiet	eslongiet
Ml̃t	Mout
seroit	seroit
de	de
haute	haute
bonte	bonté
mis	mis
se	se
seroit	seroit
en	en
droite	droite
voie	voie
et	e
el	el
droit	droit
ploi	ploi
de	de
la	la
coroie	coroie
Ne	Ne
uiuroit	vivroit
pas	pas

tant	tant
seulem̃t	seulement
pour	pour
soi	soi
mais	mais
pour	pour
toute	toute
la	la
gent	gent
Dius	etDius
et	et
siecles	siecles
lameroit	lameroit
et	et
ceriroit	ceriroit
et	et
hounerroit	hounerroit
Maistres	Maistres
seneq̃s	seneques
ici	ici
fenist	fenist
qui	qui
maint	maint
houme	houme
b̃n	bien

aprist	aprist
aprist	etaprist
et	et
encore	encore
aprent	aprent
mais	mais
tels	tels
lot	lot
qui	qui
petit	petit
iprent	iprent
Vn	Un
clerc	clerc
qui	qui
parole	parole
atout	atout
plain	plain
degens	degens
R	
oumeiherusalens	RoumeJherusalens
se	se
plaint	plaint
De	De
couvoitise	couvoitise
ki	ki

vaint	vaint
Acre	EtAcre
et	et
Damiete	Damiete
ausi	ausi
	Et
dient	dient
b̃n	bien
quen	quen
vous	vous
remaint	remaint
Q̃Damedius	QueDamedius
et	et
tout	tout
li	li
saint	saint
ne	ne
sont	sont
en	en
la	la
tere	tere
serui	servi
De	De
Damiete	Damiete
sont	sont

saisi	saisi
ꝑle	Parle
legal	legal
nostre	nostre
anemi	anemi
crestien	Etcrestien
amort	amort
ataint	ataint
Et	Et
dient	dient
b̃n	bien
quil	quil
est	est
ensi	ensi
Le	Le
roi	roi
ihehanauestrai	Jhehanavéstraï
Enqui	Enqui
Dius	Dius
et	et
prouece	prouece
maĩt	maint
Sainte	Sainte
Mariesecoures	Mariesecourés
Alaioster	Alajoster

oissies	oïssiés
noise	noise
gͣnt	grant
Dambes	Dambes
ii	II
pars	pars
neuõt	nevont
pas	pas
manecant	maneçant
si	si
s	set
deriere	deriere
	et
deuant	devant
dune	dune
gͣnt	grant
liue	liue
n	n
oist	oïst
on	on
Dieu	Dieu
tounant	tounant
Euos	Evos
Y	Ybert
aesꝑon	aesperon

broichant	broichant
ahaute	ahaute
voiz	voiz
ualiquens	valiquens
escͥant	escriant
Ou	Ou
iesR̃	iesRaous
p᷑Dieu	porDieu
le	le
raemãt	raemant
P᷑qͦi	Porqoi
seroient	seroient
tant	tant
franc	franc
home	home
morant	morant
Torne	Torne
uers	vers
moi	moi
tõ	ton
destrier	destrier
auferant	auferant
Se	Se
tu	tu
me	me

uaĩs	vains
alespee	alespee
tranchant	tranchant
toute	toute
mat̃re	materre
aras	aras
atõꝯmant	atoncommant
tuit	tuit
senfuirõt	senfuiront
li	li
ꝑe	pere
	et
li	li
effant	effant
ni	ni
clamerõt	clameront
id̃	undernier
valisant	valisant
Ne	Ne
l	l
oi	oï
pas	pas
R̃mien	Raousmien
esciant	esciant
dautre	dautre

part	part
ert	ert
en	en
la	la
gͣnt	grant
il	il
	et
ces	ces
oncles	oncles
qͥ	qi
le	le
poil	poil
a	a
ferrant	ferrant
Yle	Ybersle
uoitml̃t	voitmolt
seua	seva
coresant	coresant
le	le
destͥer	destrier
broiche	broiche
qͥliua	qiliva
randonãt	randonant
fiert	etfiert
Fromõt	Fromont

sorson	sorson
escudeuãt	escudevant
Desoz	Desoz
la	la
boucle	boucle
le	le
ua	va
tout	tout
porfendãt	porfendant
li	li
blans	blans
haubers	haubers
ne	ne
li	li
ualut	valut
i	un
gant	gant
el	el
cors	cors
liua	liva
son	son
espieu	espieu
ꝯduisant	conduisant
tant	tant
ꝯtint	contint

de	de
roie	roie
lait	lait
corre	corre
aesꝑon	aesperon
li	li
uns	uns
des	des
freres	freres
oncles	oncles
fu	fu
B	Berneçon
bien	bien
fu	fu
armes	armés
sor	sor
i	un
destrier	destrier
gascon	gascon
Sor	Sor
son	son
escu	escu
ala	ala
ferir	ferir
Simon	Simon

parent	parent
R̃	Raoul
ala	ala
clere	clere
facon	façon
desous	desous
la	la
boucle	boucle
li	li
ꝑce	perce
le	le
blazon	blazon
el	el
cors	cors
li	li
met	met
le	le
pan	pan
del	del
ꝯfanõ	confanon
Tant	Tant
ꝯtint	contint
lanste	lanste
labat	labat
mort	mort

Cest	Cest
li	li
plus	plus
iouenes	jovenes
des	des
iiiih	IIIIHerbert
fis	fis
mais	mais
desor	desor
toz	toz
estoit	estoit
il	il
de	de
gͣnt	grant
pris	pris
Biẽ	Bien
fu	fu
armes	armés
sor	sor
Ferrãt	Ferrant
de	de
Paris	Paris
Qe	Qe
li	li
dona	dona

li	li
rois	rois
de	de
S̃Denis	SaintDenis
ces	ces
ꝑrins	parrins
fu	fu
li	li
rois	rois
de	de
S̃Denis	SaintDenis
P᷑le	Porle
barnaige	barnaige
ueair	veair
	et
agarder	agarder
ay	Aÿmers
pͥst	prist
G	Guillelme
ademãder	ademander
Biaus	Biaus
fiz	fiz
dit	dit
il	il
ne	ne

me	me
deuez	devez
celer	celer
qex	qex
hõs	homs
ce	ce
est	est
q̃ie	queje
uois	vois
la	la
ester	ester
ãcele	ancele
saule	saule
deioste	dejoste
ce	ce
piler	piler
Igͣnt	Ungrant
mariẽ	marien
li	li
ueuis	uevis
aucol	aucol
leuer	lever
est	est
ce	ce
deauble	deauble

q̃	que
nos	nos
uoille	voille
tuer	tuer
Ie	Je
cuit	cuit
Guibõ	Guiborc
nos	nos
ueo	veo
toz	toz
ãchãter	anchanter
dist	Etdist
GAĩz	GuillelmesAinz
est	est
i	uns
bachelez	bachelez
amoi	amoi
le	le
fist	fist
li	li
rois	rois
lois	lois
doner	doner
aĩz	ainz
de	de

sa	sa
force	force
ne	ne
uit	vit
nus	nus
hõ	hom
sõ	son
per	per
mas	mas
tͦp	trop
ã	an
cusine	cusine
chaufer	chaufer
le	le
fu	fu
a	a
fere	fere
⁊	et
la	la
char	char
acumer	acumer
Formãt	Formant
mã	man
poise	poise
q̃	que

ci	ci
li	li
uoi	voi
amer	amer
Cels	Cels
qͥ	qui
san	san
gabẽt	gabent
li	li
uoit	voit
toz	toz
asotez	asotez
ay	Aÿmers
lot	lot
sila	sila
fait	fait
apeler	apeler
deioste	dejoste
lui	lui
uait	vait
sooir	sooir
asoper	asoper
daries	dariés
son	son
dos	dos

fist	fist
son	son
tinel	tinel
poser	poser
Cil	Cil
damoisel	damoisel
sasãblẽt	sasamblent
p᷑	por
lãbler	lambler
Dist	Dist
R̃Laisies	RenoarzLaisiés
mõ	mon
fust	fust
ester	ester
Q̃ꝑ	quepar
la	la
foi	foi
q̃ie	queje
doi	doi
