token	normalised
fermez	fermez
desq̃	desque
ɑl	al
demɑn	deman
que	que
lı	li
soleıl	soleil
ẽ	est
leuez	levez
.	.
Lı	li
reı	rei
se	se
lı́ue	líve
sı	si
ɑd	ad
ses	ses
bɑruns	baruns
mɑndez	mandez
;	;
sur	sur
une	une
table	table
De	de
sɑnı́e	saníe
est	est
muntez	muntez
,	,
tınt	tint
un	un
bɑstun	bastun
tut	tut
ɑ	a
or	or
néélez	néélez
:	:
seıgnrurs	seignrurs
ço	ço
dı́t	dít
un	un
petı́t	petít
m	m
ɑtendez	atendez
!	!
conseıllı́ez	conseillíez
meı́	meí
kɑr	kar
fere	fere
le	le
deuez	devez
Del	del
reı	rei
gɑrsı́e	garsíe
dunt	dunt
oı	oi
l	l
ɑuez	avez
,	,
kı	ki
pɑr	par
lɑ	la
force	force
est	est
en	en
mɑ	ma
t͛re	terre
entrez	entrez
.	.
Mes	mes
chɑstels	chastels
ɑer	aer
e	e
brıse	brise
me	me
cı́tez	cítez
:	:
Jɑ	ja
ert	ert
destruıte	destruite
seınte	seinte
crıstıentez	cristientez
.	.
Jrum	irum
nos	nos
ɑınz	ainz
que	que
uenge	venge
estez	estez
,	,
v	u
nus	nus
ɑtendrum	atendrum
des	desque
ıueR	iver
set	set
pɑssez	passez
?	?
Dıent	dient
frɑnceıs	franceis
:	:
de	de
m͛uelle	mervelle
pɑrlez	parlez
.	.
celuı	celui
n	n
ı	i
ɑ	a
ɑd	ad
tut	tut
ne	ne
seı́t	seít
ɑprestez	aprestez
.	.
Mɑl	mal
erent	erent
autres	autres
termes	termes
noméz	noméz
!	!
sı	si
erent	erent
,	,
fɑı́t	faít
kɑrles	karles
sı	si
uos	vos
tuz	tuz
le	le
loéz	loéz
,	,
a	a
l	l
entréé	entréé
de	de
ɑverıl	averil
,	,
qͣnt	quant
mɑrz	marz
ıret	iret
pɑsséz	passéz
Pur	pur
lɑ	la
meı	mei
ɑm᷑	amur
lores	lores
uos	vos
ɑp̃stez	aprestez
.	.
Dıent	dient
frɑnceıs	franceis
:	:
sı	si
cũ	cum
uos	vos
cõmondez	commondez
.	.
Nostre	nostre
emꝑere	emperere
fɑı́t	faít
escrıre	escrire
les	les
brıefs	briefs
,	,
pɑr	par
sun	sun
enpıRe	enpire
tͣmet	tramet
les	les
messɑgı́ers	messagíers
,	,
Que	que
ne	ne
remɑınent	remainent
neıs	neis
un	un
chevɑlıR	chevalirs
,	,
Ne	ne
hũme	humme
ɑ	a
pı́é	píé
,	,
ne	ne
ɑrchır	archir
,	,
ne	ne
ɑrblɑstıers	arblastiers
,	,
Que	que
dunc	dunc
ne	ne
uıenge	vienge
;	;
e	e
kı	ki
n	n
ı	i
put	put
ɑleR	aler
a	a
seınt	seint
denı́e	deníse
rende	rende
.ıııı.	.iiii.
denıers	deniers
.	.
Ore	ore
uɑ	va
decebre	decebre
,	,
sı	si
ẽ	est
pɑssé	passé
genvıeRs	genviers
,	,
feueRıeR	feverier
e	e
mɑrz	marz
,	,
e	e
uınt	vint
lı	li
tens	tens
lıgers	ligers
.	.
ɑ	a
pɑrıs	paris
est	est
nrẽ	nostre
emꝑere	emperere
fıers	fiers
,	,
Lı	li
dunze	dunze
peR	per
,	,
Rollɑnt	rollant
e	e
olıuırs	olivirs
e	e
ɑnseı̈s	anseïs
.	.
,	,
gırond	girond
.	.
e	e
engelers	engelers
,	,
estut	estut
de	de
lengres	lengres
e	e
turpın	turpin
e	e
guerrı́ers	guerríers
,	,
e	e
nemes	nemes
lȷ	li
duc	duc
e	e
lı	li
dɑneız	daneiz
ogıers	ogiers
.	.
ɑs	as
gͣnz	granz
fenestres	fenestres
un	un
mıs	mis
lur	lur
chıés	chiés
;	;
e	e
uırent	virent
uenı́r	venír
ɑlemɑns	alemans
e	e
bɑıuers	baivers
e	e
loerengs	loerengs
,	,
cels	cels
ɑs	as
curɑGes	curages
fıers	fiers
,	,
aGeuıns	agevins
,	,
gɑscuns	gascuns
e	e
berruıers	berruiers
e	e
peteuıns	petevins
e	e
ꝓuencels	provencels
les	les
guerrıers	guerriers
e	e
burguınus	burguinus
flɑmencs	flamencs
e	e
puhers	puhers
,	,
De	de
Normɑndı́e	normandíe
lɑ	la
flur	flur
des	des
cheuɑlırs	chevalirs
.	.
Bretuns	bretuns
ı́n	ín
uı́enẽt	víenent
ɑs	as
escuz	escuz
ɑ	a
quɑrtıers	quartiers
,	,
en	en
destre	destre
menẽt	menent
les	les
ɑnfɑns	anfans
destrıes	destries
.	.
celuı́	celuí
n	n
ı	i
ɑd	ad
nen	nen
ɑı́t	aít
quɑtre	quatre
esqüıers	esqüiers
,	,
sı	si
mestıer	mestier
unt	unt
,	,
dunt	dunt
ıl	il
frunt	frunt
chevɑlı́rs	chevalírs
.	.
De	de
suz	suz
mũt	munt
mɑrtre	martre
s	s
ɑünent	aünent
ɑ	a
mıllıers	milliers
.	.
Le	le
premı́r	premír
ıor	jor
d	d
ɑurıl	avril
quɑ̃t	quant
l	l
ɑub	aub
÷	est
esclɑrıe	esclarie
,	,
Munte	munte
lı	li
Reıs	reis
en	en
sɑ	sa
cheuɑlerı́e	chevaleríe
.	.
De	de
pɑrıs	paris
uı́nent	vínent
,	,
sı	si
uunt	vunt
ɑ	a
sẽdenıse	sendenise
,	,
Le	le
congı́é	congíé
ꝑnent	pernent
,	,
sı	si
unt	unt
lɑ	la
ueıe	veie
ɑcuıllı́e	acuillíe
.	.
Plurent	plurent
ses	ses
dɑmes	dames
,	,
sı	si
mɑldıent	maldient
gɑrsı́e	garsíe
.	.
sonent	sonent
ces	ces
cors	cors
,	,
kı	ki
unques	unques
en	en
ɑıt	ait
envı́e	envíe
.	.
or	or
s	s
en	en
ueıt	veit
lı	li
reı́	reí
en	en
lũburdı́e	lumburdíe
.	.
Li	li
duc	duc
Rollɑnt	rollant
ɑl	al
p̃mı́r	premír
chıf	chif
les	les
guı́e	guíe
,	,
De	de
reıre	reire
ẽ	est
nemes	nemes
od	od
lɑ	la
bɑrbe	barbe
flurı́e	fluríe
.	.
Mes	mes
otınel	otinel
n	n
ı	i
uolt	volt
leısı́er	leisíer
s	s
ɑmı́e	amíe
;	;
Belıssent	belissent
munte	munte
sur	sur
hun	hun
mul	mul
de	de
hungrı́e	hungríe
,	,
kı	ki
plus	plus
tot	tot
ueıt	veit
l	l
ɑmblüer	amblüer
serrı́e	serríe
Que	que
pɑr	par
mer	mer
ne	ne
ueıt	veit
nef	nef
ne	ne
gɑlı́e	galíe
.	.
set	set
cenz	cenz
bɑruns	baruns
ɑd	ad
ɑ	a
sɑ	sa
mesnı́e	mesníe
burnı́e	burníe
,	,
tot	tot
Jufne	jufne
gent	gent
de	de
grɑnt	grant
cheuɑlerı́e	chevaleríe
.	.
or	or
ıssent	issent
de	de
frɑnce	france
e	e
burgnuıe	burgnuie
unt	unt
gerpı́e	gerpíe
,	,
pɑssent	passent
munguı́	munguí
lɑ	la
fı́re	fíre
ꝯpɑıgnı́e	compaigníe
.	.
Jssent	issent
des	des
munz	munz
sı	si
uınent	vinent
ɑ	a
ı́uorı́e	ívoríe
;	;
De	de
suz	suz
uerceles	verceles
pɑssent	passent
ɑ	a
nɑuı́e	navíe
;	;
Munferɑnt	munferant
muntent	muntent
sı	si
uıent	vient
ɑtelı́e	atelíe
,	,
Lɑ	la
forte	forte
cıté	cité
v	u
est	est
lɑ	la
gent	gent
hɑı́e	haíe
.	.
Desuz	desuz
munpoum	munpoum
pernent	pernent
herb͛gerı́e	herbergeríe
,	,
Delez	delez
l	l
ewe	ewe
del	del
ton	ton
en	en
lɑ	la
prɑrrı́e	prarríe
.	.
Nostre	nostre
enꝑere	enperere
fet	fet
franceıs	franceis
ɑresteR	arester
,	,
Desuz	desuz
l	l
ewe	ewe
de	de
ton	ton
les	les
fɑıt	fait
osteleR	osteler
.	.
vı́t	uít
ıurz	jurz
plenıers	pleniers
les	les
fet	fet
demureR	demurer
Lur	lur
chevɑls	chevals
funt	funt
seı́ner	seíner
e	e
reposé	reposé
,	,
e	e
lur	lur
mɑlɑdes	malades
guɑrı́r	guarír
e	e
mecıneR	meciner
.	.
Le	le
fı́z	fíz
pepı́n	pepín
ne	ne
se	se
uolt	volt
pɑs	pas
oblıeR	oblier
:	:
tɑnt	tant
dementıer	dementier
ɑd	ad
fɑıt	fait
un	un
punt	punt
leueR	lever
pɑr	par
unt	unt
frɑnceıs	franceis
deueınt	deveint
utre	utre
pɑsseR	passer
.	.
sur	sur
le	le
punt	punt
÷	est
nrẽ	nostre
emꝑere	emperere
fı́r	fír
v	u
ıl	il
fɑı́t	faít
les	les
hɑıes	haies
e	e
les	les
sulıues	sulives
fermeR	fermer
,	,
a	a
mɑılz	mailz
de	de
feR	fer
confıre	confire
e	e
sodeR	soder
.	.
fɑıt	fait
÷	est
lı	li
punt	punt
,	,
bı́n	bín
ı	i
put	put
l	l
ũ	um
pɑsseR	passer
.	.
frɑnceıs	franceis
s	s
en	en
uũt	vunt
ɑs	as
herberges	herberges
mɑngeR	manger
,	,
Mes	mes
lı́	lí
nıes	nies
kɑrles	karles
s	s
est	est
curu	curu
ɑduber	aduber
sı	si
q̃	que
nel	nel
seurent	seurent
nul	nul
de	de
lı	li
unze	unze
peR	per
ne	ne
meıs	meis
olıvı́r	olivír
e	e
lı	li
Dɑneıs	daneis
ogı́r	ogír
.	.
tut	tut
treıs	treis
s	s
ɑdubent	adubent
de	de
suz	suz
l	l
umbre	umbre
du	du
lorer	lorer
,	,
es	es
destrıers	destriers
muntent	muntent
sı	si
uunt	vunt
le	le
punt	punt
pɑsseR	passer
;	;
e	e
u͛s	vers
lɑ	la
cıte	cite
cõmencent	commencent
ɑ	a
errer	errer
;	;
e	e
uunt	vunt
ıoste	joste
quere	quere
sı	si
lɑ	la
poent	poent
troueR	trover
.	.
meıs	meis
,	,
eınz	einz
q̃	que
ıl	il
uı́ngent	víngent
ɑl	al
retͦneR	retorner
,	,
.	.
Lı	li
pl⁹	plus
hɑrdı	hardi
ɑuerɑt	averat
tɑnt	tant
ɑ	a
penseR	penser
'	'
Que	que
n	n
ı	i
uoldreıt	voldreit
estre	estre
puR	pur
vn	un
muȷ́	muí
d	d
or	or
cleR	cler
.	.
DE	de
fors	fors
ɑtelıe	atelie
,	,
ɑ	a
un	un
lı́u	líu
grɑnt	grant
,	,
Ot	ot
quɑtre	quatre
Reıs	reis
de	de
lɑ	la
leı	lei
mescreɑnte	mescreante
;	;
Jssuz	issuz
s	s
en	en
sunt	sunt
sı	si
s	s
ẽ	en
uũt	vunt
deportɑnt	deportant
,	,
Bın	bin
s̃t	sunt
ɑrmé	armé
chɑscun	chascun
ɑ	a
sun	sun
tɑlɑnt	talant
.	.
ces	ces
sũt	sunt
lur	lur
nũs	nuns
,	,
sı	si
lɑ	la
chɑnçũ	chançun
ne	ne
ment	ment
:	:
Lı	li
unz	unz
bɑlsɑmı́	balsamí
,	,
lı	li
reıs	reis
de	de
nı́nı́uɑnt	nínívant
;	;
Lı	li
ɑltre	altre
curɑbles	curables
,	,
un	un
reı	rei
de	de
pute	pute
gent	gent
;	;
vnkes	unkes
n	n
ot	ot
feı́	feí
uers	vers
hũme	humme
vı́uɑnt	vívant
;	;
Lı	li
tı́rz	tírz
ɑd	ad
nun	nun
ɑscɑnɑrd	ascanard
le	le
tırɑnt	tirant
,	,
fort	fort
est	est
e	e
fıers	fiers
e	e
hɑrdement	hardement
ɑd	ad
grɑnt	grant
,	,
Mort	mort
ɑd	ad
mı́l	míl
hũmes	hummes
de	de
s	s
epéé	epéé
tͤnchɑnt	trenchant
;	;
Lı	li
quɑrz	quarz
ɑd	ad
nun	nun
clɑrel	clarel
ɑ	a
lɑ	la
chıre	chire
rıɑnt	riant
,	,
n	n
ɑd	ad
tɑnt	tant
bel	bel
hũme	humme
tɑn	tan
cũ	cum
soılleıl	soilleil
resplẽt	resplent
,	,
Jl	il
ne	ne
truue	truve
nul	nul
quı	qui
ıuste	juste
luı	lui
demɑnt	demant
Ne	ne
seı́t	seít
sı	si
hɑrdı́	hardí
ke	ke
sı	si
ɑ	a
colp	colp
luı	lui
ɑtent	atent
,	,
Qu	qu
ıl	il
ne	ne
ocı́e	ocíe
v	u
ɑbɑte	abate
sɑnglɑnt	sanglant
.	.
pɑr	par
le	le
chɑmp	champ
uunt	vunt
,	,
luR	lur
destrıerres	destrierres
ɑlɑı́ssɑnt	alaíssant
,	,
form̃t	forment
mɑnɑcent	manacent
olı́uı́R	olívír
e	e
Rollɑnt	rollant
e	e
ıurent	jurent
,	,
sı	si
ıl	il
poent	poent
uıre	vire
tɑnt	tant
Que	que
en	en
duze	duze
frɑnce	france
puıssent	puissent
meneR	mener
lur	lur
gent	gent
,	,
Jɑ	ja
kɑrle	karle
ũers	vners
eus	eus
n	n
ɑuereıt	avereit
gɑrɑnt	garant
,	,
Des	des
duze	duze
pers	pers
de	de
frãce	france
funt	funt
luR	lur
tɑlɑnt	talant
.	.
seıgnors	seignors
ço	ço
dı́t	dít
clɑrel	clarel
ɑ	a
lɑ	la
chıre	chire
rı́ɑnt	ríant
en	en
tel	tel
mɑnɑceR	manacer
ne	ne
guɑıne	guaine
l	l
ũ	um
nıɑnt	niant
.	.
Jo	jo
ɑı	ai
oı̈	oï
ml̃t	mut
presı́r	presír
Rollɑnt	rollant
,	,
n	n
ɑd	ad
pl⁹	plus
ꝓdom	prodom
deskë	deskë
ɑ	a
orı́̈ɑnt	orí̈ant
,	,
e	e
ũers	vners
sɑ	sa
spéé	spéé
n	n
ɑt	at
hũme	humme
Gɑrɑnt	garant
.	.
Meıs	meis
ıo	jo
pͥ	pri
mes	mes
deus	deus
mɑhũ	mahum
e	e
t͛uɑgɑn	tervagan
Que	que
uncore	uncore
ɑı́e	aíe
de	de
luı	lui
ɑsɑımɑnt	asaimant
Que	que
un	un
colp	colp
luı	lui
duı́nse	duínse
de	de
m	m
espéé	espéé
trenchɑnt	trenchant
amunt	amunt
le	le
chıf	chif
sur	sur
le	le
helme	helme
luısɑnt	luisant
:	:
Mut	mut
ꝑ	par
ıert	iert
dur	dur
sı	si
desque	desque
ɑs	as
denz	denz
me	me
fɑı́t	faít
.	.
kɑr	kar
ı́o	j́o
ɑı	ai
grɑnt	grant
dreı́t	dreít
sı	si
nel	nel
ɑı́me	aíme
de	de
nı̈ɑnt	nïant
kɑr	kar
ıl	il
m	m
ocıst	ocist
sɑmsonı́e	samsoníe
de	de
mumbrɑnt	mumbrant
De	de
suz	suz
pɑmpelune	pampelune
ɑ	a
un	un
t᷑nemɑnt	turnemant
.	.
Jl	il
fu	fu
mes	mes
freres	freres
,	,
sı	si
en	en
ɑı	ai
le	le
cur	cur
dolɑnt	dolant
,	,
morɑı	morai
de	de
dul	dul
sı	si
oı	oi
mun	mun
frere	frere
ne	ne
uɑnG	vang
.	.
Frɑnceıs	franceis
cheuɑlchent	chevalchent
tut	tut
celement	celement
Lééz	lééz
un	un
boıs	bois
kı	ki
ɑd	ad
nun	nun
forestɑnt	forestant
;	;
Lɑ	la
noıse	noise
ɑtendent	atendent
sı́	sí
ɑrestunt	arestunt
ɑtɑnt	atant
.	.
Lı	li
duc	duc
Rollɑnt	rollant
les	les
ueıt	veit
p̃meremɑnt	premeremant
:	:
seıgnurs	seignurs
fɑı́t	faít
ıl	il
ore	ore
estes	estes
gentemɑnt	gentemant
.	.
vééz	vééz
pɑıens	paiens
sur	sur
lɑ	la
roıche	roiche
kı	ki
pɑnt	pant
,	,
Ne	ne
sunt	sunt
q̃	que
quɑtre	quatre
ɑl	al
men	men
ıcı̈ɑnt	icïant
;	;
Bın	bin
duı́̈sum	duí̈sum
ıusteR	juster
ɑduremɑnt	aduremant
,	,
Lɑ	la
mercı́	mercí
deu	deu
kı́	kí
est	est
omnıpotent	omnipotent
.	.
e	e
cı́l	cíl
responent	responent
:	:
tut	tut
ɑl	al
urẽ	vostre
tɑlɑnt	talant
.	.
Les	les
hɑntes	hantes
mettent	mettent
sur	sur
les	les
feltres	feltres
deuɑnt	devant
,	,
vers	vers
les	les
pɑı́nes	paínes
s	s
en	en
uunt	vunt
ɑ	a
esporunɑnt	esporunant
.	.
clɑrel	clarel
regɑrde	regarde
en	en
contre	contre
soleıl	soleil
deuɑnt	devant
e	e
ueıt	veit
les	les
cũtes	cuntes
brocheR	brocher
ml̃t	mut
formɑnt	formant
;	;
ses	ses
cõpɑıgnũs	compaignums
ɑpele	apele
ıgnelemɑnt	ignelemant
:	:
seıgnurs	seignurs
.	.
fɑı́t	faít
ıl	il
ɑı́ez	aíez
hɑrdemɑnt	hardemant
grɑnt	grant
.	.
treıs	treis
cheuɑlı́rs	chevalírs
ueı	vei
de	de
çɑ	ça
puınɑnt	puinant
alez	alez
en	en
cuntre	cuntre
sɑchez	sachez
kı	ki
ıl	il
uunt	vunt
q̃rɑnt	querant
,	,
vos	vos
estes	estes
troı	troi
e	e
ıl	il
sunt	sunt
ɑlt͛	altre
tɑnt	tant
.	.
e	e
cı́l	cíl
lɑıssent	laissent
cure	cure
sɑnz	sanz
nul	nul
detenemɑnt	detenemant
.	.
N	n
ı	i
ot	ot
pl⁹	plus
dıt	dit
ne	ne
demɑndé	demandé
nı́̈ɑnt	ní̈ant
,	,
k	k
ıl	il
sunt	sunt
ne	ne
dunt	dunt
uınent	vinent
ne	ne
qͤı	quei
uunt	vunt
q̃rɑnt	querant
,	,
Mɑıs	mais
de	de
lur	lur
lɑnces	lances
fıerent	fierent
duremɑnt	duremant
.	.
ascɑnɑrd	ascanard
fıert	fiert
sur	sur
l	l
escu	escu
Rollɑnt	rollant
,	,
De	de
suz	suz
lɑ	la
bvcle	bucle
le	le
perce	perce
e	e
fɑnt	fant
:	:
forte	forte
ẽ	est
lɑ	la
bruıne	bruine
ne	ne
depı́ce	depíce
nëɑnt	nëant
;	;
fruısse	fruisse
lɑ	la
lɑnce	lance
ensun	ensun
le	le
feR	fer
devɑnt	devant
.	.
Lı	li
quens	quens
refı́ert	refíert
tɑnt	tant
ɑcememɑnt	acememant
Que	que
escu	escu
ne	ne
hɑb͛	haber
ne	ne
luı	lui
uɑlt	valt
nı̈́ɑnt	nḯant
;	;
Le	le
pı́z	píz
luı	lui
treche	treche
,	,
le	le
curɑılle	curaille
luı	lui
fɑnt	fant
,	,
Mort	mort
l	l
ɑbɑtı́	abatí
del	del
bon	bon
destrı́r	destrír
curɑnt	curant
.	.
Puıs	puis
lı	li
ɑd	ad
dı́t	dít
Rollɑnt	rollant
en	en
rı̈ɑnt	rïant
:	:
fı́z	fíz
ɑ	a
puteı́n	puteín
,	,
troué	trové
ɑuez	avez
Rollɑnt	rollant
kı	ki
ɑlıez	aliez
ore	ore
sı	si
forment	forment
mɑneçɑnt	maneçant
!	!
cvRsɑbles	cursables
ıuste	juste
ɑ	a
ogér	ogér
le	le
curteıs	curteis
,	,
Grɑnt	grant
colp	colp
luı	lui
dune	dune
sur	sur
l	l
escu	escu
d	d
espɑneı́	espaneís
,	,
vltre	ultre
luı́	luí
pɑsse	passe
l	l
enseı́ne	enseíne
des	des
cıtes	cites
,	,
Del	del
hɑb͛	haber
trenche	trenche
mɑıles	mailes
trente	trente
tres	tres
;	;
Lez	lez
le	le
costé	costé
luı	lui
met	met
le	le
pɑnun	panun
ɑ	a
or	or
frɑeıs	fraeis
;	;
ne	ne
luı	lui
uɑlt	valt
mı́e	míe
le	le
hɑb͛ec	haberec
un	un
pɑneı́s	paneís
.	.
al	al
reperı́r	reperír
luı	lui
dı́t	dít
dous	dous
moz	moz
curteı́s	curteís
:	:
fı́z	fíz
ɑ	a
puten	puten
,	,
ço	ço
est	est
ogeR	oger
le	le
dɑnes	danes
,	,
ꝓ	por
tels	tels
colps	colps
fɑı́re	faíre
m	m
ɑıme	aime
kɑrle	karle
lı́	lí
reı́s	reís
!	!
Olı́uı́R	olívír
ı́uste	j́uste
ɑl	al
reı́	reí
de	de
nı́nıuɑnt	nínivant
,	,
ɑ	a
bɑlsɑmı	balsami
kı	ki
ɑt	at
gͣnt	grant
hɑrdemɑnt	hardemant
.	.
Lı	li
sɑrɑcı́n	saracín
le	le
fı́ert	fíert
ırréémeɑnt	irréémeant
sur	sur
sun	sun
escu	escu
v	u
out	out
un	un
lı̈un	lïun
peı́nt	peínt
,	,
Meı́s	meís
olı́uır	olívir
le	le
refert	refert
sı	si
dreıtemɑnt	dreitemant
sur	sur
lɑ	la
ruele	ruele
q̃	que
pɑr	par
mı	mi
lɑ	la
fɑnt	fant
;	;
Lɑ	la
uıle	vile
bruı́ne	bruíne
ne	ne
lı	li
uɑlt	valt
nı́̈ɑnt	ní̈ant
,	,
L	l
enseı́ne	enseíne
luı	lui
met	met
el	el
cors	cors
deuɑnt	devant
.	.
Mort	mort
l	l
ɑbɑtı́	abatí
del	del
destrı́er	destríer
sɑnglɑnt	sanglant
,	,
Puıs	puis
luı	lui
ɑd	ad
dı́t	dít
ɑl	al
mɑlfeız	malfeiz
te	te
cõmɑnt	commant
!	!
al	al
tur	tur
qͥ	qu
l	il
feı́t	feít
sı	si
uı́nt	vínt
clɑrel	clarel
puınɑnt	puinant
;	;
cıl	cil
prenderɑ	prendera
del	del
pɑen	paen
uegemɑnt	vegemant
,	,
sı	si
olı́uı́r	olívír
ɑ	a
cest	cest
colp	colp
luı	lui
ɑtent	atent
.	.
Meıs	meis
lı	li
nıes	nies
kɑrlle	karlle
luı	lui
trɑu͛se	traverse
deuɑnt	devant
.	.
clɑrel	clarel
le	le
fırt	firt
sur	sur
l	l
escu	escu
deuɑnt	devant
,	,
Lɑ	la
bone	bone
bruıgne	bruigne
luı	lui
fu	fu
de	de
mort	mort
gɑrɑnt	garant
.	.
Le	le
bõn	bonn
destrıer	destrier
lı́ue	líve
ses	ses
pıez	piez
devɑnt	devant
;	;
Lı	li
destrı́er	destríer
recule	recule
cıl	cil
uɑeıt	vaeit
consıuɑnt	consivant
Que	que
en	en
un	un
munt	munt
les	les
let	let
le	le
destrıer	destrier
e	e
Rollɑ̃t	rollant
.	.
en	en
hɑlt	halt
s	s
escrı́e	escríe
s	s
enseı́ne	enseíne
nɑı̈mɑnt	naïmant
,	,
vers	vers
lɑ	la
cıte	cite
se	se
uolt	volt
ɑleR	aler
fuıɑnt	fuiant
,	,
Meıs	meis
lı	li
dɑneı	daneis
lı	li
ẽ	est
ɑle	ale
deuɑnt	devant
.	.
grɑnt	grant
colp	colp
luı	lui
done	done
de	de
l	l
espéé	espéé
t͛nchɑnt	trenchant
en	en
mı	mi
le	le
pı́z	píz
sur	sur
cel	cel
hɑrbec	harbec
luı́sɑnt	luísant
;	;
Lɑ	la
bone	bone
bruı́ne	bruíne
ne	ne
fɑlce	falce
ne	ne
n	n
estant	estant
.	.
Delez	delez
un	un
munt	munt
l	l
ɑbɑt	abat
de	de
l	l
ɑuferɑnt	auferant
.	.
Olı́ueR	olíver
prent	prent
le	le
bon	bon
destrıeR	destrier
corɑnt	corant
,	,
veınt	veint
ɑ	a
Rollɑnt	rollant
pɑr	par
le	le
freı́	freí
luı	lui
Rent	rent
:	:
sı́re	síre
faıt	fait
ıl	il
muntez	muntez
ıgnelemɑnt	ignelemant
De	de
pɑrt	part
ogeR	oger
le	le
v⁹	vus
duıns	duins
e	e
p̃sent	present
.	.
Mıudre	miudre
est	est
de	de
uostre	vostre
ıo	jo
quıd	quid
qͥ	qu
l	il
vɑlt	valt
les	les
cent	cent
.	.
Lı	li
quens	quens
ı	i
sɑlt	salt
sure	sure
.	.
ke	ke
ɑ	a
ɑrçun	arçun
ne	ne
se	se
prent	prent
;	;
e	e
lı	li
pɑıens	paiens
est	est
lıeué	lievé
en	en
estɑnt	estant
,	,
trɑı́t	traít
ɑd	ad
l	l
espéé	espéé
melléé	melléé
lɑ	la
trenchɑnt	trenchant
,	,
L	l
escu	escu
enbrɑce	enbrace
forment	forment
se	se
defɑınt	defaint
.	.
Rollɑnt	rollant
sɑche	sache
durendɑl	durendal
le	le
uɑı́llɑnt	vaíllant
,	,
vn	un
colp	colp
luı	lui
vɑ	va
doneR	doner
mɑı́ntenɑnt	maíntenant
,	,
Meı́s	meís
lı	li
pɑens	paens
ıeste	jeste
l	l
escu	escu
deuɑnt	devant
.	.
tut	tut
le	le
trenche	trenche
quɑn	quanque
l	l
esprɑnt	esprant
,	,
fort	fort
se	se
cõbɑt	combat
,	,
mɑı́s	maís
ne	ne
lı	li
uɑlt	valt
nı̈ɑnt	nïant
:	:
