token	normalised
Og͛	Ogier
encontͤ	encontre
et	et
gautier	gautier
le	le
baron	baron
Jl	il
li	li
demande	demande
bellement	bellement
sans	sans
tençõn	tençonn
amis	amis
dons	dons
estois	estois
ꝯment	comment
auez	avez
vos	vos
non	non
Seignors	seignors
dit	dit
il	il
otes	otes
m	m
apele	apele
l	l
on	on
D	d
espaigne	espaigne
sui	sui
le	le
noble	noble
gegïon	gegïon
Li	li
rois	rois
garsile	garsile
qͥ	qui
tant	tant
est	est
riches	riches
hom	hom
M	m
enuoie	envoie
à	à
.kl̃.	Karle
le	le
cuuert	cuvert
le	le
felon	felon
Je	je
voil	voil
redois	redois
qui	qui
ait	ait
maleiçon	maleiçon
Le	le
viel	viel
redois	redois
qui	qui
ait	ait
maleiçon	maleiçon
Og͛	Ogier
respont	respont
sans	sans
nule	nule
arestoison	arestoison
veez	veez
le	le
la	la
a	a
ce	ce
flori	flori
grenon	grenon
a	a
la	la
grant	grant
barbe	barbe
a	a
l	l
ermĩ	ermin
peliçon	peliçon
	et
c	c
est	est
.Roll̃.	Rollant
au	au
v͛meis	vermeis
ciglaton	ciglaton
	et
d	d
autre	autre
ꝑt	part
son	son
tres	tres
chier	chier
ꝯpaignõ	compaignon
C	C
est	est
li	li
q̃ns	quens
qͥ	qui
oliu͛	olivier
a	a
a	a
non	non
adont	adont
dit	dit
otes	otes
li	li
sarrĩ	sarrin
felon	felon
Car	Car
pleüst	pleüst
ore	ore
a	a
mõ	mon
seignour	seignour
mahom	mahom
qQ̃	que
ie	je
l	l
eüsse	eüsse
pendu	pendu
au	au
chaïgnon	chaïgnon
Les	les
.xii.	.xii.
pers	pers
tues	tues
a	a
.j.	.i.
baston	baston
	et
dit	dit
og͛	ogier
ml̃t	mout
ꝑ	par
estes	estes
felon	felon
Tu	Tu
pues	pues
ml̃t	mout
bñ	bien
esmouoir	esmovoir
tel	tel
tẽçõ	tençon
Dont	dont
tu	tu
auras	avras
ov	ou
col	col
le	le
chaïgnõ	chaïgnon
dit	dit
.O.	Otinel
ne	ne
vos	vos
pͥse	prise
.j.	.i.
bouton	bouton
Ne	ne
v9	vos
ne	ne
home	home
vaillant	vaillant
.j.	.i.
esꝑon	esperon
Li	li
sarr̃.	sarrasin
s	s
en	en
vint	vint
deuant	devant
le	le
Roi	roi
.kl̃.	Karle
dit	dit
il	il
entendez	entendez
en	en
v͛s	vers
moi	moi
Ne	ne
vos	vos
salu	salu
q̃	que
f͛e	fere
ne	ne
le	le
doi	doi
	et
si	si
gou͛ne	governe
	et
espaigne	espaigne
	et
roussie	roussie
ꝑ	par
moi	moi
te	te
mande	mande
ne	ne
te	te
celarai	celarai
mie	mie
Crestïente	Crestïente
ne	ne
valt	valt
pas	pas
vne	une
alie	alie
	et
qͥ	qui
la	la
cͦit	croit
il	il
fait	fait
gͣnt	grant
folie	folie
Mes	mes
croj	croi
mahõ	mahom
qui	qui
tot	tot
a	a
en	en
sa	sa
baillie	baillie
	et
ciel	ciel
	et
terre	terre
	et
la	la
mer	mer
qͥ	qui
ondie	ondie
Deuiens	deviens
ses	ses
hõ	hom
	et
toi	toi
	et
ta	ta
lignie	lignie
p9	puis
si	si
t	t
en	en
vien	vien
au	au
richie	richie
gasile	gasile
Jl	il
te	te
donra	donra
auoir	avoir
	et
manantie	manantie
	et
sus	sus
tot	tot
ce	ce
te	te
lera	lera
normendie	normendie
	et
d	d
anglet͛re	angleterre
le	le
port	port
	et
la	la
nauie	navie
a	a
ton	ton
neuou	nevou
.roll̃.	Rollant
donra	donra
roussie	roussie
a	a
oliu͛	olivier
donra	donra
esclauonie	esclavonie
Mes	mes
douce	douce
france	france
ne	ne
te	te
laira	laira
il	il
mie	mie
Qu	qu
il	il
l	l
a	a
donee	donee
florïent	florïent
de	de
sulie	sulie
n	n
a	a
pl9	plus
preudome	preudome
en	en
tote	tote
paienie	paienie
Ne	ne
pl9	plus
hardi	hardi
de	de
tote	tote
ch̃rualerie	chevaliervalerie
ne	ne
qͥ	qui
miex	miex
fiere	fiere
de	de
l	l
espee	espee
forbie	forbie
Cil	Cil
tendra	tendra
france	france
	et
la	la
gͣnt	grant
c	c
seignoirie	seignoirie
	et
dit	dit
li	li
rois	rois
ensi	ensi
n	n
ira	ira
il	il
mie	mie
Qu	qu
en	en
dites	dites
ma	ma
mesnie	mesnie
norie	norie
Tot	Tot
le	le
barnage	barnage
a	a
haute	haute
voiz	voiz
s	s
escͥe	escrie
Drois	drois
emꝑere	emperere
nous	nous
nel	nel
soufrerons	soufrerons
mie	mie
qQ̃	que
ia	ja
.pa.	paien
ait	ait
france	france
en	en
sa	sa
baillie	baillie
Mes	mes
fai	fai
ta	ta
gient	gient
mander	mander
o	o
a	a
ost	ost
banie	banie
p9	puis
se	se
tu	tu
veis	veis
si	si
nos	nos
guie	guie
Tant	Tant
q̃	que
truison	truison
la	la
pute	pute
gient	gient
haïe	haïe
Se	se
en	en
bataille	bataille
trouon	trovon
le	le
roi	roi
garsile	garsile
Ja	ja
de	de
sa	sa
teste	teste
n	n
i	i
aura	avra
garantie	garantie
Dit	dit
.O.	Otinel
oï	oï
gͣnt	grant
breconie	breconie
Tex	Tex
manace	manace
le	le
roi	roi
a	a
tollir	tollir
vie	vie
Qͥ	qui
il	il
f͛a	fera
dolereuse	dolereuse
enuaïe	envaïe
D	d
arme	arme
	et
de	de
cors	cors
f͛a	fera
la	la
deꝑtie	departie
e	e
qͣnt	quant
mes	mes
sire	sire
aura	avra
son	son
ost	ost
banie	banie
	et
sãble	samble
sa	sa
gͣnt	grant
cheualerie	chevalerie
Sus	sus
vo9	vous
vendra	vendra
a	a
bataille	bataille
regie	regie
N	n
i	i
a	a
fraçois	fraçois
tant	tant
ait	ait
la	la
char	char
hardie	hardie
Qͣnt	quant
le	le
v͛ra	verra
veinir	veinir
ꝑ	par
aatie	aatie
Ne	ne
vosist	vosist
etre	etre
Jus	jus
au	au
porc	porc
de	de
hũgͥe	hungrie
	et
dit	dit
dus	dus
naimes	naimes
a	a
la	la
barbe	barbe
florie	florie
.pa	paien
message	message
or	or
ne	ne
me	me
çoille	çoille
mie	mie
Se	se
.kl̃.	Karle
mande	mande
sa	sa
gent	gent
a	a
ost	ost
banie	banie
	et
il	il
assamble	assamble
sa	sa
gͣnt	grant
cheuallerie	chevallerie
Ou	Ou
porra	porra
il	il
trouer	trover
le	le
roi	roi
garsile	garsile
Dit	dit
.O.	Otinel
or	or
oi	oi
gͣnt	grant
estoutie	estoutie
ꝑ	par
mahõmet	mahommet
qui	qui
nos	nos
gouu͛ne	gouverne
	et
guie	guie
Se	se
la	la
uenez	venez
	et
uos	vos
fetes	fetes
folie	folie
Tuit	Tuit
i	i
morrez	morrez
a	a
duel	duel
	et
a	a
haschie	haschie
Qͣr	quar
.pa.	paien
sut	sut
ꝑ	par
.x.	.x.
foiz	foiz
.cxxx.	.cxxx.
mile	mile
a	a
blans	blans
haubers	haubers
a	a
hiaumes	hiaumes
de	de
pauie	pavie
vne	une
cite	cite
ont	ont
fet	fet
en	en
lombardie	lombardie
.pa	paien
l	l
apelle	apelle
la	la
cite	cite
d	d
atillie	atillie
entre	entre
.ii.	.ii.
eues	eves
est	est
fremee	fremee
	et
batie	batie
L	l
une	une
a	a
nõ	non
soigne	soigne
	et
l	l
autre	autre
a	a
nõ	non
hastie	hastie
Diex	diex
ne	ne
fist	fist
home	home
qͥ	qui
lor	lor
tollist	tollist
nauie	navie
Ne	ne
lor	lor
chatel	chatel
ne	ne
lor	lor
gͣnt	grant
manantie	manantie
Se	se
la	la
vient	vient
.kl̃.	Karle
a	a
la	la
barbe	barbe
florrie	florrie
	et
il	il
i	i
voile	voile
ꝯmenc͛	commencier
estoutie	estoutie
La	la
u͛ra	verra
on	on
qͥ	qui
aura	avra
belle	belle
amie	amie
au	au
bñ	bien
f͛rir	ferrir
de	de
l	l
espee	espee
forbie	forbie
Mes	mes
v9	vos
veillart	veillart
la	la
ne	ne
vendrez	vendrez
v9	vos
mie	mie
par	par
mo	mo
conseil	conseil
q̃	que
n	n
i	i
ꝑdez	perdez
la	la
vie	vie
par	par
vos	vos
n	n
ert	ert
mes	mes
fete	fete
cheualerie	chevalerie
Ne	ne
hante	hante
route	route
ne	ne
forte	forte
targe	targe
ꝑcie	percie
James	james
pucelle	pucelle
n	n
aura	avra
de	de
vos	vos
envie	envie
ainz	ainz
garderez	garderez
ceste	ceste
h͛b͛girie	herbergirie
Que	que
n	n
i	i
ambace	ambace
ne	ne
cornile	cornile
ne	ne
pie	pie
Qͣnt	quant
ot	ot
duc	duc
Nmainmes	Nmainmes
q̃	que
si	si
le	le
cotͣlie	cotralie
ꝑ	par
mal	mal
talent	talent
a	a
sa	sa
barbe	barbe
sachie	sachie
Si	si
fort	fort
la	la
tire	tire
tout	tout
le	le
front	front
li	li
rogie	rogie
n	n
ot	ot
mes	mes
tel	tel
duel	duel
en	en
trestote	trestote
sa	sa
uie	vie
Li	li
q̃ns	quens
.roll̃.	Rollant
s	s
en	en
est	est
en	en
piez	piez
leuez	levez
mMl̃t	mout
dolens	dolens
corrouçous	corrouçous
	et
irez	irez
Jl	il
saut	saut
auant	avant
de	de
gͣnt	grant
ire	ire
embrassez	embrassez
Ou	Ou
qͥ	qu
l	il
voit	voit
Otes	Otes
si	si
li	li
a	a
escͥez	escriez
ffix	fix
ap	ap
putaĩ	putain
gloton	gloton
demessurez	demessurez
mMl̃t	mout
te	te
seras	seras
hui	hui
pͥssez	prissez
et	et
vantez	vantez
Mes	mes
ꝑ	par
celui	celui
qͥ	qui
en	en
cͦiez	croiez
fu	fu
penez	penez
Ja	ja
moruissez	moruissez
n	n
en	en
fussez	fussez
trestornez	trestornez
Ssi	ssi
de	de
ma	ma
ꝑt	part
ne	ne
fussez	fussez
afïez	afïez
Dit	dit
O.	Otinel
ce	ce
sauon	savon
nos	nos
asez	asez
Mes	mes
car	car
alons	alons
le	le
matin	matin
en	en
ces	ces
prez	prez
Tout	Tout
soul	soul
a	a
seul	seul
se	se
f͛e	fere
le	le
volez	volez
	et
dit	dit
Roll̃	Rollant
uo9	vous
le	le
m	m
afïerez	afïerez
Dit	dit
.O.	Otinel
la	la
moie	moie
fai	fai
tenez	tenez
Qͥ	qui
an	an
faudre	faudre
si	si
soit	soit
couart	couart
clamez	clamez
	et
l	l
esꝑon	esperon
li	li
soit	soit
du	du
pie	pie
sotez	sotez
James	james
en	en
court	court
ne	ne
doie	doie
etre	etre
honorez	honorez
ne	ne
predome	predome
seruis	servis
ne	ne
aleuez	alevez
Lor	lor
ꝑle	parle
foiz	foiz
pleuirent	plevirent
si	si
sont	sont
entrefïez	entrefïez
Lors	lors
ꝑle	parle
.kl̃.	Karle
le	le
rois	rois
de	de
s̃.	saint
denis	denis
sSarr̃.	sarrasin
frere	frere
ꝑ	par
la	la
loi	loi
dont	dont
tu	tu
vis	vis
De	de
quel	quel
linage	linage
es	es
tu	tu
an	an
ton	ton
païs	païs
ꝯmant	commant
as	as
nõ	non
qͣr	quar
le	le
me	me
dis	dis
Sire	sire
dit	dit
il	il
Otes	Otes
li	li
sarrasins	sarrasins
	et
sui	sui
fiz	fiz
galïen	galïen
au	au
fier	fier
vis	vis
Moie	moie
est	est
	et
la	la
marche	marche
	et
trestot	trestot
le	le
païs	païs
	et
benoas	benoas
qͥ	qui
tant	tant
est	est
de	de
haut	haut
pͥs	pris
vne	une
contree	contree
qͥ	qui
ml̃t	mout
est	est
posteïs	posteïs
De	de
totes	totes
ꝑs	pars
d	d
estraingles	estraingles
sarrasins	sarrasins
	et
aumaçours	aumaçours
	et
tous	tous
les	les
barbaris	barbaris
Tous	Tous
me	me
redotent	redotent
ꝑ	par
foi	foi
le	le
v9	vos
pleuis	plevis
Li	li
rois	rois
garsile	garsile
est	est
mes	mes
g͛mains	germains
cousins	cousins
Mes	mes
fa	fa
oncles	oncles
fu	fu
fernagu	fernagu
li	li
gentis	gentis
Celui	Celui
de	de
naudres	naudres
q̃	que
Roll̃	Rollant
m	m
a	a
ocis	ocis
Demaĩ	demain
en	en
iert	iert
.J.	.i.
fier	fier
chaple	chaple
bastis	bastis
	et
dit	dit
li	li
Rois	rois
tu	tu
es	es
assez	assez
gentis	gentis
Mar	mar
fu	fu
ton	ton
cors	cors
qͣnt	quant
n	n
as	as
bapteme	bapteme
pͥs	pris
Dit	dit
.O.	Otinel
je	je
seroie	seroie
honis	honis
Car	Car
vrẽ	vostre
dieu	dieu
ne	ne
valt	valt
.ii.	.ii.
parisses	parisses
LJ	li
Rois	rois
apelle	apelle
son	son
chambrelens	chambrelens
u	u
renier	renier
venez	venez
auant	avant
p͛nez	prenez
ce	ce
mesag͛	mesagier
Si	si
le	le
menez	menez
a	a
la	la
meison	meison
ganier	ganier
Donnez	donnez
a	a
l	l
oste	oste
.c.	.c.
s̃.	sols
pour	pour
son	son
mẽg͛	mengier
p9	puis
apele	apele
dus	dus
naimes	naimes
de	de
baiuier	baivier
	et
auec	avec
luj	lui
le	le
bons	bons
danois	danois
og͛	ogier
a	a
vos	vos
ꝯmant	commant
feit	feit
il	il
cest	cest
messag͛	messagier
Si	si
le	le
seruez	servez
se	se
il	il
n	n
a	a
metier	metier
Cil	Cil
l	l
en	en
menerẽt	menerent
sens	sens
point	point
de	de
doloier	doloier
Le	le
ꝯmant	commant
font	font
.kl̃.	Karle
le	le
droiturier	droiturier
Li	li
emperere	emperere
s	s
est	est
asis	asis
au	au
meng͛	mengier
nrẽ	nostre
emperere	emperere
est	est
asis	asis
au	au
souper	souper
	et
entor	entor
lui	lui
si	si
daemaine	daemaine
	et
si	si
per	per
Qͣnt	quant
ont	ont
soupe	soupe
lsi	lsi
s	s
en	en
vont	vont
reposer	reposer
Jus	jus
que	que
au	au
matin	matin
q̃	que
le	le
iour	jour
paru	paru
cler	cler
.kl̃.	Karles
se	se
lieue	lieve
si	si
fet	fet
.Roll̃.	Rollant
mander	mander
	et
il	il
li	li
vint	vint
sans	sans
point	point
de	de
demorer	demorer
a	a
la	la
chapele	chapele
sont	sont
alez	alez
por	por
aourer	aourer
La	la
messe	messe
chante	chante
l	l
abe	abe
de	de
s̃.	saint
omer	omer
.J.	.i.
hanap	hanap
d	d
or	or
fist	fist
.kl̃.	Karle
aport͛	aporter
De	de
parisez	parisez
le	le
fist	fist
trestot	trestot
ꝯbler	combler
S	s
offrande	offrande
fet	fet
	et
p9	puis
li	li
.xii.	.xii.
per	per
.rRoll̃	rRollant
ofri	ofri
durendal	durendal
son	son
branc	branc
cler	cler
p᷑	por
la	la
reçon	reçon
i	i
fist	fist
.x.	.x.
mars	mars
donner	donner
ap͛s	apres
la	la
messe	messe
si	si
vont	vont
tuit	tuit
esgard͛	esgarder
Le	le
sarraïm	sarraïm
qͥ	qui
vient	vient
au	au
Roi	roi
ꝑler	parler
Li	li
sarraï̃	sarraïm
vint	vint
orgeilleusement	orgeilleusement
ou	ou
qͥ	qu
l	il
voit	voit
.kl̃.	Karle
si	si
li	li
dit	dit
fierement	fierement
Dan	dan
Rois	rois
dit	dit
il	il
ou	ou
est	est
Rollant	rollant
p᷑	por
qͥ	qui
françois	françois
se	se
vont	vont
asseürant	asseürant
De	de
foi	foi
mentie	mentie
l	l
apel	apel
	et
rec͛ant	recreant
Se	se
il	il
ne	ne
tient	tient
v͛s	vers
moj	moi
le	le
cõuenant	convenant
qQ̃	que
nos	nos
feïmes	feïmes
en	en
la	la
cort	cort
en	en
oiant	oiant
a	a
ces	ces
ꝑoles	paroles
se	se
tret	tret
.Roll̃.	Rollant
auant	avant
p9	puis
dit	dit
.ii.	.ii.
mos	mos
ꝯ	com
ch̃r	chevalier
vaillant	vaillant
ffoi	foi
q̃	que
i	j
e	e
dieu	dieu
en	en
qui	qui
ie	je
sui	sui
creant	creant
Je	je
ne	ne
lairai	lairai
por	por
nul	nul
home	home
viuant	vivant
qQ̃	que
ne	ne
te	te
rende	rende
tout	tout
vancu	vancu
ou	ou
estant	estant
Ou	Ou
de	de
la	la
mort	mort
souffreras	souffreras
le	le
torment	torment
Dit	dit
.O.	Otinel
faites	faites
donq̃s	donques
itant	itant
prenez	prenez
vos	vos
armes	armes
	et
ie	je
vos	vos
ac͛ant	acreant
Se	se
vos	vos
an	an
fail	fail
pendez	pendez
moi	moi
maitenant	maitenant
Dit	dit
Ol̃.	Olivier
ml̃t	mout
ꝑlez	parlez
hautement	hautement
Jh̃u	Jhesu
de	de
gloire	gloire
te	te
ꝯfonde	confonde
	et
crauent	cravent
Li	li
.xii.	.xii.
per	per
an	an
ont	ont
mene	mene
.Roll̃.	Rollant
Si	si
l	l
ont	ont
arme	arme
bel	bel
	et
cortesment	cortesment
Ou	Ou
dos	dos
li	li
vestent	vestent
.J.	.i.
haub͛t	haubert
iaserant	jaserant
Grosse	grosse
ert	ert
la	la
maille	maille
	et
deriere	deriere
	et
davant	davant
Ou	Ou
chief	chief
li	li
lacent	lacent
.J.	.i.
vert	vert
hiaume	hiaume
luissant	luissant
a	a
cleres	cleres
piers	piers
ou	ou
v͛tu	vertu
auoit	avoit
gͣnt	grant
au	au
col	col
pendẽt	pendent
.J.	.i.
fo	fo
fort	fort
escu	escu
pesant	pesant
paint	paint
a	a
azur	azur
	et
a	a
or	or
gentement	gentement
Tot	Tot
environ	environ
sont	sont
paint	paint
li	li
.xii.	.xii.
vent	vent
Li	li
.xv.	.xv.
signes	signes
	et
li	li
mois	mois
ensement	ensement
	et
de	de
la	la
lune	lune
i	i
sont	sont
li	li
fondement	fondement
	et
ciel	ciel
	et
t͛re	terre
feit	feit
ꝑ	par
ꝯpassement	compassement
Dessus	dessus
la	la
boucle	boucle
le	le
soleil	soleil
qͥ	qui
replent	replent
On	On
li	li
aꝑte	aporte
durondal	durondal
la	la
trenchen	trenchen
La	la
sele	sele
est	est
mise	mise
sus	sus
blachart	blachart
le	le
corant	corant
Qͥ	qui
pl9	plus
tot	tot
court	court
q̃	que
esp͛u͛	espervier
n	n
est	est
volant	volant
.rRoll̃	rRollant
i	i
monte	monte
qu	qu
a	a
arçon	arçon
ne	ne
s	s
i	i
prant	prant
en	en
son	son
poin	poin
tint	tint
.J.	.i.
roit	roit
espie	espie
trenchant	trenchant
Le	le
gonfanon	gonfanon
vait	vait
au	au
vent	vent
ventelant	ventelant
V͛meil	vermeil
	et
inde	inde
iusqu	jusqu
as	as
poins	poins
baloiant	baloiant
.J.	.i.
eslais	eslais
fet	fet
v͛s	vers
.kl̃.	Karle
le	le
poissant	poissant
Sire	sire
dit	dit
il	il
le	le
ꝯgie	congie
vous	vous
demant	demant
G	g
irai	irai
la	la
hors	hors
mon	mon
cheual	cheval
essaiant	essaiant
Se	se
li	li
.pa.	paien
tient	tient
bñ	bien
son	son
cõuenant	convenant
qQ̃	que
moi	moi
	et
lui	lui
soiomes	soiomes
ꝯbatant	combatant
Grant	grant
fïance	fïance
ai	ai
en	en
diev	dieu
le	le
tout	tout
poissant	poissant
qQ̃	que
le	le
rendrai	rendrai
tot	tot
vaĩcu	vaincu
en	en
estant	estant
Ov	Ou
de	de
la	la
mort	mort
sentira	sentira
le	le
torment	torment
	et
respont	respont
.kl̃.	Karle
ih̃u	jhesu
dte	dte
soit	soit
aidant	aidant
Leve	leve
sa	sa
main	main
de	de
diev	dieu
la	la
sainant	sainant
Li	li
.xii.	.xii.
per	per
monterent	monterent
maitenant	maitenant
entre	entre
.ii.	.ii.
eues	eves
en	en
ont	ont
mene	mene
Rollant	rollant
Ce	Ce
est	est
le	le
pre	pre
ou	ou
furent	furent
ꝯbatant	combatant
Li	li
dui	dui
baron	baron
qͥꝯqu	quiconqu
ẽ	en
soit	soit
dolant	dolant
Devant	devant
.kl̃.	Karle
fu	fu
ate	ate
en	en
estant	estant
.kl̃.	Karles
dit	dit
il	il
.J.	.i.
haub͛rt	haubert
te	te
demant	demant
escu	escu
	et
hiaume	hiaume
	et
.i.	.i.
espie	espie
trechant	trechant
Car	Car
i	j
ai	ai
destͥe	destrie
	et
bon	bon
	et
remuant	remuant
Jl	il
n	n
a	a
meillor	meillor
de	de
ci	ci
en	en
oorïant	oorïant
	et
de	de
m	m
espee	espee
taille	taille
bñ	bien
le	le
tranchant	tranchant
Se	se
sui	sui
montez	montez
sus	sus
mon	mon
destrier	destrier
courant	courant
Je	je
te	te
creant	creant
sus	sus
mõ	mon
diev	dieu
t͛uagant	tervagant
ainz	ainz
qu	qu
il	il
soit	soit
vespre	vespre
ne	ne
le	le
soleil	soleil
couchant	couchant
v9	vos
ocirai	ocirai
vrẽ	vostre
neveu	neveu
.Roll̃.	Rollant
De	de
courouçousse	courouçousse
m	m
espee	espee
la	la
tranchant	tranchant
	et
dit	dit
li	li
Rois	rois
ih̃u	jhesu
te	te
soit	soit
nuisant	nuisant
Car	Car
ml̃t	mout
me	me
fez	fez
courouce	courouce
	et
dolant	dolant
Garde	garde
sus	sus
destre	destre
s	s
a	a
veü	veü
belisant	belisant
Qui	qui
de	de
sa	sa
chanbre	chanbre
issoit	issoit
au	au
pauemant	pavemant
ffile	file
dit	dit
il	il
ce	ce
.pa.	paien
te	te
conmant	conmant
Donez	donez
li	li
armes	armes
trestout	trestout
a	a
son	son
talant	talant
Gardez	gardez
ꝑ	par
ermes	ermes
n	n
i	i
ait	ait
enꝯbremant	encombremant
Sire	sire
dit	dit
elle	elle
iel	jel
ferai	ferai
bonemant	bonemant
Bien	bien
ert	ert
ermez	ermez
trestout	trestout
a	a
son	son
talant	talant
Si	si
que	que
ꝑ	par
ermes	ermes
n	n
i	i
ꝑdera	perdera
.J.	.i.
gant	gant
Celle	Celle
en	en
apelle	apelle
flandrine	flandrine
de	de
monbel	monbel
	et
ouec	ovec
li	li
rosete	rosete
de	de
ruissel	ruissel
Ces	Ces
.iii.	.iii.
puceles	puceles
armerent	armerent
otinel	otinel
en	en
vne	une
cro	cro
troute	troute
qͥ	qui
fu	fu
fete	fete
a	a
qͣrel	quarel
Ou	Ou
dos	dos
li	li
vestent	vestent
.J.	.i.
haub͛rt	hauberrt
samüel	samüel
en	en
la	la
ventaille	ventaille
ot	ot
.J.	.i.
riche	riche
fressel	fressel
ffet	fet
fu	fu
de	de
soie	soie
d	d
or	or
furent	furent
li	li
noiel	noiel
	et
l	l
oure	ovre
en	en
vaut	vaut
trestout	trestout
l	l
or	or
d	d
un	un
chatel	chatel
Celui	Celui
li	li
f͛me	ferme
ferme	ferme
flandrine	flandrine
d	d
de	de
monbel	monbel
Ou	Ou
chief	chief
li	li
lacent	lacent
l	l
elme	elme
galatinel	galatinel
.J.	.i.
cercle	cercle
i	i
ot	ot
minus	minus
hõe	home
ne	ne
vit	vit
si	si
bel	bel
La	la
file	file
.kl̃.	Karle
qͥ	qui
ot	ot
le	le
cuer	cuer
dansel	dansel
li	li
çaint	çaint
l	l
espee	espee
au	au
Roi	roi
zacarïel	zacarïel
C	C
est	est
courouçousse	courouçousse
dõt	dont
taille	taille
le	le
coutel	coutel
Dont	dont
moura	movra
a	a
.Roll̃.	Rollant
tel	tel
chenbel	chenbel
S	s
il	il
onc	onc
puet	puet
qͥ	qui
ne	ne
li	li
ert	ert
ia	ja
bel	bel
au	au
col	col
li	li
pendent	pendent
.J.	.i.
fort	fort
escu	escu
nouel	novel
Blant	blant
ꝯme	comme
noif	noif
a	a
uert	vert
lïoncel	lïoncel
entre	entre
ses	ses
piez	piez
portoit	portoit
.J.	.i.
dragonnel	dragonnel
vns	uns
esꝑons	esperons
li	li
a	a
chauce	chauce
ilnel	ilnel
La	la
damoisele	damoisele
rossete	rossete
de	de
ruissel	ruissel
La	la
sel	sel
est	est
mise	mise
s9	sus
migrados	migrados
l	l
inel	inel
Qui	qui
pl9	plus
tost	tost
court	court
que	que
ne	ne
vole	vole
arondel	arondel
Le	le
destͥer	destrier
voit	voit
venir	venir
le	le
damoisel	damoisel
Bien	bien
reconoist	reconoist
son	son
seignour	seignour
otinel	otinel
henist	henist
	et
grate	grate
ꝯme	comme
porcel	porcel
	et
cil	cil
monte	monte
