token	normalised
tuz	tuz
le	le
poreı́R	poreír
.	.
ooez	ooez
seıgnurs	seignurs
que	que
defent	defent
.k.	Karlemaigne
e	e
sıl	sil
defent	defent
ɑ	a
tuz	tuz
cels	cels
d	d
ɑlemɑıgne	alemaigne
a	a
cels	cels
de	de
pulle	pulle
⁊	et
ɑ	a
cels	cels
de	de
romɑıgne	romaigne
De	de
lũbɑrdı́e	lunbardíe
d	d
ɑngou	angou
e	e
del	del
mɑıgne	maigne
e	e
sıl	sil
defent	defent
ɑ	a
tuz	tuz
cels	cels
de	de
bertɑıgne	bertaigne
ke	ke
ıl	il
n	n
ı	i
ɑıt	ait
sı	si
hɑrdı	hardi
cheuɑtɑıgne	chevataigne
ke	ke
ɑ	a
dɑ̃mısel	danmisel
neguls	neguls
espee	espee
çoıgne	çoigne
kɑr	kar
s	s
ı́l	íl
le	le
fɑıt	fait
ıɑ	ja
ne	ne
ert	ert
ıor	jor
ne	ne
s	s
en	en
p	p
.	.
n	n
ert	ert
sı	si
hɑrdı	hardi
que	que
en	en
sɑ	sa
t͛re	terre
remɑıne	remaine
.	.
ne	ne
se	se
penst	penst
ıa	ja
n⁹	nus
reıs	reis
pur	pur
sɑ	sa
posnéé	posnéé
ke	ke
chevɑlıer	chevalier
fɑce	face
en	en
sɑ	sa
cuntreıéé	cuntreiéé
.	.
vıenge	vienge
en	en
sɑ	sa
cort	cort
quɑnt	quant
ert	ert
ɑssẽléé	assemléé
Cɑscun	cascun
durɑ	dura
e	e
chevɑl	cheval
e	e
espéé	espéé
.	.
hɑb͛c	haberc
e	e
helme	helme
escu	escu
e	e
lɑnce	lance
plɑnéé	planéé
e	e
tut	tut
ı́ço	íço
que	que
cheuɑlı́r	chevalír
ɑgréé	agréé
Dunt	dunt
ɑd	ad
mestı́r	mestír
en	en
bɑtaılle	bataille
numéé	numéé
Lı	li
reıs	reis
en	en
ɑd	ad
sɑ	sa
curorne	curorne
ıuréé	juréé
sı	si
ɑut͛ment	autrement
est	est
lɑ	la
chose	chose
purpɑrllé	purparllé
telle	telle
frɑ	fra
sıl	sil
est	est
en	en
lɑ	la
mɑtınéé	matinéé
Que	que
ert	ert
ırıez	iriez
ɑınz	ainz
que	que
seı́t	seít
lɑ	la
uespréé	vespréé
pvs	pus
lur	lur
durez	durez
e	e
ɑrmes	armes
e	e
denı́rs	denírs
sı	si
lur	lur
dorrez	dorrez
drɑs	dras
ɑ	a
remuers	remuers
Jv	ju
lur	lur
durɑı	durai
espees	espees
e	e
destrers	destrers
.	.
⁊	et
ɑ	a
ɑuılɑnce	avilance
nel	nel
uoıl	voil
ɑuer	aver
premıers	premiers
.	.
Jɑ	ja
ne	ne
deıt	deit
estre	estre
nul	nul
ꝓdome	prodome
losengı́er	losengíer
De	de
beın	bein
prɑmettre	pramettre
e	e
de	de
doner	doner
loırs	loirs
Meıs	meis
bı́en	bíen
p̃mettre	premettre
e	e
doner	doner
uolentı́rs	volentírs
e	e
de	de
seı́t	seít
menbrez	menbrez
e	e
custumı́rz	custumírz
ke	ke
ses	ses
duns	duns
sent	sent
lɑrges	larges
e	e
plenı́rs	plenírs
e	e
ne	ne
seı́t	seít
pɑs	pas
orguıllus	orguillus
e	e
fı́rz	fírz
De	de
sɑ	sa
pɑrole	parole
eschuı́s	eschuís
ne	ne
motıerı́ez	motieríez
De	de
bel	bel
pɑrler	parler
ɑs	as
poures	povres
cheuɑlı́rs	chevalírs
De	de
sɑ	sa
pɑrole	parole
les	les
ɑımt	aimt
e	e
tıcheenne	ticheenne
chıres	chires
sı	si
frɑ	fra
co	co
dunt	dunt
ıl	il
en	en
est	est
mestrer	mestrers
sı	si
en	en
prendrɑ	prendra
le	les
mɑueıs	maveis
reꝓuers	reprovers
Ore	ore
fu	fu
lı	li
reı́s	reís
tut	tut
ıoıɑnt	joiant
e	e
tut	tut
lı́ez	líez
.	.
Nul	nul
ne	ne
se	se
pɑrte	parte
qu	qu
ıl	il
ne	ne
seıt	seit
tut	tut
ɑı́tıéz	aítiéz
.	.
.v.ı́ı́.	.v.íí.
mıle	mile
s	s
en	en
sunt	sunt
uɑntez	vantez
e	e
ɑfıchı́ez	afichíez
De	de
luı	lui
servı́r	servír
p͛st	prest
e	e
ɑpɑreeıllı́ez	apareeillíez
Deus	deus
ducs	ducs
se	se
drescent	drescent
e	e
.N.	Naimes
fu	fu
le	le
tıerz	tierz
Devɑnt	devant
le	le
reı	rei
se	se
sunt	sunt
ɑgenulı́z	agenulíz
Drez	drez
enperer	enperer
sı	si
ws	ws
pleıt	pleit
or	or
oıez	oiez
.	.
Ço	ço
dı́ent	díent
cıst	cist
que	que
ıl	il
sunt	sunt
ɑprestez	aprestez
Cels	cels
quı	qui
sunt	sunt
seuz	seuz
sur	sur
ces	ces
pɑılles	pailles
cochı́ez	cochíez
suz	suz
cıel	ciel
n	n
ɑt	at
t͛re	terre
sı	si
uos	vos
lɑ	la
uolıez	voliez
ne	ne
lɑ	la
cunquergent	cunquergent
od	od
fers	fers
e	e
od	od
espı́éz	espíéz
.	.
trop	trop
uos	vos
sunt	sunt
pres	pres
sɑrɑcın	saracin
herb͛gı́ez	herbergíez
.	.
Mut	mut
nus	nus
en	en
peısse	peisse
que	que
u⁹	vus
tant	tant
en	en
lessı́ez	lessíez
.	.
Quɑnt	quant
lı	li
reı́s	reís
l	l
ot	ot
sıs	sis
en	en
ɑd	ad
mercı́ez	mercíez
.	.
Mɑıs	mais
q̃	que
tɑnt	tant
feıtes	feites
que	que
de	de
moı	moi
lɑ	la
uengıéz	vengiéz
.	.
Lı́	lí
mɑngıer	mangier
fut	fut
prez	prez
é	é
ɑ́pɑrelı́ez	áparelíez
e	e
les	les
nɑpes	napes
mıses	mises
e	es
les	les
u⁹	vus
ɑssı́ez	assíez
sur	sur
les	les
sɑlereı́z	salereíz
le	le
cuteɑlx	cutealx
cuchı́éz	cuchíéz
.	.
pɑr	par
mı	mi
lɑ	la
sɑle	sale
deus	deus
.c.	.c.
en	en
ueısı́ez	veisíez
vestu	vestu
de	de
veR	ver
e	e
d	d
ermı́n	ermín
enguléz	enguléz
fı́z	fíz
sunt	sunt
ɑs	as
ducs	ducs
⁊	et
ɑ	a
cuntes	cuntes
preıséz	preiséz
aınz	ainz
que	que
lı	li
reı́s	reís
se	se
dreçɑ	dreça
sur	sur
ses	ses
pı́ez	píez
Luı́	luí
presentẽt	presentent
ɑl	al
perun	perun
teus	teus
deı́téz	deítéz
Dunt	dunt
ɑınz	ainz
ne	ne
fu	fu
sı	si
grɑınz	grainz
ne	ne
sı́	sí
ırrı́ez	irríez
ne	ne
noz	noz
frɑnceı́s	franceís
sı	si
mɑl	mal
desconseılı́ez	desconseilíez
.	.
	e
ɑınz	ainz
q̃	que
lı	li
reı́s	reís
seıt	seit
ɑlé	alé
ɑl	al
mɑngı́er	mangíer
ne	ne
q̃	que
ıl	il
se	se
dreçɑ	dreça
de	de
sun	sun
perun	perun
d	d
ɑcıer	acier
De	de
reı	rei
d	d
ɑffrıche	affriche
es	es
uos	vos
vn	un
messɑg͛	messagier
descendu	descendu
est	est
de	de
vn	un
fauue	fauve
destͥer	destrier
aukes	aukes
ert	ert
megͤz	megrez
e	e
lɑs	las
ert	ert
del	del
errer	errer
Jl	il
out	out
vn	un
meıs	meis
acũplı	acumpli
ɑuɑnt	avant
ıer	ier
ke	ke
de	de
repos	repos
nen	nen
ot	ot
un	un
ıor	jor
entı́r	entír
.	.
Mɑı́s	maís
qͥl	quil
ueı̈st	veïst
ɑ	a
l	l
eıre	eire
cõmencı́er	commencíer
suz	suz
cıel	ciel
n	n
ɑt	at
beste	beste
pl⁹	plus
feıst	feist
ɑ	a
p̃sıér	presiér
n	n
ẽ	en
nule	nule
t͛re	terre
plus	plus
feıst	feist
ɑ	a
cõmencıer	commencier
a	a
cuuoıtıer	cuvoitier
.	.
en	en
mı	mi
lɑ	la
sale	sale
le	le
uɑssɑl	vassal
descendıé	descendié
.	.
bloı	bloi
ot	ot
le	le
peıl	peil
menument	menument
t⁹chı́e	tuschíe
sur	sur
les	les
espɑules	espaules
l	l
ot	ot
detrıes	detries
chocı́ez	chocíez
Desı	desi
ɑs	as
hɑnches	hanches
erent	erent
ıl	il
rengıez	rengiez
Gros	gros
ot	ot
les	les
oılz	oilz
le	le
vıs	vis
ɑpert	apert
e	e
lıé́	lié́
.	.
n	n
ot	ot
plus	plus
bele	bele
ne	ne
plus	plus
delıez	deliez
ne	ne
l	l
a	a
pucele	pucele
plus	plus
bel	bel
ne	ne
delıez	deliez
Meıs	meis
que	que
del	del
vent	vent
é	é
del	del
chɑut	chaut
fu	fu
ɑllez	allez
.	.
Gros	gros
contre	contre
quor	quor
e	e
le	le
pı́z	píz
bñ	bin
taıllı́ez	taillíez
Pɑr	par
les	les
costez	costez
grɑnt	grant
e	e
ɑlı́gnıez	alígniez
Dreıte	dreite
ot	ot
lɑ	la
gɑmbe	gambe
e	e
bñ	bin
turné	turné
le	le
pıé	pié
mult	mult
lı́	lí
ɑuı́nt	avínt
l	l
espurun	espurun
ke	ke
ot	ot
galcı́é	galcíé
.	.
poı	poi
truuıssez	truuissez
hume	hume
mıez	miez
ensengnı́é	ensengníé
.	.
De	de
tuz	tuz
lɑnguɑges	languages
fu	fu
bñ	bin
ɑromɑncı́é	aromancíé
sı	si
est	est
d	d
un	un
ıupe	jupe
de	de
pɑlle	palle
despolı́é	despolíé
Jl	il
remıst	remist
sengle	sengle
en	en
blıɑut	bliaut
cɑmosı́é́	camosíé́
kı	ki
fud	fud
ɑs	as
cuntés	cuntés
d	d
ɑmbes	ambes
pɑrz	parz
trenchıez	trenchiez
.	.
Deceınt	deceint
le	le
brɑnt	brant
ɑl	al
punt	punt
de	de
or	or
entɑıllı́é	entaillíé
a	a
un	un
turchople	turchople
les	les
ɑd	ad
tuz	tuz
treıs	treis
cɑrchı́é	carchíé
.	.
Pɑs	pas
ɑuɑnt	avant
ɑutre	autre
s	s
est	est
ɑl	al
reı	rei
ɑspremı́é	aspremíé
ẽ	en
hɑut	haut
pɑrole	parole
ke	ke
bñ	bin
fud	fud
entendıé	entendié
Cel	cel
mɑhũmet	mahummet
kı	ki
pɑens	paens
ont	ont
praı́é	praíé
pɑr	par
quı	qui
nus	nus
sumes	sumes
leuez	levez
e	e
escɑucı́é	escaucíé
Gɑrt	gart
ɑgulɑnt	agulant
e	e
elmunt	elmunt
le	le
presı́é	presíé
trıɑmodes	triamodes
e	e
gurrɑnt	gurrant
l	l
enueısı́é	enveisíé
e	e
tut	tut
le	le
puple	puple
kı	ki
est	est
ot	ot
eus	eus
logı́é	logíé
e	e
ıl	il
confunde	confunde
.k.	Karle
le	le
tres	tres
quıdı́é	quidíé
e	e
tuz	tuz
ıceues	iceues
quı	qui
ço	ço
lı	li
unt	unt
conseıllı́é	conseillíé
ke	ke
tant	tant
nos	nos
ɑ	a
lunguement	lunguement
oblı́é	oblíé
Que	que
mun	mun
seıgnur	seignur
est	est
od	od
teı	tei
corecı́é	corecíé
.	.
ẽ	en
tɑ	ta
terre	terre
ɑd	ad
un	un
meıs	meis
chevɑchı́é	chevachíé
Bın	bin
purrɑs	purras
dı́re	díre
ke	ke
mɑr	mar
ɑs	as
espleı́té	espleíté
.	.
Pɑr	par
tun	tun
untrage	untrage
tu	tu
serrɑs	serras
ıssıllıez	issilliez
.	.
e	e
ıol	jol
te	te
dı	di
kı	ki
sa	sa
suı	sui
enuoıé	envoié
tut	tut
a	a
le	le
regne	regne
destͧıt	destruit
e	e
eıssıllıé	eissillié
Quı	qui
cest	cest
ɑnel	anel
me	me
fud	fud
ɑl	al
ad	ad
a	a
men	men
deı	dei
bɑıllı́é	baillíé
ne	ne
fud	fud
pɑs	pas
leıde	leide
ɑınz	ainz
ot	ot
le	le
frunt	frunt
dulgıé́	dulgié́
Pɑr	par
druerı́e	drueríe
sı	si
lı	li
aı	ai
otreı́	otreí
ke	ke
ıɑ	ja
ne	ne
me	me
ert	ert
del	del
deı́	deí
meıs	meis
sɑchı́é	sachíé
sı	si
ɑurɑı	avrai
mort	mort
un	un
frɑnceıs	franceis
ot	ot
l	l
espı́́é́	espí́é́
.	.
amı	ami
dıst	dist
.k.	Karles
deu	deu
en	en
prenge	prenge
pı́tı́é	pítíé
.	.
L	l
epereur	epereur
feıtes	feites
meı	mei
escoter	escoter
.	.
Jl	il
sunt	sunt
treıs	treis
terres	terres
q̃	que
ıo	jo
sɑı	sai
bñ	bin
nomeR	nomer
ası́e	asíe
ɑ	a
nun	nun
l	l
une	une
.	.
europe	europe
sɑ	sa
per	per
Lɑ	la
tıerce	tierce
ɑ	a
nun	nun
ɑffrıke	affrike
ne	ne
pouũ	pouum
trouer	trover
.	.
Jcels	icels
treıs	treis
teıres	teires
quı	qui
funt	funt
pɑrtır	partir
pɑr	par
meR	mer
kı	ki
funt	funt
les	les
ı́lles	ílles
e	e
lɑ	la
t͛re	terre
sefverer	sefverer
.	.
Mun	mun
seıgnur	seignur
ɑd	ad
lɑ	la
grenur	grenur
ɑ	a
garder	garder
.	.
L	l
ɑut͛	autre
ı́r	ír
en	en
fırent	firent
pɑens	paens
un	un
sort	sort
ıurer	jurer
.	.
k	k
ıces	ices
deueı́t	deveít
ɑ	a
ıcele	icele
ɑclıner	acliner
.	.
Pur	pur
co	co
uı́enc	víenc
cı	ci
le	le
messɑge	message
porter	porter
st	est
l	l
ost	ost
s	s
en	en
uı́ent	víent
ne	ne
l	l
osent	osent
pɑs	pas
tresturneR	tresturner
.	.
amı	ami
dı́t	dít
.k.	Karles
cũ	cun
te	te
fɑız	faiz
numer	numer
Bɑlɑm	balam
m	m
ɑpelent	apelent
ıssı	issi
me	me
fɑz	faz
ɑpeler	apeler
e	e
serf	serf
le	le
reı́	reí
de	de
messɑge	message
porter	porter
sı	si
nel	nel
serf	serf
pɑs	pas
de	de
mencoge	mencoge
cunter	cunter
sı	si
ıl	il
est	est
chose	chose
qu	qu
el	el
estuce	estuce
pruuer	pruver
vers	vers
un	un
vɑssɑl	vassal
Le	le
uoıl	voil
en	en
chɑpm	chapm
mustrér	mustrér
Or	or
tıen	tien
mun	mun
guguɑge	guguage
sı	si
tu	tu
les	les
os	os
penser	penser
al	al
meıllur	meillur
hũme	humme
q̃	que
tu	tu
purrɑs	purras
trouer	trover
.	.
e	e
ıo	jo
ırɑı	irai
mes	mes
hɑrmes	harmes
ɑchɑter	achater
Del	del
or	or
de	de
ɑufrı́c	aufríc
q̃	que
ıo	jo
ɑı	ai
fet	fet
porter	porter
e	e
cıl	cil
tun	tun
me	me
put	put
en	en
chɑpm	chapm
mɑter	mater
de	de
Mun	mun
séél	séél
frɑı	frai
ıɑ	ja
ensééler	ensééler
vnnes	unnes
enseıgnes	enseignes
ı	i
frɑı	frai
enbreuer	enbrever
Que	que
tu	tu
frɑs	fras
ɑ	a
mun	mun
seıgnur	seignur
porter	porter
Jɑmes	james
nul	nul
ı́ur	j́ur
nel	nel
uerrez	verrez
trespɑsser	trespasser
.	.
tu	tu
es	es
fou	fou
reıs	reis
ıo	jo
ne	ne
te	te
quıer	quier
celer	celer
.	.
tu	tu
n	n
ɑs	as
pɑs	pas
gent	gent
pur	pur
lɑ	la
t͛re	terre
guuarder	guuarder
greuer	grever
tɑnt	tant
te	te
querũ	querum
q̃	que
te	te
porum	porum
trouer	trover
ne	ne
te	te
gɑrrɑ	garra
boı́s	boís
ne	ne
t͛re	terre
ne	ne
ne	ne
mer	mer
se	se
ne	ne
poes	poes
cume	cume
autre	autre
oısel	oisel
uoler	voler
.	.
Or	or
ten	ten
cest	cest
brıf	brif
sı	si
fɑı	fai
dedenz	dedenz
garder	garder
sı	si
tu	tu
ne	ne
cres	cres
co	co
que	que
tu	tu
m	m
oz	oz
cunter	cunter
sı	si
me	me
fɑıtes	faites
sı́	sí
uı́lment	vílment
demener	demener
kum	kum
lɑrun	larun
kı	ki
est	est
entretrezpuntprıs	entretrezpuntpris
d	d
ẽbler	embler
.	.
sı	si
co	co
n	n
es	es
veı́r	veír
que	que
tu	tu
m	m
oz	oz
cı	ci
deıuger	dejuger
.	.
ap̃s	apres
le	le
bref	bref
te	te
voderɑıe	voderaie
ıe	je
mustrer	mustrer
ço	ço
que	que
mı	mi
sıres	sires
m	m
osad	osad
cõmɑnder	commander
sur	sur
vn	un
mɑntel	mantel
ɑd	ad
fɑıt	fait
le	le
brıf	brif
ı́uter	j́uter
Lı	li
reıs	reis
le	le
bɑılle	baille
ɑl	al
bon	bon
ɑbes	abes
fromer	fromer
.	.
Cıl	cil
fraınz	frainz
lɑ	la
cıre	cire
sı	si
comence	comence
ɑ	a
penser	penser
Laısche	laische
le	le
deıt	deit
sı	si
lest	lest
le	le
brıf	brif
ɑler	aler
.	.
turpıns	turpins
de	de
reıns	reins
le	le
ueıt	veit
suz	suz
lever	lever
empereur	empereur
uos	vos
fɑıtes	faites
ɑ	a
blɑmer	blamer
kı	ki
a	a
tels	tels
hũmes	hummes
fɑıtes	faites
uos	vos
brıes	bries
lıurer	livrer
.	.
Ju	ju
uı	vi
ıɑdıs	jadis
quɑnt	quant
ıl	il
ert	ert
bɑcheler	bacheler
e	e
cɑscun	cascun
ıur	jur
ert	ert
ɑl	al
uı́n	vín
en	en
sun	sun
celı́r	celír
Mot	mot
lı	li
oı̈	oï
prɑmetre	prametre
e	e
poı	poi
doner	doner
.	.
sɑcıez	saciez
que	que
co	co
luı	lui
fɑı́t	faít
les	les
oılı́z	oilíz
lermer	lermer
Or	or
quıd	quid
ıl	il
ses	ses
tresors	tresors
enfundrer	enfundrer
Que	que
luı	lui
estuce	estuce
e	e
pɑrtı́r	partír
e	e
doner	doner
.	.
alez	alez
dɑnz	danz
ɑbes	abes
les	les
mɑtınes	matines
chɑnter	chanter
.	.
Melz	melz
leı̈sıez	leïsiez
lutıez	lutiez
lɑ	la
uı́e	víe
sɑınt	saint
homer	homer
Mes	mes
ıo	jo
lırrɑı	lirrai
qu	qu
en	en
sɑueraı	saverai
devıser	deviser
.	.
al	al
bon	bon
ɑbé	abé
n	n
en	en
out	out
que	que
curecı́r	curecír
De	de
seı	sei
recouRe	rescoure
fu	fu
sɑges	sages
e	e
mɑnıer	manier
ne	ne
truuıssez	truuissez
mıelz	mielz
se	se
sust	sust
ɑıdı́r	aidír
sıre	sire
ɑrceuesche	arcevesche
ne	ne
uos	vos
deı́t	deít
ennuı́r	ennuír
.	.
kı	ki
meı	mei
uodert	vodert
e	e
uos	vos
par	par
dͤıt	dreit
ıugı́er	jugíer
Jl	il
nus	nus
f͛reıt	ferreit
les	les
menbres	menbres
tus	tus
trenchı́er	trenchíer
.	.
Quɑnt	quant
nus	nus
auum	avum
le	le
reı	rei
ɑ	a
conseıllı́r	conseillír
ne	ne
se	se
penst	penst
prı́nce	prínce
quı	qui
terre	terre
ɑd	ad
ɑ	a
bɑllı́r	ballír
Que	que
de	de
sun	sun
clerc	clerc
fɑce	face
sun	sun
conseılır	conseilir
Mɑıs	mais
le	le
fɑce	face
de	de
sun	sun
bon	bon
chevɑlı́r	chevalír
.	.
kı	ki
ɑ	a
buıun	buisun
lı	li
puısse	puisse
ɑuer	aver
mester	mester
e	e
por	por
sun	sun
cors	cors
le	le
sun	sun
uıolle	violle
lı	li
esgangıer	esgangier
.	.
Qɑnt	qant
l	l
empereur	empereur
les	les
ot	ot
de	de
motz	motz
tẽcı́r	tencír
trestute	trestute
sɑ	sa
ıre	ire
luı	lui
fũt	funt
ɑsuɑger	asuager
.	.
Leıssez	leissez
dɑnz	danz
ɑbes	abes
pɑrler	parler
le	le
messɑgı́r	messagír
.	.
Lı	li
ɑrceuesche	arcevesche
se	se
drece	drece
en	en
estɑnt	estant
sı	si
ɑd	ad
pɑrlé	parlé
hɑutement	hautement
en	en
oɑ́nt	oánt
Oez	oez
seı́nur	seínur
co	co
que	que
mande	mande
agulɑnt	agulant
.	.
ıl	il
sunt	sunt
treı́s	treís
terres	terres
ıl	il
en	en
ɑd	ad
lɑ	la
pl⁹	plus
grɑnt	grant
.	.
de	de
sa	sa
cɑlɑbre	calabre
que	que
ço	ço
ben	ben
est	est
cɑ	ca
avɑnt	avant
n	n
ı	i
ɑd	ad
remé́s	remé́s
fẽme	femme
ne	ne
enfɑnt	enfant
.	.
Bɑlɑm	balam
ı́ure	j́ure
mɑhum	mahum
e	e
teruɑgɑnt	tervagant
Pur	pur
co	co
luı	lui
vus	vus
fɑıt	fait
kɑrles	karles
cest	cest
mɑtɑlɑnt	matalant
pur	pur
sul	sul
ıtɑnt	itant
que	que
es	es
en	en
deu	deu
creɑnt	creant
.	.
Co	co
uostre	vostre
col	col
n	n
estendés	estendés
sos	sos
sen	sen
bͣnd	brand
e	e
de	de
sɑ	sa
leı́	leí
n	n
estes	estes
recunısɑnt	recunisant
pur	pur
uostre	vostre
uıe	vie
ne	ne
doreı	dorei
ge	ge
un	un
besɑnt	besant
Dıent	dient
frɑnceıs	franceis
bñ	bin
pɑrole	parole
bɑlɑnt	balant
e	e
bıen	bien
manace	manace
e	e
de	de
buche	buche
e	e
de	de
guuãt	guuant
.	.
