token	normalised
rome	Rome
Et	Et
en	en
sa	sa
iouenece	jovenece
fu	fu
il	il
ensigniez	ensigniez
	et
apris	apris
	et
doctrinez	doctrinez
de	de
toz	toz
les	les
hauz	hauz
mestres	mestres
qi	qi
i	i
estoient	estoient
adonc	adonc
Il	Il
sot	sot
greu	greu
	et
latin	latin
	et
ebreu	ebreu
	et
araboi	araboi
	et
caldeu	caldeu
plus	plus
c	c
on	on
ne	ne
porroit	porroit
conter	conter
ne	ne
dire	dire
De	De
rome	Rome
se	se
departi	departi
il	il
si	si
s	s
en	en
ala	ala
en	en
ierusalem	Jerusalem
la	La
fu	fu
il	il
petit	petit
de	de
tens	tens
si	si
s	s
en	en
ala	ala
car	car
il	il
se	se
pensa	pensa
q	q
il	il
uoudroit	voudroit
uiure	vivre
en	en
tel	tel
maniere	maniere
qe	qe
s	s
arme	arme
ne	ne
fust	fust
dampnee	dampnee
	et
estre	estre
pres	pres
de	de
la	la
ou	ou
nostre	nostre
sires	Sires
fu	fu
couchiez	couchiez
	et
leuez	levez
si	si
uint	vint
a	a
l	l
euesqe	evesqe
de	de
la	la
cite	cité
si	si
li	li
requist	requist
q	q
il	il
li	li
donast	donast
la	la
parosse	parosse
de	de
l	l
eglisse	eglisse
de	de
bethleem	Bethleem
por	por
la	la
estorer	estorer
une	une
eglisse	eglisse
ou	ou
il	il
peust	peüst
arrester	arrester
toz	toz
les	les
iorz	jorz
de	de
sa	sa
uie	vie
Li	Li
euesqes	evesqes
li	li
otroia	otroia
molt	molt
Benignement	benignement
si	si
com	com
il	il
ot	ot
droit	droit
Dont	Dont
fist	fist
seinz	seinz
ieromes	Jeromes
une	une
eglisse	eglisse
en	en
bethleem	Bethleem
ou	ou
il	il
mist	mist
preudes	preudes
omes	omes
ensamble	ensamble
o	o
lui	lui
en	en
confrarie	confrarie
qi	qi
uesquissent	vesquissent
ensamble	ensamble
o	o
lui	lui
desouz	desouz
la	la
riule	riule
des	des
apostres	apostres
La	La
translata	translata
il	il
les	les
liures	livres
ebrieus	ebrieus
en	en
latin	latin
	et
daniel	Daniel
de	de
caldeu	caldeu
en	en
latin	latin
	et
le	le
uiez	viez
testament	testament
	et
le	le
nouel	novel
si	si
cō	com
nos	nos
l	l
auons	avons
encore	encore
escrit	escrit
Mout	Mout
fu	fu
seinz	seinz
ieromes	Jeromes
preudom	preudom
	et
de	de
grant	grant
science	science
	et
mout	mout
enlumina	enlumina
seinte	seinte
eglisse	eglisse
car	car
il	il
translata	translata
d	d
ebreu	ebreu
en	en
latin	latin
les	les
xii	xii
prophetes	prophetes
	et
le	le
psautier	psautier
aussint	aussint
	et
mout	mout
mena	mena
seinte	seinte
uie	vie
ne	Ne
porroit	porroit
estre	estre
qe	qe
nuz	nuz
hom	hom
racontast	racontast
toz	toz
ses	ses
fez	fez
car	car
trop	trop
seroit	seroit
longue	longue
chose	chose
mes	mes
ie	je
u'	vos
dirai	dirai
un	un
miracle	miracle
q	q
il	il
auint	avint
en	en
l	l
eglisse	eglisse
ou	ou
il	il
arrestoit	arrestoit
ensamble	ensamble
o	o
ses	ses
freres	freres
si	si
com	com
ie	je
uos	vos
ai	ai
deuant	devant
dit	dit
en	en
bethleem	Bethleem
si	si
com	com
ie	je
l	l
oi	oï
raconter	raconter
as	as
religieus	religieus
homes	homes
qi	qi
i	i
furent	furent
	et
einsint	einsint
comence	comence
UN	Un
ior	jor
auint	avint
qe	qe
la	la
ou	ou
messires	messires
seinz	seinz
ieroimes	Jeroimes
estoit	estoit
a	a
la	la
lecon	leçon
c	c
om	om
list	list
deuant	devant
les	les
freres	freres
si	si
cō	com
il	il
est	est
encore	encore
costume	costume
qe	qe
uns	uns
granz	granz
lions	lions
entra	entra
en	en
l	l
encloistre	encloistre
la	la
ou	ou
li	li
frere	frere
seoient	seoient
qi	qi
clochoit	clochoit
a	a
trois	trois
piez	piez
por	por
le	le
qart	qart
q	q
il	il
auoit	avoit
malade	malade
Qant	Qant
li	li
frere	frere
le	le
uirent	virent
il	il
furent	furent
mout	mout
espoentez	espoentez
	et
por	por
la	la
poor	poor
q	q
il	il
en	en
orent	orent
s	s
en	en
tornerent	tornerent
il	il
li	li
pluiseur	pluiseur
en	en
fuies	fuies
Seinz	Seinz
ieroimes	Jeroimes
ne	ne
le	le
dota	dota
mie	mie
einz	einz
ala	ala
encontre	encontre
aussint	aussint
com	com
se	se
ce	ce
fust	fust
uns	uns
hostes	hostes
qi	qi
li	li
uenist	venist
por	por
herbergier	herbergier
	et
li	li
lions	lions
uint	vint
deuant	devant
lui	lui
si	si
li	li
mostra	mostra
la	la
plante	plante
de	de
son	son
pie	pié
ou	ou
il	il
auoit	avoit
la	la
bleceure	bleceüre
Dont	Dont
apela	apela
seinz	seinz
ieroimes	Jeroimes
ses	ses
freres	freres
si	si
lor	lor
ꝯmanda	conmanda
q	q
il	il
li	li
lauassent	lavassent
le	le
pie	pié
mout	mout
docement	docement
	et
si	si
quisissent	quisissent
por	por
quel	quel
chose	chose
il	il
clochoit	clochoit
si	si
trouerent	troverent
qe	qe
li	li
lions	lions
estoit	estoit
bleciez	bleciez
d	d
un	un
estoc	estoc
si	si
estoit	estoit
li	li
fuz	fuz
remes	remes
dedenz	dedenz
la	la
plaie	plaie
Seinz	Seinz
ieroimes	Jeroimes
li	li
fist	fist
treire	treire
	et
si	si
l	l
asouaga	asouaga
	et
gueri	gueri
en	en
meismes	meïsmes
l	l
eure	eure
Li	Li
lions	lions
deguerpi	deguerpi
tote	tote
la	la
maniere	maniere
de	de
sa	sa
felonie	felonie
	et
si	si
demora	demora
en	en
la	la
meson	meson
aussint	aussint
come	come
une	une
beste	beste
dontee	dontee
Qant	Qant
ce	ce
uit	vit
seīz	seinz
ieroimes	Jeroimes
il	il
parla	parla
a	a
ses	ses
freres	freres
	et
si	si
dist	dist
Beaꝰ	Beaus
signor	signor
or	or
esgardez	esgardez
qele	qele
oeure	oevre
cis	cis
lions	lions
nos	nos
porroit	porroit
faire	faire
qi	qi
a	a
nostre	nostre
signor	Signor
fust	fust
plesans	plesans
Et	et
pourfitable	pourfitable
Car	car
si	si
com	com
ie	je
croi	croi
Nostre	nostre
sires	Sires
qi	qi
puissanz	puissanz
estoit	estoit
de	de
lui	lui
guerir	guerir
ne	ne
l	l
enuoia	envoia
mie	mie
ci	ci
tant	tant
seulement	seulement
por	por
la	la
garisson	garisson
de	de
son	son
pie	pié
com	com
por	por
la	la
demostrance	demostrance
q	q
il	il
nos	nos
aidast	aidast
en	en
nostre	nostre
seruice	service
Dont	Dont
respondirent	respondirent
li	li
frere	frere
mout	mout
humlement	humlement
	et
si	si
distrent	distrent
Beaꝰ	Beaus
peres	peres
tu	tu
sez	sez
bien	bien
qe	qe
nostre	nostre
asne	asne
qi	qi
la	la
busche	busche
soloit	soloit
aporter	aporter
auroit	auroit
mestier	mestier
d	d
une	une
garde	garde
qui	qui
a	a
lui	lui
fust	fust
ententiue	ententive
car	car
nos	nos
resoignōs	resoignons
mout	mout
qe	qe
aucune	aucune
cruele	cruele
beste	beste
ne	ne
le	le
deuore	devore
qi	qi
nos	nos
en	en
face	face
damage	damage
Et	Et
por	por
ce	ce
s	s
il	il
te	te
plest	plest
comande	comande
a	a
cest	cest
lion	lion
q	q
il	il
prenge	prenge
garde	garde
a	a
cest	cest
asne	asne
	et
si	si
le	le
meint	meint
en	en
pasture	pasture
	et
si	si
le	le
gart	gart
a	a
l	l
aler	aler
	et
au	au
uenir	venir
en	en
meson	meson
car	car
ce	ce
nos	nos
samble	samble
la	la
miudre	miudre
chose	chose
a	a
fere	fere
Einsint	Einsint
le	le
fist	fist
seinz	seinz
ieroimes	Jeroimes
car	car
il	il
comanda	comanda
au	au
lion	lion
qͥl	qil
gardast	gardast
l	l
asne	asne
par	par
grant	grant
diligense	diligense
il	Etil
si	si
fist	fist
a	a
guise	guise
de	de
bon	bon
pasteur	pasteur
	et
en	en
quel	quel
c	c
ons	onqes
leu	leu
qe	qe
li	li
asnes	asnes
alast	alast
em	em
pasture	pasture
estoit	estoit
li	li
lions	lions
ensamble	ensamble
o	o
lui	lui
	et
si	si
li	li
fu	fu
bons	bons
desfenderres	desfenderres
	et
bons	bons
aidierres	aidierres
s	s
il	il
en	en
eust	eüst
mestier	mestier
Qnͣt	qant
li	li
asnes	asnes
reuenoit	revenoit
en	en
meson	meson
por	por
fere	fere
s	s
oeure	oevre
qi	qi
ia	ja
l	l
auoit	avoit
a	a
costume	costume
mout	mout
bien	bien
	et
li	li
lions	lions
ensamble	ensamble
o	o
lui	lui
Tant	Tant
ala	ala
einsi	einsi
la	la
chose	chose
qe	qe
li	li
lions	lions
remena	remena
son	son
asne	asne
en	en
pasture	pasture
un	un
ior	jor
q	q
il	il
auoit	avoit
ia	ja
ceste	ceste
oeure	oevre
grant	grant
piece	piece
demenee	demenee
Dont	Dont
auint	avint
qe	qe
granz	granz
talenz	talenz
de	de
dormir	dormir
prist	prist
au	au
lion	lion
q	q
il	il
se	se
coucha	coucha
	et
endormi	endormi
mout	mout
fermement	fermement
si	si
come	come
sa	sa
nature	nature
li	li
aportoit	aportoit
	et
ensignoit	ensignoit
Si	Si
com	com
li	li
lions	lions
dormoit	dormoit
en	en
tel	tel
maniere	maniere
il	il
auint	avint
qe	qe
marcheant	marcheant
passerent	passerent
par	par
iluec	iluec
qi	qi
por	por
huile	huile
acheter	acheter
s	s
en	en
alerent	alerent
en	en
egẏpte	Egypte
Qant	Qant
il	il
uirent	virent
l	l
asne	asne
tout	tout
seul	seul
en	en
la	la
pasture	pasture
	et
sanz	sanz
garde	garde
il	il
le	le
pristrent	pristrent
si	si
l	l
en	en
menerent	menerent
par	par
felenesse	felenesse
couoitise	covoitise
Apres	Aprés
ce	ce
petit	petit
d	d
eure	eure
s	s
esueilla	esveilla
li	li
lions	lions
qi	qi
ne	ne
sauoit	savoit
mot	mot
de	de
son	son
domache	domache
Et	Et
lors	lors
comenca	comença
a	a
querre	querre
l	l
asne	asne
qi	qi
li	li
estoit	estoit
en	en
garde	garde
charchiez	charchiez
Et	Et
qant	qant
il	il
ne	ne
le	le
pot	pot
trou'	trover
en	en
la	la
pasture	pasture
il	il
fu	fu
mout	mout
dolenz	dolenz
	et
pleinz	pleinz
de	de
grant	grant
angoisse	angoisse
si	si
comenca	comença
a	a
aler	aler
une	une
grant	grant
piece	piece
del	del
ior	jor
amont	amont
	et
aual	aval
sus	sus
	et
ius	jus
tot	tot
muiant	muiant
por	por
ce	ce
q	q
il	il
uoloit	voloit
trouer	trover
la	la
beste	beste
q	q
il	il
auoit	avoit
perdue	perdue
Et	Et
qant	qant
il	il
uit	vit
qe	qe
trouer	trover
ne	ne
la	la
porroit	porroit
en	en
nule	nule
maniere	maniere
	et
qu	qu
il	il
en	en
auoit	avoit
l	l
esperance	esperance
perdue	perdue
il	il
uint	vint
A	a
la	la
porte	porte
de	de
l	l
abeie	abeïe
sanz	sanz
l	l
asne	asne
Et	et
arresta	arresta
defors	defors
ne	ne
n	n
osa	osa
mie	mie
entrer	entrer
dedenz	dedenz
por	por
le	le
mesfet	mesfet
q	q
il	il
fet	fet
auoit	avoit
si	si
com	com
il	il
soloit	soloit
entrer	entrer
qant	qant
il	il
ramenoit	ramenoit
l	l
asne	asne
de	de
la	la
pasture	pasture
Qant	Qant
seīz	seinz
Jeroimes	Jeroimes
	et
li	li
frere	frere
de	de
la	la
meson	meson
uirent	virent
le	le
lion	lion
arrester	arrester
a	a
la	la
porte	porte
de	de
l	l
abeie	abeïe
sanz	sanz
l	l
asne	asne
	et
q	q
il	il
auoit	avoit
tant	tant
atargie	atargié
q	q
il	il
n	n
estoit	estoit
reuenuz	revenuz
a	a
droite	droite
heure	heure
si	si
com	com
il	il
soloit	soloit
il	il
cuidierent	cuidierent
q	q
il	il
eust	eüst
ocis	ocis
lor	lor
asne	asne
	et
mengie	mengié
	et
por	por
ce	ce
ne	ne
li	li
uoudrent	voudrent
doner	doner
tel	tel
uiande	viande
com	com
il	il
soloient	soloient
doner	doner
einz	einz
li	li
disoient	disoient
ua	Va
t	t
en	en
	et
si	si
mengue	mengue
la	la
partie	partie
qi	qi
t	t
est	est
remese	remese
del	del
asne	asne
qe	qe
tu	tu
as	as
ocis	ocis
si	si
raempliz	raempliz
ta	ta
glotonie	glotonie
Et	Et
encore	encore
deissent	deïssent
il	il
ce	ce
il	il
ne	ne
le	le
sauoient	savoient
mie	mie
certainnement	certainnement
se	se
li	li
lions	lions
auoit	avoit
fet	fet
le	le
mal	mal
qu	qu
il	il
sus	sus
li	li
metoient	metoient
Et	Et
por	por
ce	ce
sauoir	savoir
s	s
esmurēt	esmurent
ne	ne
sei	sei
qanz	qanz
des	des
freres	freres
si	si
s	s
en	en
alerent	alerent
a	a
la	la
pasture	pasture
ou	ou
li	li
lions	lions
soloit	soloit
l	l
asne	asne
mener	mener
si	si
qistrent	qistrent
d	d
une	une
part	part
	et
d	d
autre	autre
s	s
il	il
ia	ja
par	par
auenture	aventure
trouassent	trovassent
aucune	aucune
enseigne	enseigne
ou	ou
aucune	aucune
trace	trace
del	del
sanc	sanc
de	de
lor	lor
beste	beste
Mes	mes
ons	onqes
tant	tant
ne	ne
sorent	sorent
qerre	qerre
q	q
il	il
en	en
peussent	peüssent
trouer	trover
enseignes	enseignes
ne	ne
noueles	noveles
Dont	Dont
le	le
noncierent	noncierent
einsi	einsi
a	a
seint	seint
ieroime	Jeroime
Qant	Qant
il	il
l	l
oi	oï
il	il
parla	parla
si	si
dist	dist
Beaus	Beaus
freres	freres
ie	je
uoz	voz
proi	proi
qe	qe
uos	vos
soffrez	soffrez
em	em
pes	pes
le	le
domache	domache
de	de
l	l
asne	asne
	et
si	si
ne	ne
leidengiez	leidengiez
ne	ne
enchaciez	enchaciez
cest	cest
lion	lion
mes	mes
donez	donez
lui	lui
sa	sa
uiande	viande
tele	tele
com	com
il	il
la	la
soloit	soloit
auoir	avoir
	et
si	si
le	le
norrissiez	norrissiez
q	q
il	il
ne	ne
defaille	defaille
Si	Si
alez	alez
el	el
bois	bois
	et
tailliez	tailliez
la	la
buische	buische
si	si
com	com
uos	vos
soliez	soliez
si	si
atelez	atelez
le	le
lion	lion
el	el
leu	leu
de	de
l	l
asne	asne
si	si
la	la
noz	noz
atrera	atrera
Einsint	Einsint
le	le
firent	firent
li	li
frere	frere
com	com
seinz	seinz
ieroimes	Jeroimes
lor	lor
ꝯmanda	conmanda
Li	Li
lions	lions
fu	fu
remis	remis
en	en
la	la
porte	porte
si	si
rot	rot
sa	sa
grace	grace
	et
aloit	aloit
chascun	chascun
ior	jor
au	au
bois	bois
ensamble	ensamble
o	o
un	un
des	des
freres	freres
ou	ou
ensamble	ensamble
ii	ii
	et
el	el
leu	leu
de	de
l	l
asne	asne
lor	lor
aportoit	aportoit
	et
atreioit	atreioit
busche	busche
EInsint	Einsint
esploita	esploita
par	par
ne	ne
sai	sai
combien	combien
de	de
tens	tens
tant	tant
qe	qe
un	un
iour	jour
uint	vint
q	q
il	il
ot	ot
oeure	oevre
lessie	lessie
Adont	Adont
s	s
esmut	esmut
par	par
la	la
uolente	volenté
nostre	nostre
signor	Signor
si	si
cō	com
ie	je
cuit	cuit
encore	Encore
fust	fust
il	il
mue	mue
beste	beste
si	si
s	s
en	en
ala	ala
a	a
la	la
champaigne	champaigne
por	por
enquerre	enquerre
s	s
il	il
sauroit	sauroit
ia	ja
par	par
auenture	aventure
noueles	noveles
de	de
son	son
compaignon	compaignon
Dont	Dont
cercha	cercha
par	par
toz	toz
les	les
angles	angles
del	del
bois	bois
	et
fosses	fosses
	et
qarrieres	qarrieres
	et
ala	ala
tant	tant
q	q
il	il
fu	fu
Mout	mout
lassez	lassez
	et
q	q
il	il
uint	vint
en	en
un	un
haut	haut
Leu	leu
qi	qi
estoit	estoit
el	el
comun	comun
chemin	chemin
Qant	Qant
il	il
fu	fu
la	la
uenuz	venuz
mout	mout
traueilliez	traveilliez
	et
molt	molt
angoisseus	angoisseus
de	de
la	la
uoie	voie
il	il
resgarda	resgarda
si	si
loing	loing
com	com
il	il
onqes	onqes
pot	pot
enuiron	environ
lui	lui
si	si
uit	vit
homes	homes
qi	qi
chameus	chameus
charchiez	charchiez
amenoient	amenoient
	et
deuant	devant
tote	tote
la	la
rote	rote
uenoit	venoit
li	li
asnes	asnes
	et
por	por
ce	ce
q	q
il	il
estoit	estoit
trop	trop
loing	loing
por	por
lui	lui
conoistre	conoistre
se	se
mist	mist
il	il
a	a
la	la
uoi	voi
encontre	encontre
Costume	Costume
est	est
en	en
cele	cele
region	region
qe	qe
qant	qant
marcheant	marcheant
meinent	meinent
chameus	chameus
por	por
aporter	aporter
granz	granz
fes	fes
de	de
lonteignes	lonteignes
contrees	contrees
q	q
il	il
ont	ont
un	un
asne	asne
qui	qui
porte	porte
en	en
son	son
col	col
une	une
corde	corde
a	a
qoi	qoi
li	li
chamel	chamel
sont	sont
liiez	liiez
si	si
s	s
en	en
uet	vet
deuant	devant
	et
li	li
chamel	chamel
le	le
siuent	sivent
tout	tout
soef	soef
le	le
pas	pas
li	li
uns	uns
apres	aprés
l	l
autre	autre
sanz	sanz
issir	issir
de	de
uoie	voie
	et
einsint	einsint
siuoient	sivoient
ades	adés
l	l
asne	asne
li	li
chamel	chamel
solonc	solonc
ceste	ceste
costume	costume
Qant	Qant
li	li
marcheanz	marcheanz
uirent	virent
le	le
lion	lion
	et
il	il
l	l
aproismierent	aproismierent
il	il
orent	orent
grant	grant
poor	poor
li	Li
lions	lions
reconut	reconut
l	l
asne	asne
si	si
comenca	comença
a	a
muire	muire
mout	mout
durement	durement
	et
lors	lors
lor	lor
corut	corut
seure	seure
mes	mes
il	il
n	n
en	en
bleca	bleça
nul	nul
ne	ne
ne	ne
fist	fist
mal	mal
de	de
lor	lor
cors	cors
ne	ne
greuance	grevance
car	car
li	li
marcheanz	marcheanz
deguerpirent	deguerpirent
totes	totes
lor	lor
choses	choses
si	si
s	s
en	en
foirent	foïrent
por	por
la	la
poour	poour
de	de
la	la
beste	beste
q	q
il	il
ueoient	veoient
uenir	venir
grant	grant
	et
hisdeuse	hisdeuse
Et	Et
si	si
com	com
il	il
s	s
en	en
fuioient	fuioient
li	li
lions	lions
muioit	mujoit
	et
si	si
feroit	feroit
la	la
terre	terre
de	de
sa	sa
keue	keue
mout	mout
durement	durement
Li	Li
chamel	chamel
qi	qi
charchiez	charchiez
estoient	estoient
erent	erent
molt	molt
espoentez	espoentez
Lors	Lors
les	les
acuelli	acuelli
li	li
lions	lions
si	si
les	les
enmena	enmena
deuant	devant
lui	lui
	et
chaca	chaça
tant	tant
q	q
il	il
uindrent	vindrent
atout	atout
l	l
asne	asne
a	a
l	l
abeie	abeïe
Qant	Qant
il	il
uindrent	vindrent
a	a
la	la
porte	porte
	et
li	li
frere	frere
les	les
uirent	virent
il	il
alerent	alerent
a	a
seint	seint
ieroime	Jeroime
si	si
li	li
distrent	distrent
Qant	Qant
il	il
oi	oï
ceste	ceste
nouele	novele
il	il
issi	issi
fors	fors
si	si
ꝯmanda	conmanda
a	a
ourir	ovrir
les	les
portes	portes
	et
puis	puis
si	si
dist	dist
Descharchiez	Descharchiez
nos	nos
ostes	ostes
des	des
fes	fes
qe	qe
il	il
portent	portent
puis	puis
lor	lor
donez	donez
a	a
mengier	mengier
	et
apres	aprés
esgarderons	esgarderons
qe	qe
nostre	nostre
sires	Sires
uoudra	voudra
a	a
nous	nous
demostrer	demostrer
qi	qi
si	si
serf	serf
somes	somes
de	de
ceste	ceste
chose	chose
demostrer	demostrer
	et
fere	fere
Li	Li
frere	frere
firent	firent
ce	ce
q	q
il	il
ꝯmanda	conmanda
	et
atornerent	atornerent
mout	mout
bien	bien
les	les
chameus	chameus
	et
aaisierent	aaisierent
Li	Li
lions	lions
comenca	comença
a	a
aler	aler
molt	molt
liement	liement
par	par
tout	tout
l	l
encloistre	encloistre
de	de
l	l
abeie	abeïe
si	si
se	se
coucha	coucha
deuant	devant
chascun	chascun
frere	frere
aussi	aussi
com	com
s	s
il	il
uousist	vousist
dire	dire
q	q
il	il
n	n
auoit	avoit
mie	mie
faite	faite
la	la
felonie	felonie
c	c
on	on
li	li
auoit	avoit
sus	sus
mise	mise
Qant	Qant
ce	ce
uirent	virent
li	li
frere	frere
il	il
firent	firent
lor	lor
peneance	peneance
por	por
la	la
cruiaute	cruiauté
del	del
blasme	blasme
dont	dont
il	il
l	l
auoient	avoient
rete	reté
a	a
tort	tort
car	car
adont	adont
estoient	estoient
moine	moine
piu	piu
	et
doz	doz
ne	ne
ne	ne
sauoient	savoient
mie	mie
tant	tant
de	de
mal	mal
Come	come
il	il
seuent	sevent
ores	ores
Ceus	Ceus
qi	qi
or	or
sont	sont
het	het
nostre	nostre
sire	Sire
Nus	Nus
n	n
en	en
porroit	porroit
conter	conter
ne	ne
dire	dire
Lor	Lor
maus	maus
ne	ne
lor	lor
malauentures	malaventures
Deu	Deu
heent	heent
	et
les	les
escritures	Escritures
Et	Et
lor	lor
ordre	ordre
mescest	mescest
del	del
meins	meins
Ja	Ja
nus	nus
preudom	preudom
n	n
ert	ert
lor	lor
compeins	compeins
Qi	Qi
ne	ne
s	s
en	en
plaigne	plaigne
c	c
est	est
la	la
fins	fins
En	En
moine	moine
a	a
plus	plus
de	de
larrecins	larrecins
Qu	Qu
ē	en
usurier	usurier
de	de
fausete	fauseté
Et	Et
se	se
licuens	licuens
la	la
uerite	verité
Sauoit	Savoit
de	de
lor	lor
cuers	cuers
les	les
felons	felons
Ja	Ja
ne	ne
seroit	seroit
li	li
ans	ans
si	si
lons	lons
Qe	Qe
por	por
eus	eus
feist	feïst
nule	nule
rien	rien
Car	Car
ie	je
li	li
mant	mant
sel	sel
sace	sace
bien	bien
Qe	Qe
por	por
lui	lui
feroient	feroient
petit	petit
N	N
en	en
orissons	orissons
n	n
en	en
fet	fet
n	n
en	en
dit	dit
LI	Li
frere	frere
seint	seint
ieroime	Jeroime
disoient	disoient
del	del
lion	lion
ueez	Veez
ici	ici
nostre	nostre
pasteur	pasteur
qe	qe
nos	nos
dampnions	dampnions
si	si
cruelment	cruelment
com	com
se	se
ce	ce
fust	fust
uns	uns
deuorrieres	devorrieres
	et
nostre	nostre
sires	Sires
nos	nos
a	a
demostre	demostré
mout	mout
beau	beau
miracle	miracle
por	por
ce	ce
qu	qu
il	il
fust	fust
de	de
cest	cest
blasme	blasme
escusez	escusez
Seinz	Seinz
ieroimes	Jeroimes
qi	qi
bien	bien
sauoit	savoit
ce	ce
qe	qe
a	a
auenir	avenir
estoit	estoit
de	de
ceste	ceste
chose	chose
dist	dist
a	a
ses	ses
freres	freres
Apareilliez	Apareilliez
qe	qe
uos	vos
aiez	aiez
uiandes	viandes
a	a
oes	oés
ceus	ceus
qi	qi
uendront	vendront
si	si
qu	qu
il	il
soient	soient
receuz	receüz
honorablement	honorablement
si	si
com	com
l	l
en	en
doit	doit
ostes	ostes
receuoir	recevoir
Il	Il
firent	firent
einsint	einsint
com	com
lor	lor
seint	seint
pere	pere
lor	lor
ꝯmandoit	conmandoit
car	car
il	il
ne	ne
trespassassent	trespassassent
mie	mie
de	de
legier	legier
obedience	obedience
Qant	Qant
tot	tot
ce	ce
fu	fu
fet	fet
	et
atorne	atorné
uns	uns
messages	messages
uint	vint
qi	qi
lor	lor
dist	dist
	et
anonca	anonça
q	q
il	il
auoit	avoit
hostes	hostes
a	a
la	la
porte	porte
qi	qi
uoloient	voloient
ueoir	veoir
le	le
pere	pere
de	de
la	la
meson	meson
Seinz	Seinz
ieroimes	Jeroimes
comanda	comanda
c	c
on	on
ourist	ovrist
la	la
porte	porte
si	si
les	les
lessast	lessast
l	l
en	en
a	a
lui	lui
uenir	venir
Cil	Cil
entrerent	entrerent
enz	enz
tot	tot
honteus	honteus
encore	encore
fussent	fussent
il	il
mande	mandé
Et	Et
tantost	tantost
com	com
il	il
uirent	virent
seint	seint
ieroime	Jeroime
il	il
li	li
cheirent	cheïrent
as	as
piez	piez
si	si
li	li
proierent	proierent
merci	merci
	et
pardon	pardon
del	del
mesfet	mesfet
q	q
il	il
fet	fet
auoient	avoient
Seinz	Seinz
ieroimes	Jeroimes
les	les
redreca	redreça
	et
si	si
lor	lor
dist	dist
	et
amonesta	amonesta
q	q
il	il
une	une
autre	autre
foiz	foiz
ne	ne
feissent	feïssent
tele	tele
oeure	oevre
mes	mes
preissent	preïssent
lor	lor
choses	choses
	et
les	les
autrui	autrui
lessassent	lessassent
ne	ne
ne	ne
les	les
couoitassent	covoitassent
Dont	Dont
lor	lor
fist	fist
rendre	rendre
lor	lor
chameus	chameus
a	a
totes	totes
lor	lor
charges	charges
qe	qe
onques	onques
riens	riens
n	n
en	en
fu	fu
detrete	detrete
Dont	Dont
parlerent	parlerent
li	li
marcheanz	marcheanz
tuit	tuit
a	a
une	une
uoiz	voiz
	et
si	si
distrent	distrent
Beaus	Beaus
pere	pere
nos	nos
te	te
prions	prions
qe	qe
tu	tu
a	a
oes	oés
le	le
luminaire	luminaire
de	de
l	l
eglisse	eglisse
fere	fere
	et
a	a
oes	oés
les	les
besoignes	besoignes
des	des
freres	freres
de	de
ceste	ceste
meson	meson
faciez	faciez
prendre	prendre
la	la
moitie	moitié
de	de
l	l
uile	uile
qe	qe
noz	noz
chameus	chameus
aporterent	aporterent
car	car
nos	nos
sauons	savons
bien	bien
certeinement	certeinement
qe	qe
nos	nos
Plus	plus
alames	alames
en	en
