token	normalised
en	en
sa	sa
iouenece	jovenece
fu	fu
il	il
si	si
ententis	ententis
entor	entor
seinte	seinte
yglisse	yglisse
q	q
il	il
i	i
porpensa	porpensa
en	en
s	s
enfance	enfance
ce	ce
q	q
il	il
aempli	aempli
mout	mout
docement	docement
qant	qant
il	il
uint	vint
en	en
plus	plus
grant	grant
aage	aage
Et	Et
adonc	adonc
uint	vint
li	li
bans	bans
de	de
par	par
les	les
emꝑeors	empereors
qe	qe
li	li
uiel	viel
home	home
qi	qi
les	les
enfanz	enfanz
auoient	avoient
cheualiers	chevaliers
les	les
feissent	feïssent
adonc	Adonc
auoit	avoit
seinz	seinz
martins	Martins
xv	xv
anz	anz
si	si
s	s
en	en
ala	ala
a	a
la	la
court	court
por	por
estre	estre
cheualiers	chevaliers
	et
ensamble	ensamble
o	o
soi	soi
un	un
seriant	serjant
qi	qi
le	le
seruoit	servoit
tant	tant
seulement	seulement
Et	Et
lors	lors
fu	fu
il	il
adoubez	adoubez
	et
cheualiers	chevaliers
iii	iii
anz	anz
deuant	devant
ce	ce
q	q
il	il
fust	fust
baptizies	baptizies
la	Etla
demora	demora
il	il
a	a
la	la
court	court
grant	grant
piece	piece
si	si
douz	douz
	et
si	si
debonaires	debonaires
	et
si	si
humles	humles
a	a
totes	totes
genz	genz
q	q
il	il
n	n
auoit	avoit
en	en
lui	lui
uice	vice
ne	ne
maluestie	malvestie
ne	ne
nule	nule
folie	folie
En	En
lui	lui
auoit	avoit
amors	amors
enuers	envers
ses	ses
compaignons	compaignons
	et
doucour	douçour
	et
pitie	pitie
	et
benignete	benignete
	et
charite	charite
	et
pacience	pacience
	et
bone	bone
uolente	volente
	et
humilite	humilite
si	si
grant	grant
q	q
ele	ele
trespassoit	trespassoit
tote	tote
l	l
umanite	umanite
de	de
cest	cest
monde	monde
	et
si	si
ert	ert
il	il
si	si
douz	douz
	et
si	si
pius	pius
	et
de	de
bone	bone
atemprance	atemprance
si	si
q	q
il	il
resembloit	resembloit
mielz	mielz
home	home
de	de
religion	religion
qe	qe
cheval's	chevaliers
par	par
la	la
grant	grant
simplece	simplece
c	c
on	on
en	en
lui	lui
ueoit	veoit
	et
par	par
ce	ce
auoit	avoit
il	il
si	si
ses	ses
ꝯpaignons	conpaignons
trestoz	trestoz
ueincuz	veincuz
q	q
il	il
tuit	tuit
l	l
oneroient	oneroient
molt	molt
uolētiers	volentiers
	et
portoient	portoient
signorie	signorie
	et
reuerence	reverence
adonc	Etadonc
encore	encore
n	n
ert	ert
il	il
mie	mie
rengenerez	rengenerez
de	de
la	la
seinte	seinte
eue	eve
de	de
baptesme	baptesme
	et
si	si
feisoit	feisoit
il	il
ne	ne
por	por
qant	qant
les	les
oeures	oevres
qi	qi
del	del
baptesme	baptesme
deuoient	devoient
nestre	nestre
C	C
est	est
cil	cil
qi	qi
confortoit	confortoit
cels	cels
qi	qi
por	por
l	l
amor	amor
nostre	nostre
seignor	Seignor
soffroient	soffroient
travail	travail
	et
paine	paine
si	Etsi
aidoit	aidoit
les	les
poures	povres
	et
les	les
chetis	chetis
	et
norrissoit	norrissoit
les	les
besoigneus	besoigneus
	et
reuestoit	revestoit
les	les
nuz	nuz
Einsi	Einsi
aemplissoit	aemplissoit
il	il
les	les
oeures	oevres
de	de
misericorde	misericorde
deuant	devant
ce	ce
q	q
il	il
eust	eüst
receu	receü
baptesme	baptesme
Et	Et
si	si
ne	ne
gardoit	gardoit
de	de
ses	ses
sols	sols
ne	ne
de	de
ses	ses
gages	gages
q	q
il	il
auoit	avoit
a	a
court	court
si	si
come	come
chevaliers	chevaliers
fors	fors
tant	tant
solement	solement
com	com
il	il
en	en
auoit	avoit
mestier	mestier
le	le
ior	jor
a	a
uiure	vivre
	et
l	l
autre	autre
deꝑtoit	departoit
	et
donoit	donoit
tout	tout
as	as
poures	povres
	et
a	a
cels	cels
qi	qi
en	en
auoient	avoient
mestier	mestier
	et
besoigneus	besoigneus
estoient	estoient
	et
bien	bien
retenoit	retenoit
ia	ja
	et
aemplissoit	aemplissoit
les	les
paroles	paroles
de	de
l	l
euangile	Evangile
q	q
il	il
auoit	avoit
oies	oïes
car	car
il	il
ne	ne
pensoit	pensoit
mie	mie
de	de
lendemein	lendemein
si	si
come	come
mout	mout
de	de
genz	genz
font	font
ores	ores
Apres	Apres
ce	ce
q	q
il	il
fu	fu
cheualiers	chevaliers
deuenꝰ	devenus
s	s
en	en
uint	vint
il	il
ensamble	ensamble
i	un
preuost	prevost
l	l
emꝑeor	empereor
en	en
france	France
tant	tant
q	q
il	il
uīt	vint
a	a
la	la
cite	cite
d	d
amiens	Amiens
la	La
seiorna	sejorna
li	li
preuoz	prevoz
	et
li	li
cheualier	chevalier
ne	ne
sai	sai
combien	combien
Tant	tant
qu	qu
il	il
auint	avint
q	q
il	il
cheuauchierent	chevauchierent
un	un
ior	jor
Par	par
la	la
cite	cite
par	par
molt	molt
grant	grant
froidure	froidure
qant	Qant
il	il
paruindrent	parvindrent
a	a
la	la
porte	porte
il	il
trouerent	troverent
un	un
poure	povre
home	home
nuz	nuz
	et
besoigneuz	besoigneuz
qi	qi
lor	lor
ꝯmenca	conmença
a	a
proier	proier
	et
a	a
rouer	rover
q	q
il	il
feissent	feïssent
bien	bien
por	por
deu	Deu
mes	mes
trestuit	trestuit
le	le
trespasserent	trespasserent
qe	qe
nul	nul
bien	bien
ne	ne
li	li
firent	firent
Qant	Qant
ce	ce
uit	vit
seinz	seinz
martins	Martins
qui	qui
uenoit	venoit
derrieres	derrieres
qe	qe
tuit	tuit
cil	cil
qi	qi
deuant	devant
lui	lui
passoient	passoient
n	n
auoient	avoient
fait	fait
au	au
poure	povre
home	home
nul	nul
bien	bien
ne	ne
misericorde	misericorde
il	il
se	se
pensa	pensa
qe	qe
nostre	nostre
sires	Sires
li	li
auoit	avoit
garde	garde
por	por
ce	ce
q	q
il	il
li	li
feist	feïst
bien	bien
	et
donast	donast
aucune	aucune
chose	chose
mes	mes
il	il
n	n
auoit	avoit
ne	ne
or	or
ne	ne
argent	argent
n	n
autre	autre
rien	rien
q	q
il	il
li	li
peust	peüst
doner	doner
qe	qe
son	son
mantel	mantel
q	q
il	il
auoit	avoit
afuble	afuble
	et
la	la
froidure	froidure
estoit	estoit
granz	granz
a	a
desmesure	desmesure
car	car
totes	totes
ses	ses
autres	autres
choses	choses
auoit	avoit
donees	donees
as	as
poures	povres
	et
deꝑties	departies
Lors	Lors
prist	prist
li	li
seīz	seinz
cheualiers	chevaliers
l	l
espee	espee
q	q
il	il
auoit	avoit
chainte	chainte
si	si
en	en
trencha	trencha
son	son
mantel	mantel
ꝑ	par
mi	mi
si	si
en	en
dona	dona
l	l
une	une
moitie	moitie
au	au
poure	povre
	et
l	l
autre	autre
ꝑtie	partie
rafubla	rafubla
	et
mist	mist
entor	entor
soi	soi
Dont	Dont
le	le
ꝯmencierent	conmencierent
a	a
escharnir	escharnir
cil	cil
qi	qi
enuiron	environ
lui	lui
estoient	estoient
por	por
ce	ce
qe	qe
l	l
afubleure	afubleüre
ert	ert
laide	laide
de	de
ce	ce
q	q
ele	ele
estoit	estoit
trenchie	trenchie
Et	et
li	li
pluiseur	pluiseur
qi	qi
preudome	preudome
erent	erent
se	se
pleinstrent	pleinstrent
	et
gemirent	gemirent
dedenz	dedenz
lor	lor
cuers	cuers
de	de
ce	ce
qe	qe
onqes	onqes
n	n
auoient	avoient
si	si
gnͣt	grant
bien	bien
fait	fait
com	com
il	il
li	li
auoient	avoient
ueu	veü
faire	faire
Ne	ne
n	n
auoient	avoient
onqes	onqes
poures	povres
reuestuz	revestuz
qe	qe
bien	bien
peussent	peüssent
auoir	avoir
fait	fait
sanz	sanz
eus	eus
desnueR	desnuer
Quant	Quant
ce	ce
uint	vint
la	la
nuit	nuit
	et
il	il
furent	furent
couchie	couchie
Li	li
beneoiz	beneoiz
cheualiers	chevaliers
seinz	seinz
martins	Martins
uit	vit
ihesu	Jhesu
crist	Crist
si	si
tost	tost
com	com
il	il
se	se
fu	fu
endormiz	endormiz
qi	qi
uestuz	vestuz
estoit	estoit
	et
affublez	affublez
del	del
mantel	mantel
q	q
il	il
auoit	avoit
done	done
au	au
poure	povre
home	home
si	Si
li	li
ꝯmanda	conmanda
nostre	nostre
sires	Sires
q	q
il	il
regardast	regardast
	et
coneust	coneüst
la	la
vesteure	vesteüre
q	q
il	il
li	li
auoit	avoit
donee	donee
Apres	Apres
oi	oï
qe	qe
nostre	nostre
sires	Sires
iesu	Jesu
criz	Criz
disoit	disoit
a	a
haute	haute
voiz	voiz
a	a
la	la
gnͣt	grant
plente	plente
des	des
angeles	angeles
qi	qi
enuiron	environ
lui	lui
estoient	estoient
Martins	Martins
qi	qi
encore	encore
n	n
est	est
baptisiez	baptisiez
m	m
a	a
couert	covert
de	de
ceste	ceste
uesteure	vesteüre
Et	Et
la	la
ou	ou
nostre	nostre
sires	Sires
dist	dist
q	q
il	il
estoit	estoit
uestuz	vestuz
par	par
le	le
poure	povre
qi	qi
la	la
uesteure	vesteüre
auoit	avoit
receue	receüe
li	li
souint	sovint
il	il
de	de
la	la
parole	parole
de	de
l	l
euangile	Evangile
q	q
il	Il
auoit	avoit
deuant	devant
dite	dite
Ce	Ce
qe	qe
uos	vos
feistes	feïstes
a	a
un	un
de	de
mes	mes
petis	petis
poures	povres
Ce	ce
feistes	feïstes
uous	vous
a	a
moi	moi
meismes	meïsmes
Et	Et
por	por
confermer	confermer
le	le
tesmoīg	tesmoing
de	de
si	si
bone	bone
oeure	oevre
Se	se
deigna	deigna
il	Il
demoustrer	demoustrer
a	a
seīt	seint
martin	Martin
en	en
cele	cele
forme	forme
	et
en	en
cel	cel
abit	abit
en	en
coi	coi
li	li
poures	povres
eust	eüst
receue	receüe
la	la
uesteure	vesteüre
Qant	Qant
seinz	seinz
martins	Martins
le	le
uit	vit
en	en
tel	tel
maniere	maniere
ses	ses
cuers	cuers
ne	ne
fu	fu
mie	mie
esleuez	eslevez
en	en
humeine	humeine
gloire	gloire
ainz	ainz
counut	counut
ꝑ	par
les	les
oeures	oevres
q	q
il	il
auoit	avoit
fetes	fetes
la	la
bonte	bonte
	et
la	la
doucor	douçor
nostre	nostre
signor	Signor
	et
por	por
ce	ce
se	se
fist	fist
il	il
baptizier	baptizier
en	en
l	l
aage	aage
de	de
xviii	xviii
anz	anz
	et
si	si
ne	ne
deguerpi	deguerpi
mie	mie
tantost	tantost
com	com
il	il
fu	fu
baptiziez	baptiziez
sa	sa
cheualerie	chevalerie
ainz	ainz
fu	fu
ensamble	ensamble
le	le
preuost	prevost
en	en
cui	cui
compaignie	compaignie
il	il
estoit	estoit
uenuz	venuz
Ne	ne
ne	ne
uoloit	voloit
renoncier	renoncier
au	au
siecle	siecle
iusq	jusq
atant	atant
q	q
il	il
eust	eüst
deguerpi	deguerpi
cele	cele
seignorie	seignorie
EInsint	Einsint
atendi	atendi
seinz	seinz
martins	Martins
pͬes	pres
de	de
ii	ii
anz	anz
apres	apres
ce	ce
q	q
il	il
fu	fu
baptizies	baptizies
	et
fu	fu
cheualiers	chevaliers
seulement	seulement
ꝑ	par
non	non
sanz	sanz
autre	autre
oeure	oevre
de	de
cheualerie	chevalerie
fere	fere
Endementieres	Endementieres
uindrent	vindrent
estranges	estranges
genz	genz
en	en
la	la
contree	contree
de	de
france	France
por	por
la	la
terre	terre
destruire	destruire
Dont	Dont
assambla	assambla
juliens	Juliens
li	li
emꝑeres	empereres
de	de
rome	Rome
ses	ses
genz	genz
en	en
une	une
cite	cite
qi	qi
uangione	Vangione
estoit	estoit
apelee	apelee
si	Si
ꝯmenca	conmença
a	a
douner	douner
	et
a	a
deꝑtir	departir
souz	souz
	et
liuroisons	livroisons
as	as
cheualiers	chevaliers
	et
si	si
les	les
fist	fist
semondre	semondre
tout	tout
ꝑtout	partout
la	la
ou	ou
il	il
estoiēt	estoient
si	si
com	com
il	il
estoit	estoit
costume	costume
Tant	tant
qe	qe
seinz	seinz
martins	Martins
i	i
fu	fu
semons	semons
a	a
uenir	venir
a	a
cele	cele
assemblee	assemblee
adonc	Adonc
uit	vit
li	li
seinz	seinz
hom	hom
qe	qe
li	li
tenz	tenz
estoit	estoit
uenuz	venuz
couegnables	covegnables
de	de
lessier	lessier
	et
de	de
deguerpir	deguerpir
l	l
oeure	oevre
de	de
la	la
terriene	terriene
cheualerie	chevalerie
Ne	Ne
li	li
sembloit	sembloit
mie	mie
qe	qe
reson	reson
fust	fust
ne	ne
droiture	droiture
de	de
prendre	prendre
souz	souz
ne	ne
despenses	despenses
puis	puis
qe	qe
deseruir	deservir
ne	ne
les	les
uoloit	voloit
Lors	Lors
se	se
trest	trest
a	a
l	l
emꝑeor	empereor
	et
si	si
li	li
dist	dist
Je	Je
t	t
ai	ai
serui	servi
tresc	tresc
a	a
ore	ore
ꝑ	par
ma	ma
cheualerie	chevalerie
or	Or
sueffre	sueffre
qe	qe
ie	je
soie	soie
cheualiers	chevaliers
nostre	nostre
signeur	Signeur
deu	Deu
	et
qe	qe
ie	je
le	le
serue	serve
	et
cil	cil
qi	qi
se	se
uoelent	voelent
combatre	combatre
prengent	prengent
tes	tes
souz	souz
	et
tes	tes
dons	dons
Je	Je
sui	sui
des	des
cheualiers	chevaliers
nostre	nostre
signor	Signor
Si	si
ne	ne
me	me
loist	loist
mie	mie
combatre	combatre
Qant	Qant
li	li
emꝑeres	empereres
oi	oï
ceste	ceste
parole	parole
il	il
fremi	fremi
touz	touz
de	de
corroz	corroz
	et
d	d
ire	ire
Si	Si
dist	dist
a	a
seint	seint
martin	Martin
q	q
il	il
deguerpissoit	deguerpissoit
la	la
cheualerie	chevalerie
por	por
la	la
poor	poor
de	de
la	la
batalle	batalle
qi	qi
estoit	estoit
a	a
uenir	venir
a	a
lēdemein	lendemein
	et
non	non
mie	mie
por	por
la	la
grace	grace
de	de
religion	religion
Dont	Dont
dist	dist
molt	molt
hardiement	hardiement
seinz	seinz
martins	Martins
a	a
l	l
empereor	empereor
Se	Se
l	l
on	on
dist	dist
qe	qe
ce	ce
soit	soit
por	por
paor	paor
qe	qe
ie	je
la	la
cheualerie	chevalerie
deguerpisse	deguerpisse
	et
non	non
mie	mie
por	por
foi	foi
qe	qe
ie	je
aie	aie
enuers	envers
nostre	nostre
signor	Signor
ie	je
serai	serai
demein	demein
deuant	devant
	et
tote	tote
ma	ma
compaignie	compaignie
desarmez	desarmez
sanz	sanz
escu	escu
	et
sanz	sanz
heaume	heaume
	et
el	el
non	non
nostre	nostre
seigneur	Seigneur
iesu	Jesu
crist	Crist
serai	serai
ie	je
segniez	segniez
del	del
signe	signe
de	de
la	la
croiz	croiz
si	Si
sachiez	sachiez
qe	qe
ie	je
trespercerai	trespercerai
	et
trespasserai	trespasserai
les	les
batailles	batailles
de	de
mes	mes
enemis	enemis
seurement	seürement
la	la
ou	ou
eles	eles
serront	serront
plus	plus
espesses	espesses
assemblees	assemblees
Li	Li
emꝑeres	empereres
qant	qant
il	il
oi	oï
ce	ce
si	si
ꝯmanda	conmanda
c	c
on	on
le	le
meist	meïst
em	em
prison	prison
por	por
ce	ce
q	q
il	il
feist	feïst
ce	ce
q	q
il	il
auoit	avoit
dit	dit
Qant	Qant
vīt	vint
a	a
lendemein	lendemein
li	li
enemi	enemi
l	l
emꝑeor	empereor
enuoierēt	envoierent
a	a
lui	lui
messages	messages
del	del
pais	pais
	et
si	si
misent	misent
eus	eus
	et
totes	totes
lor	lor
choses	choses
en	en
sa	sa
francise	francise
Et	Et
qi	qi
est	est
cil	cil
qi	qi
doute	doute
qe	qe
ce	ce
ne	ne
fust	fust
ꝑ	par
la	la
uolente	volente
nostre	nostre
signor	Signor
qi	qi
ne	ne
uoloit	voloit
mie	mie
qe	qe
li	li
seinz	seinz
hom	hom
alast	alast
desarmez	desarmez
en	en
la	la
bataille	bataille
Et	Et
encore	encore
soit	soit
plus	plus
nostre	nostre
sires	Sires
puissanz	puissanz
de	de
garder	garder
son	son
cheualier	chevalier
entre	entre
les	les
espees	espees
	et
les	les
armes	armes
de	de
ses	ses
anemis	anemis
il	il
uout	vout
qe	qe
la	la
pes	pes
fust	fust
ensi	ensi
faite	faite
De	De
la	la
se	se
deꝑti	departi
seinz	seinz
martins	Martins
qant	qant
il	il
ot	ot
deguerpi	deguerpi
sa	sa
cheualerie	chevalerie
si	Si
s	s
en	en
ala	ala
a	a
poitiers	Poitiers
a	a
seint	seint
ylaire	Ylaire
qi	qi
adonc	adonc
estoit	estoit
euesqes	evesqes
de	de
la	la
cite	cite
	et
qi	qi
mout	mout
estoit	estoit
preudom	preudom
	et
de	de
seinte	seinte
uie	vie
la	La
uint	vint
il	il
	et
si	si
demora	demora
ensamble	ensamble
o	o
lui	lui
grant	grant
piece	piece
	et
seinz	seinz
ylaires	Ylaires
l	l
ordena	ordena
a	a
acolite	acolite
Apres	Apres
ce	ce
li	li
uint	vint
en	en
auision	avision
une	une
nuit	nuit
qe	qe
il	il
alast	alast
en	en
son	son
pais	païs
ueoir	veoir
son	son
pere	pere
	et
sa	sa
mere	mere
qi	qi
encore	encore
estoiēt	estoient
paien	paien
	et
si	si
les	les
amonestast	amonestast
de	de
foi	foi
	et
de	de
religion	religion
Donc	Donc
prist	prist
congie	congie
a	a
seint	seint
ylaire	Ylaire
qui	qui
mout	mout
a	a
enuis	envis
li	li
dona	dona
Et	Et
en	en
la	la
fin	fin
qnͣt	qant
il	il
uit	vit
q	q
il	il
entresait	entresait
s	s
en	en
iroit	iroit
li	li
proia	proia
mlt̉	mout
docement	docement
q	q
il	il
repairast	repairast
erranment	erranment
et	et
sanz	sanz
demorance	demorance
Adonc	Adonc
se	se
mist	mist
seinz	seinz
martins	Martins
a	a
la	la
uoie	voie
tristres	tristres
	et
dolenz	dolenz
por	por
ce	ce
q	q
il	il
deguerpissoit	deguerpissoit
la	la
compaignie	compaignie
seint	seint
ylaire	Ylaire
Et	Et
si	si
compaignon	compaignon
li	li
distrent	distrent
q	q
il	il
troueroit	troveroit
molt	molt
de	de
diuersitez	diversitez
ainz	ainz
q	q
il	il
uenist	venist
en	en
sa	sa
contree	contree
	et
si	si
com	com
il	il
troua	trova
bien	bien
	et
proua	prova
apres	apres
ces	ces
choses	choses
car	car
qant	qant
il	il
uint	vint
es	es
eles	eles
de	de
mon	Mon
giu	giu
Larron	larron
	et
robeor	robeor
qi	qi
gaitoient	gaitoient
Les	les
trespassanz	trespassanz
li	li
corurent	corurent
seure	seure
Qant	Qant
il	il
uindrent	vindrent
a	a
lui	lui
si	si
hauca	hauça
li	li
uns	uns
une	une
coignie	coignie
q	q
il	il
le	le
vout	vout
ferir	ferir
el	el
chief	chief
Mes	Mes
li	li
autres	autres
salli	salli
auant	avant
si	si
prist	prist
son	son
compaignon	compaignon
	et
seisi	seisi
ꝑmi	parmi
les	les
braz	braz
si	si
ne	ne
lessa	lessa
mie	mie
le	le
coup	coup
descēdre	descendre
sor	sor
le	le
seint	seint
home	home
ainz	ainz
li	li
lierent	lierent
les	les
meinz	meinz
derriere	derriere
le	le
dos	dos
si	si
le	le
comanderent	comanderent
a	a
l	l
un	un
d	d
eus	eus
a	a
garder	garder
	et
a	a
tenir	tenir
Et	Et
cil	cil
l	l
enmena	enmena
en	en
un	un
liu	liu
trestorne	trestorne
ensus	ensus
de	de
la	la
uoie	voie
	et
puis	puis
si	si
li	li
ꝯmenca	conmença
a	a
demander	demander
qi	qi
il	il
estoit	estoit
	et
de	de
quel	quel
creance	creance
Seinz	Seinz
martins	Martins
li	li
respōdi	respondi
q	q
il	il
estoit	estoit
crestiens	crestiens
Et	Et
cil	cil
li	li
demanda	demanda
s	s
il	il
auoit	avoit
poor	poor
	et
s	s
il	il
ert	ert
en	en
grant	grant
dotance	dotance
Seinz	Seinz
martins	Martins
respondi	respondi
molt	molt
heitiem̅t	heitiement
c	c
onqes	onqes
n	n
auoit	avoit
este	este
tant	tant
seurs	seürs
com	com
il	il
estoit	estoit
ore	ore
car	car
il	il
sauoit	savoit
bien	bien
qe	qe
la	la
misericorde	misericorde
de	de
deu	Deu
socoroit	socoroit
cels	cels
qi	qi
en	en
temptatiō	temptation
estoient	estoient
	et
en	en
paine	paine
qant	qant
il	il
en	en
lui	Lui
croiēt	croient
Mes	Mes
cil	cil
deuoient	devoient
auoir	avoir
dolor	dolor
	et
dotance	dotance
qi	qi
les	les
larrecins	larrecins
	et
les	les
malueses	malveses
oeures	oevres
feisoient	feisoient
ne	ne
en	en
la	la
misericorde	misericorde
de	de
deu	Deu
n	n
auoient	avoient
fiance	fiance
Lors	Lors
ꝯmenca	conmença
au	au
larron	larron
a	a
preechier	preechier
	et
a	a
ensegnier	ensegnier
la	la
parole	parole
de	de
la	la
seinte	seinte
euangile	Evangile
Qe	Qe
uos	vos
conteroie	conteroie
ie	je
plus	plus
longue	longue
ꝑole	parole
li	Li
leres	leres
crut	crut
en	en
nostre	nostre
signor	Signor
	et
si	si
fu	fu
atornez	atornez
a	a
uraie	vraie
creance	creance
Lors	Lors
ramena	ramena
il	il
seint	seint
martin	Martin
a	a
droite	droite
uoie	voie
	et
si	si
le	le
conuoia	convoia
gnͣt	grant
piece	piece
	et
molt	molt
li	li
pria	pria
q	q
il	il
orast	orast
por	por
lui	lui
a	a
nostre	nostre
signor	Signor
Apres	Apres
ce	ce
se	se
deꝑti	departi
de	de
seint	seint
martin	Martin
si	si
mena	mena
molt	molt
seinte	seinte
uie	vie
	et
molt	molt
religieuse	religieuse
Adont	Adont
s	s
en	en
ala	ala
seinz	seinz
martins	Martins
tote	tote
sa	sa
uoie	voie
tant	tant
q	q
il	il
ot	ot
trespasse	trespasse
la	la
cite	cite
de	de
melans	Melans
Et	Et
dont	dont
encontra	encontra
il	il
en	en
son	son
chemin	chemin
le	le
deable	deable
en	en
samblance	samblance
d	d
ome	ome
qi	qi
li	li
demanda	demanda
ou	ou
il	il
aloit	aloit
Seinz	Seinz
martins	Martins
li	li
respondi	respondi
q	q
il	il
aloit	aloit
la	la
ou	ou
la	la
uolentez	volentez
nostre	nostre
signor	Signor
estoit	estoit
Li	Li
deables	deables
li	li
dist	dist
en	En
quel	quel
c	c
onqes	onqes
liu	liu
ou	ou
tu	tu
iras	iras
ne	ne
quel	quel
c	c
onqes	onqes
chose	chose
qe	qe
tu	tu
feras	feras
li	li
deables	deables
ert	ert
toz	toz
tens	tens
encontre	encontre
toi	toi
Dont	Dont
li	li
respondi	respondi
seinz	seinz
martins	Martins
	et
si	si
dist	dist
cest	cest
uer	ver
del	del
sautier	Sautier
ds	Dominus
michi	michi
adiuto	adjuto
est	est
ñ	non
timebo	timebo
quid	quid
faciat	faciat
michi	michi
homo	homo
Ce	Ce
est	est
a	a
dire	dire
nostre	nostre
sires	Sires
est	est
mes	mes
aidieres	aidieres
ie	je
ne	ne
cremirai	cremirai
cho	cho
se	se
qe	qe
nus	nus
hom	hom
me	me
face	face
Et	Et
meintenant	meintenant
s	s
esuanui	esvanui
li	li
deables	deables
de	de
deuant	devant
lui	lui
li	Li
seīz	seinz
ala	ala
tant	tant
q	q
il	il
uint	vint
a	a
sa	sa
mere	mere
si	si
la	la
conuerti	converti
a	a
seinte	seinte
loy	loy
	et
a	a
la	la
uraie	vraie
creance	creance
del	del
