token	normalised
einsi	einsi
lauoient	lavoient
entreus	entreus
esgarde	esgardé
par	par
comune	comune
sentencecar	sentencecar
il	il
sauoient	savoient
celui	celui
abon	abon
home	home
areligieus	etareligieus
li	etli
euesqes	evesqes
qidetot	qidetot
son	son
cuer	cuer
entendoit	entendoit
abien	abien
fere	fere
aourer	etaovrer
selonc	selonc
droiture	droiture
proia	proia
toz	toz
ceus	ceus
qi	qi
la	la
estoient	estoient
assamblez	assamblez
en	en
leglise	leglise
euesqes	evesqes
prestres	prestres
clers	etclers
qil	qil
fussent	fussent
en	en
ieunes	jeunes
en	eten
proieres	proieres
enuers	envers
nostre	nostre
signor	signor
qil	qil
lor	lor
deignast	deignast
demostrer	demostrer
ensignier	etensignier
cui	cui
il	il
uoudroit	voudroit
eslire	eslire
ameintenir	ameintenir
lepueple	lepueple
l	etl
eglissedont	eglissedont
firent	firent
einsi	einsi
com	com
li	li
euesqes	evesqes
lor	lor
auoit	avoit
amoneste	amonesté
proierent	etproierent
anostre	anostre
signor	signor
detoz	detoz
lor	lor
cuers	cuers
qil	qil
lor	lor
degnast	degnast
demostrer	demostrer
tel	tel
pastor	pastor
qil	qil
fust	fust
dignes	dignes
de	de
go	go
uerner	verner
leueschie	leveschié
ententis	etententis
de	de
sa	sa
uolente	volenté
feresicom	feresicom
il	il
fesoient	fesoient
einsi	einsi
lor	lor
oroisōs	oroisons
par	par
grant	grant
deuotionli	devotionli
euesqes	evesqes
sor	sor
qui	qui
leslection	leslection
estoit	estoit
mise	mise
oi	oï
la	la
uoiz	voiz
delciel	delciel
qi	qi
li	li
dist	dist
qil	qil
issist	issist
fors	fors
sesteust	etsesteüst
alentree	alentree
deleglisse	deleglisse
celui	etcelui
qil	qil
i	i
uerroit	verroit
uenir	venir
premiers	premiers
la	la
matinee	matinee
preist	preïst
sile	etsile
sacrast	sacrast
aeuesqe	aevesqe
silidist	etsilidist
encore	encore
la	la
uoiz	voiz
qil	qil
estoit	estoit
apelez	apelez
nicholasdont	nicholasdont
dist	dist
li	li
euesqes	evesqes
atoz	atoz
les	les
autres	autres
ce	ce
qil	qil
auoit	avoit
oi	oï
si	etsi
lor	lor
dist	dist
qil	qil
fussent	fussent
toz	toz
coiz	coiz
en	eten
orissons	orissons
il	etil
iroit	iroit
toz	toz
seus	seus
guetier	guetier
alentree	alentree
deleglisse	deleglisse
tresqala	tresqala
iorneeeinsīt	jorneeeinsint
lefist	lefist
aleure	etaleure
qe	qe
la	la
uoiz	voiz
li	li
auoit	avoit
dit	dit
uint	vint
seinz	seinz
nicholas	nicholas
tot	tot
droitement	droitement
aussint	aussint
com	com
se	se
dex	dex
li	li
enuoiast	envoiast
sifaisoit	etsifaisoit
il	il
sanz	sanz
doutanceqant	doutanceqant
il	il
aproismalentree	aproismalentree
deleglise	deleglise
lieuesqes	lievesqes
qilaguetoit	qilaguetoit
geta	geta
les	les
meins	meins
si	si
le	le
prist	prist
sili	etsili
demanda	demanda
molt	molt
belement	belement
coument	coument
il	il
auoit	avoit
noncil	noncil
qi	qi
estoit	estoit
simples	simples
	et
dous	dous
ꝯme	conme
colons	colons
abessa	abessa
lechief	lechief
si	etsi
dist	dist
apeleznicholas,sersauostreseinteeli	apeleznicholas,sersavostreseinteéli
euesqes	evesqes
lacola	lacola
meintenant	meintenant
silidist	etsilidist
beausfiuz,uienensambleomoiladedenzcarieuoelatoiparlerunpoupriueement.	beausfiuz,vienensambleomoiladedenzcarjevoelatoiparlerunpoupriveement.
tantost	tantost
com	com
il	il
furent	furent
entrez	entrez
en	en
leglisse	leglisse
li	li
euesqes	evesqes
comenca	comença
acrier	acrier
ahautes	ahautes
uoiz	voiz
mifrere,ueeziciceluiquenosquerionsetporquinosfaisionsanostresignornosproieres.	mifrere,veeziciceluiquenosquerionsetporquinosfaisionsanostresignornosproieres.
qant	qant
cil	cil
qien	qien
leglisse	leglisse
estoient	estoient
le	le
uirēt	virent
il	il
comencierent	comencierent
mout	mout
hautement	hautement
acrier	acrier
de	de
ioie	joie
nostre	etnostre
signor	signor
aloer	aloer
agracierli	etagracierli
euesqe	evesqe
sesleecierent	sesleecierent
por	por
tel	tel
compaignon	compaignon
qe	qe
dex	dex
lor	lor
auoit	avoit
done	doné
dont	etdont
tuit	tuit
li	li
clerc	clerc
sesioissoientque	sesjoïssoientque
uos	vos
diroie	diroie
ie	je
plus	plus
lonc	lonc
conte	conte
illepristrent	illepristrent
lemporterent	etlemporterent
en	en
la	la
chaere	chaere
lordenerent	etlordenerent
aeuesqesi	aevesqesi
com	com
il	il
estoit	estoit
droiz	droiz
costumemes	etcostumemes
bien	bien
saciez	saciez
qͥl	qil
fu	fu
encontre	encontre
mout	mout
durement	durement
bien	etbien
lor	lor
disoit	disoit
qil	qil
nen	nen
estoit	estoit
mie	mie
dignesqant	dignesqant
li	li
seinz	seinz
hom	hom
fuessauciez	fuessauciez
deleueschie	deleveschié
dela	etdela
signorieonqes	signorieonqes
por	por
ce	ce
ne	ne
sen	sen
orgueilli	orgueilli
einz	einz
ot	ot
cele	cele
meismes	meïsmes
charite	charité
cele	etcele
meismes	meïsmes
humilite	humilité
qil	qil
auoit	avoit
deuantil	devantil
estoit	estoit
ades	adés
en	en
orisons	orisons
amegrissoit	etamegrissoit
son	son
cors	cors
par	par
ieunes	jeunes
si	etsi
fuioit	fuioit
pechie	pechié
eschiuoit	eteschivoit
dequanqil	dequanqil
pooit	pooit
sauoitas	etsavoitas
oeures	oevres
de	de
misericorde	misericorde
estoit	estoit
del	del
entout	entout
ententius	ententius
ses	ses
corages	corages
les	les
ueues	veves
les	etles
orphenins	orphenins
prē	pren
doit	doit
ensa	ensa
curesi	curesi
com	com
ses	ses
propres	propres
choses	choses
et	et
sil	sil
trouoit	trovoit
par	par
auenture	aventure
aucun	aucun
home	home
qi	qi
fust	fust
entechies	entechiés
de	de
grant	grant
pechie	pechié
il	il
le	le
reconfortoit	reconfortoit
rauoioit	etravoioit
adroite	adroite
uoiecascun	voiecascun
ior	jor
croissoit	croissoit
delui	delui
la	la
bone	bone
renomee	renomee
partout	etpartout
estoit	estoit
racontee	racontee
la	la
loengedeseīt	loengedeseint
nicholasliriches	nicholasliriches
li	etli
poures	povres
li	etli
puissanz	puissanz
li	etli
non	non
puissanz	puissanz
lannoncoient	lannonçoient
preeschoienttoz	etpreeschoienttoz
lipueples	lipueples
sesioissoit	sesjoïssoit
deteil	deteil
pasteur	pasteur
qe	qe
dex	dex
lorauoit	loravoit
done	doné
li	etli
haut	haut
baron	baron
sesleecoient	sesleeçoient
desibon	desibon
euesqe	evesqe
qui	qui
estoit	estoit
de	de
si	si
grant	grant
auctorite	auctorité
pleinz	pleinz
qil	qil
prenoit	prenoit
cure	cure
detoz	detoz
aussi	aussi
del	del
poure	povre
come	come
del	del
riche	riche
et	et
bien	bien
sachiez	sachiez
uos	vos
qimescoutezqetens	qimescoutezqetens
	et
uie	vie
me	me
faudroit	faudroit
ancois	ançois
qe	qe
les	les
paroles	paroles
de	de
ses	ses
miraclesse	miraclesse
ie	je
les	les
uoloie	voloie
totes	totes
conter	conter
direet	etdireet
qi	qi
entendre	entendre
en	en
uoudra	voudra
une	une
﻿ꝑtie	﻿partie
lest	lest
ester	ester
sa	sa
felonie	felonie
	et
ie	je
li	li
conterai	conterai
dequel	dequel
uertu	vertu
seinz	seinz
nicholas	nicholas
fuesforciez	fuesforciez
les	etles
miracles	miracles
par	par
coiil	coiil
uint	vint
ala	ala
hautesce	hautesce
dont	dont
il	il
est	est
encore	encore
renomez	renomez
par	etpar
les	les
queles	queles
li	li
estrā	estran
ge	ge
reclaiment	reclaiment
saideaussi	saïdeaussi
bien	bien
com	com
cil	cil
qi	qi
coneu	coneü
lauoient	lavoient
	et
ueu	veü
ci	ci
ꝯmencent	conmencent
les	les
miracles	miracles
seint	seint
nicholas	nicholas
lebeneoit	lebeneoit
ꝯfessor	confessor
un	un
ior	jor
auint	avint
en	en
cel	cel
tempore	tempore
qe	qe
mariniers	mariniers
estoient	estoient
en	en
mer	mer
en	en
une	une
nef	nef
cui	cui
granz	granz
tempeste	tempeste
	et
granz	granz
tor	tor
menz	menz
destiͣgnoitsiqil	destraignoitsiqil
auoient	avoient
perdue	perdue
lesperance	lesperance
de	de
lor	lor
uie	vie
lor	etlor
maz	maz
estoit	estoit
brisiez	brisiez
lor	etlor
uoiles	voiles
descirez	descirez
lor	etlor
cordes	cordes
rompues	rompues
lor	etlor
nef	nef
defroissoit	defroissoit
por	por
les	les
ondes	ondes
qi	qi
si	si
granz	granz
si	etsi
crueles	crueles
lor	lor
uenoientil	venoientil
comencierent	comencierent
por	por
la	la
grant	grant
poor	poor
acrier	acrier
adire	etadire
seinznicholas,seriantdeuselesoeuressontueraiesqenosauonsoidiredetoidontnosdeliuredecestperilounossomessiqenosadeuatoienpuissonsrendregraces.	seinznicholas,serjantdeuselesoevressontveraiesqenosavonsoïdiredetoidontnosdelivredecestperilounossomessiqenosadeuetatoienpuissonsrendregraces.
si	si
com	com
il	il
einsi	einsi
hucoient	huçoient
seint	seint
nicholas	nicholas
qil	qil
les	les
socorustuns	socorustuns
hom	hom
saparut	saparut
aeus	aeus
en	en
lanef	lanef
ensemblance	ensemblance
del	del
seint	seint
home	home
cefu	etcefu
mer	mer
ueilleuse	veilleuse
chosecil	chosecil
hom	hom
lor	lor
dist	dist
uosmauezapeleueezmoiicienuostrepresence.	vosmavezapeléveezmoiicienvostrepresence.
lors	lors
se	se
prist	prist
as	as
cordes	cordes
as	etas
autres	autres
estrumenz	estrumenz
delanefsilor	delanefsilor
ꝯmenca	conmença
aaidier	aaidier
ne	ne
ne	ne
demoramie	demoramie
gramnent	gramnent
adonc	adonc
qe	qe
lamer	lamer
sapaisa	sapaisa
la	etla
grant	grant
tempestelors	tempestelors
se	se
departi	departi
dela	dela
nef	nef
liseinz	liseinz
hom	hom
qeli	qeli
marinier	marinier
i	i
a	a
uoient	voient
ueu	veü
eus	eteus
agranz	agranz
ioies	joies
tot	tot
graciant	graciant
nostre	nostre
signor	signor
loant	etloant
nostre	nostre
signor	signor
seint	seint
nicholas	nicholas
errerent	errerent
tant	tant
par	par
haute	haute
mer	mer
qil	qil
uindrent	vindrent
au	au
port	port
qil	qil
tant	tant
auoient	avoient
desirreqant	desirréqant
il	il
furent	furent
issu	issu
aterre	aterre
il	il
demanderent	demanderent
quieus	quieus
seinz	seinz
nicholas	nicholas
estoit	estoit
len	etlen
lor	lor
dist	dist
qil	qil
estoit	estoit
archeuesqes	archevesqes
de	de
m	m
ẏ	y
errelors	errelors
alerent	alerent
en	en
leglisse	leglisse
ou	ou
li	li
seinz	seinz
hom	hom
estoit	estoit
tantost	ettantost
com	com
il	il
le	le
uirent	virent
le	le
conurēt	conurent
il	il
par	par
lasemblance	lasemblance
qil	qil
auoient	avoient
ueue	veüe
en	en
lor	lor
nef	nef
qant	qant
il	il
lor	lor
auoit	avoit
fait	fait
secors	secors
aide	etaïde
dont	dont
se	se
lessierent	lessierent
cheoir	cheoir
ases	ases
piezsilirendirent	piezsilirendirent
graces	graces
de	de
ce	ce
qil	qil
les	les
auoit	avoit
deliurez	delivrez
dela	dela
mort	mort
sicom	sicom
il	il
li	li
conterent	conterent
distrent	etdistrent
en	en
la	la
merseinz	merseinz
nicholas	nicholas
lor	lor
respondi	respondi
dist	etdist
qe	qe
ce	ce
nestoit	nestoit
mie	mie
﻿ꝑ	﻿par
sa	sa
deserte	deserte
quil	quil
estoient	estoient
deliure	delivré
einz	einz
estoit	estoit
parla	parla
misericorde	misericorde
denostre	denostre
signor	signor
parla	etparla
foi	foi
parla	etparla
uraie	vraie
creance	creance
quil	quil
auoientor	avoientor
poez	poez
uos	vos
sa	sa
uoir	voir
uos	vos
qi	qi
entendezqegranz	entendezqegranz
chose	chose
est	est
de	de
uraie	vraie
creance	creance
de	etde
uraie	vraie
foi	foi
de	etde
droite	droite
penseecar	penseecar
par	par
ce	ce
furent	furent
il	il
aidie	aidié
secoruzcil	etsecoruzcil
qi	qi
