token	normalised
arceuesqes	arcevesqes
de	de
tors	tors
seinz	seinz
eustochies	eustochies
qimout	qimout
fu	fu
preudom	preudom
degrant	etdegrant
seintee	seinteé
maintint	etmaintint
larceuesqie	larcevesqié
la	etla
segnorie	segnorie
son	etson
pueple	pueple
bien	bien
honestement	ethonestement
a	a
laloẏ	laloy
alonor	etalonor
nostre	nostre
signor	signor
iesu	jesu
crist	crist
delaqui	delaqui
gloire	gloire
nos	nos
puissons	puissons
tuit	tuit
estre	estre
parconier	parçonier
ce	ce
nos	nos
otroit	otroit
cil	cil
qi	qi
uit	vit
reigne	etreigne
par	par
tout	tout
lesiecle	lesiecle
des	des
siecles	siecles
amen	amen
