token	normalised
mie	mie
aqerre	aqerre
	et
qui	qui
son	son
cors	cors
uoloit	voloit
alasser	alasser
	et
traueillier	traveillier
por	por
l	l
amor	amor
nostre	nostre
signor	Signor
conquerre	conquerre
s	s
en	en
fui	fui
de	de
sa	sa
norrice	norrice
si	si
q	q
ele	ele
n	n
en	en
sot	sot
mot	mot
si	si
s	s
en	en
ala	ala
en	en
une	une
desertine	desertine
qi	qi
ensus	ensus
de	de
la	la
cite	cite
estoit	estoit
pres	pres
de	de
xl	xl
liues	liues
Si	Si
com	com
li	li
seinz	seinz
hom	hom
s	s
en	en
fuioit	fuioit
en	en
tel	tel
maniere	maniere
si	si
encontra	encontra
il	il
un	un
moine	moine
qi	qi
auoit	avoit
non	non
romeins	Romeins
Cil	Cil
demanda	demanda
a	a
seint	seint
beneoit	Beneoit
ou	ou
il	il
aloit	aloit
	et
q	q
il	il
queroit	queroit
	et
il	il
li	li
dist	dist
tote	tote
sa	sa
pensee	pensee
Qant	Qant
romeins	Romeins
l	l
oi	oï
	et
entendi	entendi
il	il
li	li
aida	aida
	et
conseilla	conseilla
de	de
qanq	qanq
il	il
pot	pot
	et
sot	sot
benignement	benignement
	et
docement	docement
Li	Li
bons	bons
iouenceaus	jovenceaus
ala	ala
tant	tant
qu	qu
il	il
uint	vint
a	a
un	un
desert	desert
leu	leu
Cil	Cil
leus	leus
estoit	estoit
sublacus	Sublacus
apelez	apelez
bien	Etbien
sachiez	sachiez
qe	qe
ce	ce
estoit	estoit
une	une
haute	haute
roche	roche
en	en
un	un
grant	grant
desert	desert
	et
qi	qi
del	del
pie	pie
desoz	desoz
issoit	issoit
eue	eve
si	si
grant	grant
dont	dont
uns	uns
lais	lais
estoit	estoit
gnͣz	granz
	et
leiz	leiz
desoz	desoz
	et
de	de
cel	cel
lais	lais
nessoit	nessoit
une	une
riuiere	riviere
En	En
cele	cele
roche	roche
se	se
mist	mist
seinz	seinz
beneoiz	Beneoiz
en	en
une	une
estroite	estroite
fosse	fosse
por	por
mener	mener
uie	vie
solitaire	solitaire
	et
por	por
fere	fere
ses	ses
orissons	orissons
a	a
nostre	nostre
signor	Signor
sanz	sanz
ueoir	veoir
la	la
uanite	vanite
de	de
cest	cest
monde	monde
La	La
fu	fu
il	il
troiz	troiz
anz	anz
qe	qe
onques	onques
ne	ne
l	l
i	i
sot	sot
hom	hom
ne	ne
feme	feme
fors	fors
tant	tant
seulement	seulement
romeinz	Romeinz
qi	qi
a	a
lui	lui
auoit	avoit
parle	parle
si	si
com	com
ie	je
uos	vos
ai	ai
deuant	devant
dit	dit
Cil	Cil
romeins	Romeins
manoit	manoit
iluec	iluec
en	en
une	une
meson	meson
d	d
ordre	ordre
ou	ou
il	il
auoit	avoit
un	un
abbe	abbe
qi	qi
deudonez	Deudonez
auoit	avoit
non	non
Totes	Totes
les	les
heures	heures
qe	qe
romeins	Romeins
pooit	pooit
s	s
embloit	embloit
il	il
de	de
sa	sa
cheaille	cheaille
	et
le	le
pein	pein
C	c
on	on
li	li
donoit	donoit
a	a
mengier	mengier
Partoit	partoit
il	il
si	si
le	le
portoit	portoit
a	a
seint	seint
beneoit	Beneoit
la	la
ou	ou
il	il
habitoit	habitoit
	et
encore	encore
adonc	adonc
n	n
auoit	avoit
mie	mie
uoie	voie
tresq	tresq
a	a
la	la
fosse	fosse
ou	ou
li	li
seinz	seinz
hom	hom
conuersoit	conversoit
car	car
la	la
roche	roche
estoit	estoit
si	si
haute	haute
	et
si	si
droite	droite
qe	qe
nus	nus
n	n
i	i
pooit	pooit
monter	monter
deuers	devers
icele	icele
partie	partie
mes	mes
seinz	seinz
beneoiz	Beneoiz
auoit	avoit
une	une
mout	mout
longue	longue
corde	corde
qe	qe
romeinz	Romeinz
li	li
auoit	avoit
aportee	aportee
Cele	Cele
corde	corde
si	si
estoit	estoit
atachie	atachie
a	a
l	l
un	un
des	des
cors	cors
	et
li	li
autres	autres
uenoit	venoit
encontreual	encontreval
la	la
roche	roche
tresq	tresq
a	a
terre	terre
el	El
mi	mi
leu	leu
auoit	avoit
une	une
cloce	cloce
atachie	atachie
si	si
qe	qe
qant	qant
romeins	Romeins
uenoit	venoit
au	au
pie	pie
de	de
la	la
roche	roche
	et
il	il
auoit	avoit
le	le
pein	pein
lie	lie
a	a
la	la
corde	corde
si	si
sounoit	sounoit
la	la
clochete	clochete
par	Par
ce	ce
sauoit	savoit
seinz	seinz
beneoiz	Beneoiz
qant	qant
romeinz	Romeinz
estoit	estoit
uenuz	venuz
a	a
tote	tote
la	la
uiande	viande
q	q
il	il
aportoit	aportoit
si	si
la	la
treioit	treioit
contremont	contremont
en	en
ceste	ceste
maniere	maniere
Li	Li
deables	deables
ot	ot
de	de
ceste	ceste
chose	chose
grant	grant
enuie	envie
car	car
il	il
est	est
mout	mout
dolenz	dolenz
qant	qant
il	il
uoit	voit
a	a
nului	nului
bien	bien
fere	fere
Por	Por
ce	ce
uint	vint
il	il
i	un
ior	jor
en	en
som	som
la	la
roche	roche
si	si
geta	geta
une	une
pierre	pierre
si	si
q	q
il	il
brisa	brisa
la	la
clochete	clochete
qi	qi
estoit	estoit
a	a
la	la
corde	corde
atachie	atachie
mes	mes
onques	onques
por	por
ice	ice
romeins	Romeins
ne	ne
lessa	lessa
l	l
oeure	oevre
a	a
feire	feire
q	q
il	il
auoit	avoit
acostumee	acostumee
Tant	tant
qe	qe
ce	ce
uīt	vint
a	a
un	un
ior	jor
qe	qe
nostre	nostre
sires	Sires
uout	vout
qe	qe
la	la
uie	vie
seint	seint
beneoit	Beneoit
fust	fust
seue	seüe
por	por
doner	doner
example	example
as	as
gēz	genz
de	de
bien	bien
fere	fere
	et
si	si
uout	vout
qe	qe
romeinz	Romeinz
fust	fust
laschies	laschies
de	de
son	son
trauail	travail
	et
de	de
s	s
ueure	uevre
ADonc	Adonc
auint	avint
qe	qe
nostre	nostre
sires	Sires
s	s
aparut	aparut
a	a
un	un
prestre	prestre
qi	qi
loing	loing
de	de
la	la
manoit	manoit
Cil	Cil
prestres	prestres
fesoit	fesoit
apareillier	apareillier
ses	ses
uiandes	viandes
a	a
un	un
ior	jor
de	de
pasques	Pasques
	et
nostre	nostre
sires	Sires
li	li
dist	dist
Tu	Tu
apareilles	apareilles
tes	tes
bons	bons
mengiers	mengiers
a	a
ton	ton
oes	oes
	et
tes	tes
delices	delices
	et
beneois	Beneois
mes	mes
serz	serz
muert	muert
de	de
feim	feim
qi	qi
en	en
cel	cel
leu	leu
arreste	arreste
Lors	Lors
li	li
noma	noma
la	la
roche	roche
coment	coment
ele	ele
estoit	estoit
apelee	apelee
Dont	Dont
se	se
leua	leva
li	li
prestres	prestres
	et
prist	prist
ses	ses
uiandes	viandes
teles	teles
com	com
il	il
les	les
auoit	avoit
atornees	atornees
ensemble	ensemble
o	o
lui	lui
	et
ala	ala
tant	tant
q	q
il	il
uint	vint
ꝑ	par
mons	mons
	et
par	par
ualees	valees
querant	querant
le	le
seint	seint
home	home
	et
par	par
desertines	desertines
q	q
il	il
le	le
troua	trova
la	la
si	si
com	com
il	il
estoit	estoit
en	en
orissons	orissons
en	en
la	la
fosse	fosse
ou	ou
il	il
habitoit	habitoit
Si	Si
tost	tost
com	com
il	il
s	s
entreuirent	entrevirent
il	il
beneirent	beneïrent
nostre	nostre
signor	Signor
Et	Et
qant	qant
il	il
orent	orent
einsi	einsi
parle	parle
ensamble	ensamble
li	li
prestres	prestres
qi	qi
uenuz	venuz
estoit	estoit
parla	parla
a	a
seīt	seint
beneoit	Beneoit
	et
si	si
dist	dist
Je	Je
sai	sai
bien	bien
qu	qu
il	il
est	est
pasques	Pasques
Ce	Ce
est	est
ior	jor
de	de
leesce	leesce
a	a
moi	moi
qant	qant
ie	je
ai	ai
deserui	deservi
qe	qe
ie	je
te	te
uoi	voi
en	en
la	la
face	face
Adont	Adont
ne	ne
sauoit	savoit
mie	mie
Seinz	seinz
beneoiz	Beneoiz
qu	qu
il	il
fust	fust
La	la
sollempnitez	sollempnitez
de	de
pasques	Pasques
car	car
par	par
ce	ce
q	q
il	il
auoit	avoit
si	si
lonc	lonc
tēpore	tempore
este	este
ensus	ensus
de	de
gent	gent
si	si
en	en
auoit	avoit
il	il
oblie	oblie
le	le
termine	termine
Li	Li
prestres	prestres
li	li
dist	dist
encore	encore
Saces	Saces
qu	qu
il	il
est	est
hui	hui
le	le
ior	jor
de	de
la	la
resurrection	resurrection
nostre	nostre
signor	Signor
	et
por	por
ce	ce
ne	ne
doit	doit
l	l
en	en
mie	mie
abstenir	abstenir
par	par
geunes	geunes
	et
por	por
ce	ce
sui	sui
ie	je
ici	ici
enuoiez	envoiez
a	a
toi	toi
qe	qe
nos	nos
mengons	mengons
ensamble	ensamble
ce	ce
qe	qe
nostre	nostre
sires	Sires
nos	nos
a	a
done	done
Dont	Dont
beneirent	beneïrent
nostre	nostre
signor	Signor
si	si
mengierent	mengierent
ensemble	ensemble
Apres	Apres
se	se
departi	departi
li	li
prestres	prestres
de	de
seint	seint
beneoit	Beneoit
si	si
s	s
en	en
ala	ala
a	a
s	s
eglise	eglise
EN	En
cel	cel
tens	tens
meimes	meïmes
auint	avint
qe	qe
li	li
pasteur	pasteur
trouerent	troverent
le	le
seint	seint
home	home
la	la
ou	ou
il	il
habitoit	habitoit
en	en
sa	sa
fosse	fosse
Et	Et
qant	qant
il	il
le	le
uirent	virent
la	la
en	en
tel	tel
maniere	maniere
	et
uestꝰ	vestus
de	de
peaus	peaus
il	il
cuidierent	cuidierent
qe	qe
ce	ce
fust	fust
une	une
beste	beste
Mes	mes
qant	qant
il	il
l	l
orent	orent
tant	tant
aprochie	aprochie
q	q
il	il
le	le
porent	porent
pleinement	pleinement
ueoir	veoir
el	el
uiaire	viaire
il	il
sorent	sorent
bien	bien
qe	qe
ce	ce
estoit	estoit
uns	uns
hom	hom
deu	Deu
si	si
le	le
nōcierent	noncierent
as	as
genz	genz
qi	qi
pres	pres
d	d
iluec	iluec
manoient	manoient
Tres	Tres
cel	cel
tens	tens
auint	avint
qe	qe
genz	genz
i	i
ꝯmencierent	conmencierent
a	a
aler	aler
	et
a	a
hanter	hanter
	et
a	a
aporter	aporter
uiandes	viandes
a	a
son	son
cors	cors
sostenir	sostenir
	et
il	il
les	les
ensegnoit	ensegnoit
	et
doctrinoit	doctrinoit
de	de
seintes	seintes
paroles	paroles
Adont	Adont
auint	avint
un	un
ior	jor
qe	qe
li	li
seinz	seinz
hom	hom
estoit	estoit
seus	seus
	et
li	li
deables	deables
qi	qi
uolentiers	volentiers
tente	tente
	et
essaie	essaie
ceus	ceus
qi	qi
nostre	nostre
signor	Signor
seruent	servent
le	le
temta	temta
en	en
ceste	ceste
maniere	maniere
qe	qe
ie	je
uos	vos
dirai	dirai
Un	Un
merle	merle
li	li
comenca	comença
a	a
uoleter	voleter
entour	entour
le	le
uiaire	viaire
	et
si	si
pries	pries
a	a
aler	aler
de	de
la	la
face	face
qe	qe
li	li
seinz	seinz
hom	hom
le	le
prist	prist
a	a
sa	sa
mein	mein
s	s
il	il
uolt	volt
mes	mes
il	il
ne	ne
le	le
uout	vout
baillier	baillier
car	car
par	par
le	le
signe	signe
de	de
la	la
seinte	seinte
croiz	Croiz
q	q
il	il
fist	fist
encontre	encontre
se	se
deꝑti	departi
li	li
oiseaus	oiseaus
	et
tint	tint
sa	sa
uoie	voie
Et	Et
tantost	tantost
com	com
il	il
s	s
en	en
fu	fu
alez	alez
	et
departiz	departiz
une	une
si	si
grant	grant
temptation	temptation
de	de
sa	sa
char	char
prist	prist
au	au
seint	seint
home	home
qe	qe
onques	onques
mes	mes
si	si
grant	grant
n	n
auoit	avoit
eue	eüe
car	car
il	il
auoit	avoit
iadis	jadis
une	une
feme	feme
ueue	veüe
qe	qe
li	li
malignes	malignes
esperiz	esperiz
li	li
ramena	ramena
deuant	devant
en	en
sa	sa
pensee	pensee
	et
une	une
si	si
grant	grant
uolentez	volentez
l	l
en	en
uint	vint
por	por
la	la
grant	grant
beaute	beaute
qu	qu
il	il
i	i
auoit	avoit
ueue	veüe
q	q
il	il
ne	ne
sauoit	savoit
qe	qe
fere	fere
si	Si
fu	fu
espͥs	espris
qu	qu
a	a
pou	pou
q	q
il	il
ne	ne
deguerpissoit	deguerpissoit
l	l
ermitage	ermitage
Mes	mes
par	par
la	la
grace	grace
del	del
seint	seint
esperit	Esperit
auint	avint
que	que
si	si
com	com
il	il
estoit	estoit
en	en
cele	cele
tres	tres
grant	grant
flambe	flambe
del	del
desirrier	desirrier
q	q
il	il
i	i
auoit	avoit
q	q
il	il
reuint	revint
en	en
bone	bone
pensee	pensee
Tantost	Tantost
se	se
desuesti	desvesti
toz	toz
nuz	nuz
si	si
com	com
il	il
chei	cheï
de	de
sa	sa
mere	mere
	et
uint	vint
a	a
un	un
buisson	buisson
qi	qi
toz	toz
estoit	estoit
Pleins	pleins
d	d
espines	espines
	et
d	d
orties	orties
Si	si
se	se
lessa	lessa
cheoir	cheoir
dedenz	dedenz
	et
si	si
se	se
torna	torna
dedenz	dedenz
tant	tant
	et
retorna	retorna
qu	qu
il	il
fu	fu
toz	toz
plaiez	plaiez
	et
ortiez	ortiez
	et
qe	qe
li	li
sans	sans
coroit	coroit
de	de
son	son
cors	cors
de	de
totes	totes
parz	parz
Einsi	Einsi
chaca	chaça
il	il
	et
osta	osta
les	les
plaies	plaies
q	q
il	il
auoit	avoit
en	en
sa	sa
pensee	pensee
par	par
les	les
dolereuses	dolereuses
plaies	plaies
dont	dont
il	il
s	s
estoit	estoit
naurez	navrez
par	par
defors	defors
En	En
ceste	ceste
maniere	maniere
uenqui	venqui
il	il
le	le
desirrier	desirrier
q	q
il	il
auoit	avoit
	et
mua	mua
en	en
doleur	doleur
Et	Et
tres	tres
donc	donc
si	si
com	com
il	il
tesmoignoit	tesmoignoit
a	a
ses	ses
deciples	deciples
fu	fu
la	la
temptation	temptation
de	de
cele	cele
uolente	volente
en	en
lui	lui
si	si
dontee	dontee
que	que
onqes	onqes
puis	puis
n	n
en	en
senti	senti
rien	rien
Donc	Donc
comencierent	comencierent
pluiseurs	pluiseurs
genz	genz
a	a
deguerpir	deguerpir
le	le
siecle	siecle
	et
alerent	alerent
a	a
lui	lui
por	por
sa	sa
uie	vie
ensiurre	ensivrre
	et
sa	sa
doctrine	doctrine
Qant	Qant
li	li
seinz	seinz
hom	hom
fu	fu
deliurez	delivrez
de	de
la	la
tēptation	temptation
en	en
tel	tel
maniere	maniere
com	com
ie	je
uos	vos
ai	ai
conte	conte
il	il
comenca	comença
fruit	fruit
a	a
rendre	rendre
a	a
plus	plus
grant	grant
plente	plente
d	d
orissons	orissons
	et
de	de
ieunes	jeunes
	et
de	de
ueilles	veilles
Tout	tout
aussi	aussi
com	com
la	la
terre	terre
porte	porte
mielz	mielz
qant	qant
li	li
chardon	chardon
	et
les	les
espines	espines
en	en
sont	sont
ostees	ostees
ADont	Adont
auint	avint
qe	qe
li	li
abbes	abbes
d	d
une	une
abeie	abeïe
qi	qi
la	la
estoit	estoit
procheine	procheine
fu	fu
morz	morz
	et
trespassez	trespassez
de	de
cest	cest
siecle	siecle
Qant	Qant
il	il
fu	fu
enseueliz	enseveliz
	et
enfoiz	enfoïz
si	si
com	com
costume	costume
est	est
tuit	tuit
li	li
frere	frere
qi	qi
en	en
cel	cel
leu	leu
habitoient	habitoient
uindrent	vindrent
a	a
seint	seint
beneoit	Beneoit
	et
si	si
li	li
proierent	proierent
molt	molt
docement	docement
q	q
il	il
en	en
uenist	venist
ensamble	ensamble
o	o
eus	eus
	et
si	si
fust	fust
lor	lor
peres	peres
	et
lor	lor
mestres	mestres
Il	Il
lor	lor
refusa	refusa
mout	mout
	et
si	si
lor	lor
dist	dist
q	q
il	il
ne	ne
porroit	porroit
mie	mie
ne	ne
ne	ne
couendroit	covendroit
q	q
il	il
menast	menast
lor	lor
mors	mors
ne	ne
lor	lor
manieres	manieres
Li	Li
frere	frere
li	li
proierent	proierent
tant	tant
	et
distrent	distrent
q	q
il	il
lor	lor
otroia	otroia
Si	si
s	s
en	en
ala	ala
ensemble	ensemble
o	o
eus	eus
en	en
lor	lor
eglisse	eglisse
si	si
les	les
prist	prist
a	a
chastoier	chastoier
	et
a	a
doctriner	doctriner
q	q
il	il
menassent	menassent
seinte	seinte
uie	vie
	et
apres	apres
lor	lor
blasma	blasma
pluiseurs	pluiseurs
choses	choses
q	q
il	il
fesoient	fesoient
Et	Et
puis	puis
si	si
lor	lor
desfendi	desfendi
q	q
il	il
n	n
ississent	ississent
mie	mie
de	de
la	la
droite	droite
uoie	voie
de	de
conuersation	conversation
Dont	Dont
comenca	comença
molt	molt
a	a
anoier	anoier
les	les
freres	freres
si	si
le	le
pristrent	pristrent
entr	entr
eus	eus
a	a
blasmer	blasmer
por	por
ce	ce
q	q
il	il
ne	ne
pooient	pooient
fere	fere
ore	ore
ce	ce
qu	qu
il	il
soloient	soloient
si	si
se	se
porpenserent	porpenserent
q	q
il	il
l	l
ocirroient	ocirroient
Lors	Lors
mistrent	mistrent
uenim	venim
mortel	mortel
en	en
son	son
boiure	boivre
qi	qi
en	en
un	un
seul	seul
uaissel	vaissel
de	de
uoirre	voirre
estoit	estoit
Qant	Qant
seinz	seinz
beneoiz	Beneoiz
fu	fu
assis	assis
au	au
mengier	mengier
si	si
com	com
il	il
auoit	avoit
a	a
costume	costume
l	l
en	en
li	li
aporta	aporta
cel	cel
uessel	vessel
deuant	devant
	et
il	il
fist	fist
le	le
signe	signe
de	de
la	la
croiz	Croiz
encontre	encontre
Meintenant	Meintenant
brisa	brisa
li	li
uesseaus	vesseaus
	et
uola	vola
en	en
pieces	pieces
	et
aussint	aussint
fu	fu
il	il
esqartelez	esqartelez
com	com
se	se
l	l
en	en
i	i
eust	eüst
gete	gete
D	d
une	une
grant	grant
pierre	pierre
Li	Li
seinz	seinz
hom	hom
entendi	entendi
meintenant	meintenant
	et
sot	sot
qe	qe
c	c
estoit	estoit
mortieus	mortieus
boiures	boivres
qi	qi
ne	ne
pout	pout
mie	mie
sosfrir	sosfrir
le	le
signe	signe
de	de
la	la
croiz	Croiz
Lors	Lors
se	se
leua	leva
ne	ne
n	n
en	en
fist	fist
nul	nul
samblant	samblant
einz	einz
apela	apela
ses	ses
freres	freres
si	si
parla	parla
a	a
eus	eus
mout	mout
docement	docement
	et
si	si
lor	lor
dist	dist
Beaus	Beaus
freres	freres
dex	Dex
li	li
toz	toz
puissanz	puissanz
ait	ait
merci	merci
de	de
uos	vos
por	Por
qoi	qoi
me	me
uousistes	vousistes
uos	vos
tel	tel
chose	chose
fere	fere
Donc	Donc
ne	ne
uos	vos
disoie	disoie
ie	je
ancois	ançois
que	que
uos	vos
m	m
amenissiez	amenissiez
ca	ça
dedenz	dedenz
qe	qe
mes	mes
meurs	meurs
	et
les	les
uostres	vostres
ne	ne
s	s
acorderoient	acorderoient
mie	mie
Alez	Alez
si	si
qerez	qerez
pere	pere
solonc	solonc
uos	vos
costumes	costumes
car	car
moi	moi
uoᷤ	vos
ne	ne
poez	poez
plus	plus
auoir	avoir
en	en
nule	nule
maniere	maniere
DOnt	Dont
se	se
departi	departi
seinz	seinz
beneois	Beneois
de	de
la	la
si	si
s	s
en	en
rala	rala
a	a
son	son
leu	leu
en	en
la	la
roche	roche
qu	qu
il	il
mout	mout
amoit	amoit
Et	Et
la	la
ou	ou
il	il
conuersoit	conversoit
uenoient	venoient
molt	molt
de	de
genz	genz
a	a
lui	lui
	et
reperoient	reperoient
por	por
les	les
miracles	miracles
qe	qe
nostre	nostre
sires	Sires
fesoit	fesoit
por	por
lui	lui
par	Etpar
ceus	ceus
qui	qui
a	a
lui	lui
repairoient	repairoient
	et
par	par
l	l
aide	aïde
nostre	nostre
signor	Signor
fist	fist
il	il
xii	xii
eglisses	eglisses
ou	ou
il	il
fist	fist
de	de
xii	xii
moines	moines
peres	peres
qi	qi
ensemble	ensemble
o	o
lui	lui
arrestoient	arrestoient
	et
desoz	desoz
chascun	chascun
mist	mist
il	il
freres	freres
qui	qui
uesquirent	vesquirent
par	par
seinte	seinte
riule	riule
si	si
com	com
il	il
meimes	meïmes
lor	lor
auoit	avoit
ensignie	ensignie
	et
doctrine	doctrine
car	car
tuit	tuit
estoient	estoient
a	a
lui	lui
uenuz	venuz
en	en
cel	cel
leu	leu
ou	ou
il	il
habitoit	habitoit
por	por
aprendre	aprendre
	et
por	por
retenir	retenir
sa	sa
doctrine	doctrine
	et
ses	ses
seintes	seintes
paroles	paroles
Li	Li
haut	haut
home	home
de	de
rome	Rome
qi	qi
relegieus	relegieus
estoient	estoient
uindrent	vindrent
a	a
lui	lui
	et
si	si
li	li
baillierent	baillierent
lor	lor
enfanz	enfanz
por	por
norrir	norrir
	et
por	por
ensignier	ensignier
a	a
oes	oes
nostre	nostre
signor	Signor
Euitius	Evitius
qi	qi
hauz	hauz
hom	hom
estoit	estoit
i	i
enuoi	envoi
maurum	Maurum
son	son
fil	fil
	et
theralius	Theralius
i	i
enuoia	envoia
placidum	Placidum
qi	qi
enfes	enfes
estoit	estoit
	et
de	de
mout	mout
