token	normalised
mengier	mengier
	et
uessiaꝰ	vessiaus
A	a
metre	metre
l	l
eue	eve
as	as
piez	piez
lauer	laver
Des	des
deciples	deciples
	et
dras	dras
por	por
essuier	essuier
Et	Et
apres	apres
la	la
seinte	seinte
resurrection	resurrection
nostre	nostre
signor	Signor
qant	qant
il	il
s	s
aparut	aparut
a	a
ses	ses
deciples	deciples
en	en
sa	sa
propre	propre
forme	forme
	et
il	il
dist	dist
pax	Pax
uobis	vobis
	et
il	il
furent	furent
troblez	troblez
tresq	tresq
atant	atant
q	q
il	il
le	le
conurent	conurent
par	par
ce	ce
q	q
il	il
prist	prist
une	une
piece	piece
d	d
un	un
poisson	poisson
rosti	rosti
	et
une	une
ree	ree
de	de
miel	miel
si	si
en	en
menga	menga
deuant	devant
eus	eus
	et
si	si
lor	lor
departi	departi
La	la
fu	fu
seinz	seinz
marceaus	Marceaus
ensamble	ensamble
o	o
les	les
autres	autres
deciples	deciples
	et
si	si
en	en
recut	reçut
sa	sa
partie	partie
de	de
nostre	nostre
signor	Signor
	et
par	par
tout	tout
aussint	aussint
fu	fu
il	il
ensamble	ensamble
o	o
les	les
deciples	deciples
la	la
ou	ou
nostre	nostre
sires	Sires
lor	lor
ꝯmanda	conmanda
q	q
il	il
alassent	alassent
par	par
tot	tot
le	le
monde	monde
les	les
genz	genz
enseignant	enseignant
	et
preeschant	preeschant
	et
si	si
baptizassent	baptizassent
el	el
non	non
del	del
pere	Pere
	et
del	del
fil	Fil
	et
del	del
seint	seint
esperit	Esperit
	et
si	si
recut	reçut
la	la
poeste	poeste
de	de
preechier	preechier
la	la
seinte	seinte
euangile	Evangile
de	de
nostre	nostre
signor	Signor
meesmement	meesmement
ausint	ausint
com	com
li	li
autre	autre
deciple	deciple
Et	Et
la	la
fu	fu
seinz	seinz
marceaꝰ	Marceaus
ou	ou
nostre	nostre
sires	Sires
entra	entra
la	la
ou	ou
li	li
deciple	deciple
estoient	estoient
as	as
portes	portes
closes	closes
qant	qant
seinz	seinz
thomas	Thomas
n	n
i	i
estoit	estoit
mie	mie
La	La
recut	reçut
il	il
la	la
poeste	poeste
de	de
liier	liier
	et
de	de
desliier	desliier
aussint	aussint
com	com
li	li
autre	autre
qant	qant
nostre	nostre
sires	Sires
lor	lor
dist	dist
Receuez	Recevez
le	le
seint	seint
esperit	Esperit
	et
a	a
toz	toz
ceus	ceus
qi	qi
uos	vos
releroiz	releroiz
les	les
pechiez	pechiez
il	il
lor	lor
seront	seront
relessiez	relessiez
Et	et
a	a
toz	toz
ceus	ceus
qe	qe
uos	vos
uoudroiz	voudroiz
q	q
il	il
soient	soient
retenu	retenu
retenuz	retenuz
seront	seront
Et	Et
la	la
ou	ou
nostre	nostre
sires	Sires
monta	monta
es	es
cius	cius
	et
il	il
benei	beneï
ses	ses
apostres	apostres
fu	fu
seīz	seinz
marceaus	Marceaus
	et
si	si
fu	fu
beneiz	beneïz
ensamble	ensamble
o	o
ses	ses
deciples	deciples
	et
ensamble	ensamble
o	o
eus	eus
fu	fu
il	il
toz	toz
tens	tens
en	en
geunes	geunes
	et
en	en
orissons	orissons
	et
par	par
nuiz	nuiz
	et
par	par
iorz	jorz
la	Etla
ou	ou
nostre	nostre
sires	Sires
enuoia	envoia
le	le
seint	seint
esperit	Esperit
sor	sor
eus	eus
en	en
guisse	guisse
de	de
langues	langues
de	de
feu	feu
	et
si	si
fu	fu
ensigniez	ensigniez
	et
doctrinez	doctrinez
ensamble	ensamble
o	o
les	les
autres	autres
de	de
toz	toz
languages	languages
	et
si	si
fu	fu
uerais	verais
tesmoing	tesmoing
de	de
la	la
resurrection	resurrection
nostre	nostre
signor	Signor
Apres	Apres
ce	ce
qe	qe
li	li
apostre	apostre
orent	orent
eceu	eceü
le	le
seint	seint
esperit	Esperit
	et
il	il
furent	furent
conferme	conferme
en	en
uraie	vraie
foi	foi
il	il
s	s
esꝑtirent	espartirent
par	par
diuerses	diverses
regions	regions
solonc	solonc
la	la
uolente	volente
nostre	nostre
signor	Signor
por	por
preechier	preechier
	et
anoncier	anoncier
la	la
seīte	seinte
euuangile	Euvangile
Mes	Mes
sires	sires
seinz	seinz
peres	Peres
qi	qi
estoit	estoit
princes	princes
des	des
apostres	apostres
	et
seinz	seinz
marceaꝰ	Marceaus
qi	qi
estoit	estoit
ses	ses
proismes	proismes
s	s
en	en
alerent	alerent
en	en
anthioche	Anthioche
	et
pluseurs	pluseurs
autres	autres
deciples	deciples
toz	toz
anoncanz	anonçanz
	et
preechant	preechant
la	la
seinte	seinte
euuangile	Euvangile
	et
le	le
regne	regne
des	des
cieus	cieus
	et
preechant	preechant
	et
disant	disant
c	c
on	on
doit	doit
faire	faire
peneance	peneance
de	de
toz	toz
ses	ses
pechiez	pechiez
Si	Si
com	com
il	il
preechoient	preechoient
en	en
tel	tel
maniere	maniere
nostre	nostre
Sires	Sires
lor	lor
dona	dona
si	si
grant	grant
grace	grace
Que	que
si	si
granz	granz
pueples	pueples
q	q
il	il
n	n
en	en
estoit	estoit
nus	nus
nombres	nombres
se	se
conuertissoient	convertissoient
en	en
la	la
seinte	seinte
foi	foi
de	de
baptesme	baptesme
ꝑ	par
lor	lor
paroles	paroles
	et
ꝑ	par
lor	lor
predications	predications
	et
faisoient	faisoient
meintes	meintes
beles	beles
eglisses	eglisses
es	es
leus	leus
ou	ou
il	il
n	n
en	en
auoit	avoit
onqes	onqes
nules	nules
eues	eües
Et	Et
qant	qant
li	li
euesqe	evesqe
	et
li	li
ꝑstre	prestre
i	i
furent	furent
ordenez	ordenez
solonc	solonc
droiture	droiture
cil	cil
qi	qi
auoient	avoient
toz	toz
tens	tens
este	este
diuers	divers
a	a
la	la
loy	loy
nostre	nostre
signor	Signor
faisoient	faisoient
regenerer	regenerer
a	a
la	la
seinte	seinte
eue	eve
de	de
baptesme	baptesme
QUant	Quant
seinz	seinz
peres	Peres
	et
ses	ses
deciples	deciples
orent	orent
einsi	einsi
esploitie	esploitie
en	en
la	la
cite	cite
d	d
antioche	Antioche
	et
q	q
il	il
l	l
ot	ot
conuertie	convertie
a	a
foi	foi
	et
a	a
creance	creance
	et
mis	mis
euesqes	evesqes
	et
prestres	prestres
ordenez	ordenez
	et
autre	autre
clergie	clergie
il	il
se	se
parti	parti
de	de
la	la
cite	cite
por	por
uenir	venir
uers	vers
rome	Rome
si	si
roua	rova
seint	seint
marcel	Marcel
q	q
il	il
uenist	venist
ensamble	ensamble
o	o
lui	lui
en	en
compaignie	compaignie
Si	Si
com	com
il	il
se	se
furent	furent
mis	mis
a	a
la	la
uoie	voie
pluiseurs	pluiseurs
autres	autres
de	de
lor	lor
deciples	deciples
se	se
mistrent	mistrent
ensamble	ensamble
o	o
eus	eus
Si	si
i	i
fu	fu
seinz	seinz
Apiniens	Apiniens
	et
seinz	seinz
austricliniens	Austricliniens
	et
ne	ne
sei	sei
qanz	qanz
autres	autres
dont	dont
il	il
ne	ne
couient	covient
mie	mie
dire	dire
les	les
nons	nons
Qant	Qant
il	il
furent	furent
paruenuz	parvenuz
a	a
rome	Rome
il	il
trestrent	trestrent
al	al
ostel	ostel
a	a
la	la
meson	meson
marcel	Marcel
le	le
concele	concele
des	des
roumeinz	roumeinz
qi	qi
mout	mout
uolentiers	volentiers
recut	reçut
seint	seint
﻿ꝑe	﻿Pere
	et
sa	sa
compaignie	compaignie
	et
molt	molt
benignement	benignement
Si	Si
furent	furent
en	en
sa	sa
meson	meson
molt	molt
grant	grant
piece	piece
si	si
preechierent	preechierent
au	au
pueple	pueple
tot	tot
apertement	apertement
	et
anōcierent	anoncierent
	et
distrent	distrent
qe	qe
nostre	nostre
sires	Sires
iesu	Jesu
criz	Criz
les	les
auoit	avoit
a	a
eus	eus
enuoiez	envoiez
por	por
ce	ce
q	q
il	il
deguerpeissent	deguerpeïssent
les	les
erreurs	erreurs
de	de
fauses	fauses
ymages	ymages
q	q
il	il
aeurent	aeurent
	et
si	si
aorassent	aorassent
	et
coneussent	coneüssent
le	le
uerai	verai
deu	Deu
qi	qi
estoit	estoit
uns	uns
seus	seus
dex	Dex
en	en
iii	iii
persones	persones
	et
si	si
seussent	seüssent
bien	bien
q	q
il	il
est	est
si	si
serf	serf
q	q
il	il
auoit	avoit
este	este
en	en
la	la
croiz	croiz
traueilliez	traveilliez
por	por
tot	tot
le	le
monde	monde
q	q
il	il
auoit	avoit
rachate	rachate
de	de
son	son
precieus	precieus
sanc	sanc
Si	Si
com	com
il	il
demoroient	demoroient
a	a
rome	Rome
en	en
tel	tel
maniere	maniere
	et
il	il
preechoient	preechoient
nostͤ	nostre
sires	Sires
s	s
aparut	aparut
a	a
monsigneur	monsigneur
seint	seint
pere	Pere
si	si
li	li
dist	dist
q	q
il	il
enuoiast	envoiast
seint	seint
marcel	Marcel
en	en
france	France
por	por
preechier	preechier
as	as
genz	genz
q	q
il	il
deguerpeissent	deguerpeïssent
le	le
deable	deable
q	q
il	il
aoroient	aoroient
	et
si	si
se	se
meissent	meïssent
au	au
seruice	service
iesu	Jesu
crist	Crist
por	por
auoir	avoir
uie	vie
parmenable	parmenable
	et
si	si
lessassent	lessassent
la	la
maluese	malvese
error	error
q	q
il	il
auoient	avoient
trop	trop
longuement	longuement
meintenue	meintenue
Dont	Dont
prist	prist
mes	mes
sires	sires
seins	seins
peres	Peres
seint	seint
marcel	Marcel
si	si
li	li
conta	conta
tout	tout
par	par
ordre	ordre
ce	ce
qe	qe
nostre	nostre
sires	Sires
li	li
auoit	avoit
comande	comande
Qant	Qant
seinz	seinz
marceaus	Marceaus
l	l
entendi	entendi
il	il
comenca	comença
a	a
plorer	plorer
por	por
ce	ce
q	q
il	il
cremoit	cremoit
la	la
lontaine	lontaine
ꝯtree	contree
Et	et
qe	qe
les	les
genz	genz
ne	ne
conoissoient	conoissoient
Nostre	nostre
signor	Signor
	et
nule	nule
rien	rien
de	de
uerite	verite
ne	ne
sauoient	savoient
Seinz	Seinz
peres	Peres
le	le
comenca	comença
molt	molt
docement	docement
a	a
conforter	conforter
	et
si	si
dist	dist
Seinz	Seinz
freres	freres
n	n
aies	aies
en	en
toi	toi
nule	nule
doleur	doleur
car	car
nostre	nostre
sires	Sires
serra	serra
toz	toz
tens	tens
ensamble	ensamble
o	o
toi	toi
si	si
com	com
il	il
meismes	meïsmes
nos	nos
ot	ot
en	en
couent	covent
quant	quant
il	il
dist	dist
Ecce	Ecce
ego	ego
uobiscum	vobiscum
sum	sum
omnibƺ	omnibus
diebƺ	diebus
usqƺ	usque
ad	ad
consummationem	consummationem
seculi	seculi
ce	Ce
est	est
a	a
dire	dire
ie	Je
sere	sere
ensamble	ensamble
o	o
uos	vos
toz	toz
les	les
iorz	jorz
qi	qi
serront	serront
tres	tres
q	q
a	a
la	la
fin	fin
del	del
siecle	siecle
Et	Et
apres	apres
ce	ce
q	q
il	il
fu	fu
resoscitez	resoscitez
nos	nos
comanda	comanda
il	il
	et
dist	dist
Euntes	Euntes
in	in
mundum	mundum
universum	universum
predicate	predicate
euuangelium	Euvangelium
omni	omni
creature	creature
qui	qui
crediderit	crediderit
	et
baptizatus	baptizatus
fuerit	fuerit
saluu'	salvus
erit	erit
	et
qͥ	qi
uero	vero
ñ	non
credidit	credidit
cōdēpnabitur	condenpnabitur
Ce	Ce
est	est
a	a
dire	dire
alez	Alez
par	par
tot	tot
le	le
monde	monde
si	si
preechiez	preechiez
	et
anonciez	anonciez
la	la
seinte	seinte
euuangile	Euvangile
a	a
tote	tote
creature	creature
qi	qi
croira	croira
	et
baptiziez	baptiziez
sera	sera
si	si
sera	sera
sauuez	sauvez
	et
qi	qi
ne	ne
croira	croira
si	si
sera	sera
dampnez	dampnez
Ce	Ce
nos	nos
couient	covient
il	il
garder	garder
fet	fet
mesires	mesires
seinz	seinz
peres	Peres
a	a
seint	seint
marceau	Marceau
beaus	beaus
chiers	chiers
freres	freres
si	si
qe	qe
nos	nos
ne	ne
deguerpissons	deguerpissons
mie	mie
les	les
comandemenz	comandemenz
nostre	nostre
signor	Signor
	et
por	por
ce	ce
te	te
couient	covient
il	il
croire	croire
mes	mes
consauz	consauz
que	que
la	la
compaignie	compaignie
de	de
moi	moi
	et
de	de
toi	toi
soit	soit
comune	comune
Or	Or
n	n
atarge	atarge
mie	mie
mes	mes
haste	haste
toi	toi
de	de
quanqe	quanqe
tu	tu
puez	puez
qe	qe
tu	tu
puisses	puisses
le	le
pueple	pueple
qi	qi
longuement	longuement
a	a
serui	servi
le	le
deable	deable
fere	fere
retorner	retorner
a	a
uraie	vraie
foi	foi
	et
a	a
uraie	vraie
creance	creance
si	si
qu	qu
il	il
puissent	puissent
reiehir	rejehir
	et
dire	dire
qe	qe
nostre	nostre
sires	Sires
iesu	Jesu
criz	Criz
est	est
urais	vrais
dex	Dex
	et
sires	sires
de	de
tote	tote
creature	creature
UNe	Une
cite	cite
est	est
en	en
la	la
contree	contree
de	de
france	France
qi	qi
limoges	Limoges
est	est
par	par
non	non
apelee	apelee
Cele	Cele
te	te
comande	comande
nostre	nostre
sires	Sires
	et
tote	tote
france	France
q	q
ele	ele
soit	soit
par	par
ta	ta
predication	predication
a	a
sa	sa
loy	loy
essaucie	essaucie
Et	Et
por	por
ce	ce
qe	qe
la	la
uoie	voie
est	est
longue	longue
n	n
arreste	arreste
mie	mie
a	a
feire	feire
ce	ce
qe	qe
ie	je
t	t
enseigne	enseigne
si	si
qe	qe
tu	tu
en	en
puisses	puisses
auoir	avoir
la	la
celestiel	celestiel
corone	corone
pren	Pren
ensamble	ensamble
o	o
toi	toi
ii	ii
prestres	prestres
qi	qi
te	te
portient	portient
cōpaignie	conpaignie
	et
si	si
te	te
seruent	servent
si	si
q	q
il	il
n	n
en	en
perdent	perdent
mie	mie
le	le
loier	loier
de	de
lor	lor
corone	corone
si	Etsi
fai	fai
tant	tant
	et
entent	entent
de	de
ma	ma
parole	parole
qe	qe
chascuns	chascuns
hom	hom
te	te
ceure	ceure
seure	seure
por	por
ocirre	ocirre
estent	estent
le	le
col	col
	et
abandone	abandone
Et	et
qi	qi
c	c
onques	onques
te	te
ferra	ferra
en	en
la	la
destre	destre
ioe	joe
torne	torne
l	l
autre	autre
	et
amenistre	amenistre
Et	et
qi	qi
c	c
onques	onques
te	te
despoillera	despoillera
de	de
ta	ta
cote	cote
lai	lai
li	li
	et
deguerpiz	deguerpiz
t	t
affubleure	affubleüre
Tant	Tant
seulement	seulement
fai	fai
qe	qe
tu	tu
soies	soies
de	de
ferm	ferm
cor	cor
age	age
Dont	Dont
n	n
ataria	atarja
mie	mie
Seinz	seinz
marceaus	Marceaus
li	li
beneoiz	beneoiz
hom	hom
nostre	nostre
signor	Signor
q	q
il	il
ne	ne
se	se
meist	meïst
a	a
la	la
uoie	voie
si	si
com	com
seinz	seinz
peres	Peres
li	li
auoit	avoit
dit	dit
	et
enioint	enjoint
par	par
le	le
comandement	comandement
nostre	nostre
seignor	Seignor
ensamble	ensamble
o	o
lui	lui
ii	ii
prestres	prestres
Dont	dont
li	li
uns	uns
auoit	avoit
non	non
alpiniens	Alpiniens
	et
li	li
autres	autres
astricliniens	Astricliniens
Et	Et
qant	qant
il	il
orent	orent
lor	lor
uoie	voie
consomee	consomee
tresqu	tresqu
en	en
frāce	France
il	il
auint	avint
qe	qe
austricliniens	Austricliniens
morut	morut
	et
parti	parti
de	de
cest	cest
siecle	siecle
Lors	Lors
fu	fu
seinz	seinz
marceaus	Marceaus
mout	mout
dolenz	dolenz
	et
ne	ne
sot	sot
qe	qe
feire	feire
Mes	mes
tout	tout
errant	errant
s	s
en	en
retorna	retorna
arriere	arriere
a	a
rome	Rome
a	a
seint	seint
pere	Pere
si	si
li	li
conta	conta
tot	tot
ce	ce
qe	qe
auenu	avenu
li	li
estoit	estoit
en	en
la	la
uoie	voie
QVant	Quant
seinz	seinz
peres	Peres
l	l
oi	oï
il	il
le	le
roua	rova
erranment	erranment
retorner	retorner
arriere	arriere
	et
si	si
li	li
dist	dist
pren	Pren
mon	mon
baston	baston
	et
tantost	tantost
com	com
tu	tu
uendras	vendras
au	au
leu	leu
ou	ou
tu	tu
lessas	lessas
ton	ton
compaignon	compaignon
mort	mort
si	si
l	l
en	en
atouche	atouche
	et
ie	je
ferai	ferai
mes	mes
orissons	orissons
a	a
nostre	nostre
signor	Signor
	et
il	il
se	se
leuera	levera
meintenant	meintenant
aussi	aussi
com	com
s	s
il	il
s	s
esuellast	esvellast
de	de
dormir	dormir
	et
si	si
te	te
tendra	tendra
compaignie	compaignie
Donc	Donc
s	s
en	en
retorna	retorna
seinz	seinz
marceaus	Marceaus
solonc	solonc
le	le
dit	dit
mon	mon
signeur	signeur
seint	seint
pere	Pere
tant	tant
q	q
il	il
uint	vint
au	au
cors	cors
de	de
son	son
compaignon	compaignon
la	la
ou	ou
il	il
l	l
auoit	avoit
lessie	lessie
Et	Et
qant	qant
il	il
l	l
ot	ot
atouchie	atouchie
si	si
com	com
seinz	seinz
peres	Peres
li	li
ot	ot
comande	comande
li	li
membre	membre
	et
les	les
ueines	veines
qi	qi
totes	totes
estoient	estoient
mortes	mortes
	et
froides	froides
comencierent	comencierent
a	a
rauiuer	raviver
	et
si	si
ouri	ovri
ses	ses
iols	iols
por	por
regarder	regarder
la	la
lumiere	lumiere
q	q
il	il
auoit	avoit
la	la
mort	mort
perdue	perdue
Et	Et
quielz	quielz
hom	hom
est	est
ce	ce
qi	qi
dote	dote
qe	qe
nostre	nostre
sires	Sires
ne	ne
feist	feïst
ice	ice
por	por
demostrer	demostrer
la	la
foi	foi
seint	seint
pere	Pere
	et
qe	qe
seinz	seinz
marceaus	Marceaus
fust	fust
esmeuz	esmeüz
par	par
cest	cest
example	example
Dont	Dont
s	s
en	en
ala	ala
seinz	seinz
marceaus	Marceaus
ensamble	ensamble
o	o
ses	ses
ii	ii
deciples	deciples
par	par
tote	tote
la	la
terre	terre
preecāt	preecant
	et
semant	semant
la	la
parole	parole
nostre	nostre
signor	Signor
tant	tant
q	q
il	il
uint	vint
au	au
chastel	chastel
de	de
tulle	Tulle
pres	pres
de	de
la	la
cite	cite
de	de
limoges	Limoges
Et	Et
la	la
le	le
recut	reçut
uns	uns
riches	riches
hom	hom
qui	qui
Ernous	Ernous
auoit	avoit
non	non
si	si
arresta	arresta
ii	ii
mois	mois
iluec	iluec
ne	ne
onqes	onqes
en	en
tant	tant
n	n
i	i
cessa	cessa
de	de
preechier	preechier
ne	ne
d	d
amonester	amonester
la	la
parole	parole
deuine	devine
a	a
toz	toz
ceus	ceus
qi	qi
a	a
lui	lui
uenoient	venoient
Et	Et
bien	bien
sachiez	sachiez
qe	qe
granz	granz
peuples	peuples
uenoient	venoient
chascun	chascun
ior	jor
a	a
lui	lui
	et
a	a
ses	ses
compaignons	compaignons
q	q
il	il
autretant	autretant
desirroient	desirroient
a	a
estre	estre
doctrinez	doctrinez
de	de
sa	sa
seinte	seinte
predication	predication
come	come
recrie	recrie
	et
refet	refet
des	des
seinz	seinz
miracles	miracles
q	q
il	il
ueoiēt	veoient
chascun	chascun
ior	jor
Ernous	Ernous
li	li
riches	riches
hom	hom
qe	qe
ie	je
uos	vos
ai	ai
deuant	devant
nome	nome
auoit	avoit
une	une
fille	fille
qi	qi
chascun	chascun
ior	jor
estoit	estoit
Traueillie	traveillie
del	del
deable	deable
Si	si
q	q
ele	ele
estoit	estoit
	et
deruee	dervee
	et
forsenee	forsenee
del	del
senz	senz
ne	ne
n	n
auoit	avoit
plus	plus
d	d
enfanz	enfanz
qe	qe
la	la
damoisele	damoisele
por	por
ce	ce
s	s
en	en
estoit	estoit
li	li
bons	bons
preudom	preudom
plus	plus
corrociez	corrociez
en	en
son	son
cuer	cuer
ne	ne
ne	ne
sauoit	savoit
q	q
il	il
en	en
peust	peüst
feire	feire
De	De
ce	ce
li	li
auint	avint
qe	qe
seinz	seinz
marceaus	Marceaus
entra	entra
en	en
la	la
meson	meson
qe	qe
li	li
enemis	enemis
qi	qi
estoit	estoit
el	el
cors	cors
de	de
la	la
damoisele	damoisele
coumenca	coumença
a	a
crier	crier
	et
a	a
dire	dire
Or	Or
sai	sai
ie	je
bien	bien
q	q
il	il
me	me
couendra	covendra
issir	issir
de	de
ceste	ceste
pucele	pucele
car	car
li	li
angele	angele
qi	qi
ensemble	ensemble
o	o
toi	toi
sont	sont
me	me
trauaillent	travaillent
molt	molt
durement	durement
	et
tormentent	tormentent
Mes	mes
ie	je
te	te
coniur	conjur
par	par
celui	Celui
qi	qi
fu	fu
crucefiiez	crucefiiez
qe	qe
tu	tu
ne	ne
m	m
enuoies	envoies
mie	mie
en	en
abisme	abisme
Dont	Dont
respondi	respondi
seinz	seinz
marceaus	Marceaus
au	au
deable	deable
ie	Je
te	te
coniur	conjur
par	par
celui	celui
qui	qui
fu	fu
crucefiiez	crucefiiez
qe	qe
tu	tu
isses	isses
del	del
cors	cors
a	a
ceste	ceste
damoisele	damoisele
	et
qe	qe
tu	tu
ia	ja
mes	mes
n	n
i	i
entres	entres
Mes	mes
ua	va
t	t
en	en
en	en
un	un
leu	leu
desert	desert
ou	ou
oiseaus	oiseaus
ne	ne
