token	normalised
esparse	etesparse
par	par
totes	totes
les	les
ꝑties	parties
de	de
greceilcremi	greceilcremi
qe	qe
samerite	samerite
ne	ne
fust	fust
amenuisie	amenuisie
enaucune	enaucune
maniere	maniere
par	par
la	la
loenge	loenge
conli	conli
fesoitsise	fesoitsise
porpensa	porpensa
qil	qil
de	de
guerpiroit	guerpiroit
sa	sa
terre	terre
sa	etsa
contree	contree
trespasseroit	ettrespasseroit
lamer	lamer
en	en
aucune	aucune
region	region
menroit	etmenroit
uie	vie
solitaire	solitaire
por	etpor
seruir	servir
nostre	nostre
signor	signor
plus	plus
franchement	franchement
dont	dont
sen	sen
ala	ala
auriuage	aurivage
de	de
lamersi	lamersi
fist	fist
ses	ses
orissons	orissons
anostre	anostre
signor	signor
qilli	qilli
aidast	aidast
aaemplir	aaemplir
son	son
proposement	proposement
il	il
not	not
mielongement	mielongement
la	la
este	esté
qant	qant
il	il
uit	vit
une	une
nef	nef
loing	loing
en	en
lamer	lamer
cuisigrant	cuisigrant
tempeste	tempeste
auoit	avoit
acuellie	acuellie
qe	qe
dedenz	dedenz
nauoit	navoit
sisage	sisage
marinier	marinier
qi	qi
conseil	conseil
seust	seüst
desa	desa
uieeinz	vieeinz
estoiēt	estoient
tuit	tuit
desesperez	desesperez
ne	ne
autre	autre
chose	chose
natendoient	natendoient
qe	qe
mort	mort
procheineqant	procheineqant
li	li
seinz	seinz
hom	hom
les	les
uit	vit
entel	entel
dolor	dolor
entele	etentele
angoisseilfist	angoisseilfist
anostre	anostre
signor	signor
sorisson	sorisson
por	por
eus	eus
qil	qil
les	les
deliurast	delivrast
decele	decele
doleur	doleur
ou	ou
il	il
estoient	estoient
ꝑ	par
sa	sa
grant	grant
misericordelors	misericordelors
fu	fu
apesie	apesie
latempeste	latempeste
cil	etcil
uindrent	vindrent
aportqi	aportqi
grant	grant
ioie	joie
demenoientpor	demenoientpor
ce	ce
qil	qil
estoient	estoient
dela	dela
grant	grant
male	male
auenture	aventure
eschape	eschapé
deliureqant	etdelivréqant
il	il
uirent	virent
le	le
seint	seint
home	home
qi	qi
encore	encore
estoit	estoit
en	en
orissons	orissons
seur	seur
le	le
ri	ri
uageil	vageil
sepenserent	sepenserent
qepar	qepar
ses	ses
proieres	proieres
estoient	estoient
il	il
eschapez	eschapez
des	des
granz	granz
periuz	periuz
ouil	ouil
furentqant	furentqant
illiorent	illiorent
demande	demandé
qi	qi
il	il
estoit	estoit
por	etpor
queleochoison	queleochoison
il	il
estoit	estoit
uenuz	venuz
auport	auport
delamerliseinz	delamerliseinz
hom	hom
lor	lor
respondi	respondi
qil	qil
estoit	estoit
crestiens	crestiens
qil	etqil
uoloit	voloit
aler	aler
a	a
romese	romese
dexlen	dexlen
uoloit	voloit
doner	doner
uertu	vertu
pooirlors	etpooirlors
se	se
lessierent	lessierent
tuit	tuit
limarinier	limarinier
cheoir	cheoir
ases	ases
piez	piez
si	etsi
distrent	distrent
nosrendonsgracesanostresignor:qilnosdeignedonertelcompaignieqinosadeliurezdelgrantperilounosestions:qinousdeffendradesgranztempestesdelamerqendeuonstrespasser.biensachiezqenossomesdeuersrome.etseuosiuolezuenir,nosuospasseronsuolentiersensambleonoussanznulloierqenosendemandomes.etensambletotceuosdonronsnosaoesuostrecorsamenisterronstotcedontuosaurezbesoing.	nosrendonsgracesanostresignor:qilnosdeignedonertelcompaignieqinosadelivrezdelgrantperilounosestions:etqinousdeffendradesgranztempestesdelamerqenosdevonstrespasser.etbiensachiezqenossomesdeversrome.etsevosivolezvenir,nosvospasseronsvolentiersensambleonoussanznulloierqenosendemandomes.etensambletotcevosdonronsnosaoésvostrecorsetamenisterronstotcedontvosaurezbesoing.
qant	qant
liseinz	liseinz
hom	hom
oi	oï
ce	ce
si	si
fu	fu
molt	molt
liez	liez
benei	etbeneï
nostre	nostre
signor	signor
rendi	etrendi
graces	graces
alui	etalui
comanda	comanda
son	son
cors	cors
ses	etses
compaignonset	compaignonset
lors	lors
entra	entra
liez	liez
heitiez	etheitiez
enla	enla
nefsi	nefsi
tendirent	tendirent
lor	lor
uoiles	voiles
li	etli
uenz	venz
iferi	iferi
bons	bons
droituriers	etdroituriers
qi	qi
tost	tost
les	les
ot	ot
partiz	partiz
dela	dela
terre	terre
mis	etmis
ala	ala
uoie	voie
einsint	einsint
corurent	corurent
iiii	iiii
iorz	jorz
	et
iiii	iiii
nuiz	nuiz
abon	abon
uent	vent
apluiseurs	etapluiseurs
uoiles	voiles
tenduestant	tenduestant
qil	qil
arriuerent	arriverent
aune	aune
isle	isle
laissirent	laissirent
li	li
notonier	notonier
por	por
prendre	prendre
eue	eve
douce	douce
autres	etautres
choses	choses
qibones	qibones
lor	lor
fussent	fussent
sil	sil
les	les
itrouassentet	itrovassentet
qant	qant
il	il
furent	furent
seur	seur
la	la
terreil	terreil
uirent	virent
pas	pas
dome	dome
el	el
sablon	sablon
aparoir	aparoir
seur	seur
leriuagedont	lerivagedont
siuirent	sivirent
il	il
tant	tant
cele	cele
trace	trace
des	des
pas	pas
qil	qil
uindrent	vindrent
aune	aune
celle	celle
qi	qi
dedenz	dedenz
un	un
espes	espés
buisson	buisson
estoit	estoit
fete	fete
qant	etqant
illaproismierent	illaproismierent
depresil	depresil
uirent	virent
un	un
home	home
qi	qi
lisoit	lisoit
un	un
liuremeintenant	livremeintenant
sot	sot
bien	bien
seinz	seinz
gilles	gilles
qil	qil
estoit	estoit
serz	serz
nostre	nostre
signorsili	signorsili
demanda	demanda
combien	combien
il	il
auoit	avoit
iluec	iluec
este	esté
quel	etquel
uie	vie
ilmenoitcil	ilmenoitcil
respondi	respondi
qil	qil
iauoit	iavoit
xii	xii
anz	anz
fete	fete
sa	sa
peneance	peneance
	et
uescu	vescu
deue	deve
derbes	etderbes
de	etde
racines	racines
niēt	etnient
dautres	dautres
chosesqant	chosesqant
liseinz	liseinz
hom	hom
loi	loï
il	il
couoita	covoita
amener	amener
tel	tel
uie	vie
puis	etpuis
sifist	sifist
sorisson	sorisson
anostre	anostre
signor	signor
apres	etaprés
lacola	lacola
lembracaeinsi	etlembraçaeinsi
proia	proia
li	li
uns	uns
lautre	lautre
qil	qil
proiast	proiast
por	por
luieinsi	luieinsi
furent	furent
iii	iii
iorz	jorz
la	la
puis	etpuis
sipristrent	sipristrent
congie	congié
au	au
seint	seint
home	home
qi	qi
la	la
manoitsi	manoitsi
sen	sen
partirentqant	partirentqant
il	il
furent	furent
rentre	rentré
en	en
lor	lor
nefillessierent	nefillessierent
corre	corre
lor	lor
uoiles	voiles
tendues	tendues
au	au
uent	vent
alerent	etalerent
tant	tant
qil	qil
uindrent	vindrent
au	au
tierz	tierz
ior	jor
alacite	alacité
de	de
marselle	marselle
adonc	adonc
estoit	estoit
euesqes	evesqes
d	d
arle	arle
cesaires	cesaires
qimout	qimout
estoit	estoit
preudom	preudom
menoit	etmenoit
seinte	seinte
uieet	vieet
qant	qant
seinz	seinz
gillesoi	gillesoï
lerenon	lerenon
deluiil	deluiil
se	se
hasta	hasta
moltdaler	moltdaler
a	a
arle	arle
por	por
parler	parler
au	au
seintisme	seintisme
home	home
por	etpor
estre	estre
doctrinez	doctrinez
desa	desa
seintisme	seintisme
paroleet	paroleet
tantost	tantost
com	com
il	il
uint	vint
en	en
la	la
cite	cité
une	une
ueue	veve
dame	dame
qimoutestoit	qimoutestoit
riche	riche
teocrite	teocrite
estoit	estoit
apelee	apelee
par	par
non	non
le	le
recut	reçut
ensameson	ensameson
herberia	etherberja
mout	mout
liementdementieres	liementdementieres
qelen	qelen
aparelloit	aparelloit
le	le
mengiersioi	mengiersioï
li	li
seinz	seinz
hom	hom
le	le
pleint	pleint
dun	dun
malade	malade
en	en
un	un
angle	angle
de	de
la	la
meson	meson
sidemanda	sidemanda
qe	qe
ce	ce
estoitteocrite	estoitteocrite
lirespondi	lirespondi
sire,ceestmafilleqi.iii.anzameneeslesfieuressienaimeintesrichescesasmiresdepartiesdoneesqiriēsnemontualunerienneliaidierent.etsetusauoiesaucunechosedonttulipeussesaidier,ieuoudroieqetulasecoreussesporauoirplusgrantdonqetuitliautre.	sire,ceestmafilleqi.iii.anzameneeslesfievressienaimeintesrichescesasmiresdepartiesetdoneesqiriensnemontvalunerienneliaidierent.etsetusavoiesaucunechosedonttulipeüssesaidier,jevoudroieqetulasecoreüssesporavoirplusgrantdonqetuitliautre.
seinz	seinz
gilles	gilles
lirespondi	lirespondi
qil	qil
ne	ne
sauoit	savoit
noient	noient
detote	detote
terriene	terriene
miedecineeinz	miedecineeinz
fist	fist
sorisson	sorisson
a	a
nostre	nostre
signoret	signoret
meintenant	meintenant
qil	qil
lot	lot
fete	fete
fu	fu
la	la
damoisele	damoisele
guerie	guerie
desenfermete	desenfermeté
sanee	etsanee
la	la
renomee	renomee
de	de
cest	cest
miracle	miracle
fu	fu
par	par
tote	tote
lacite	lacité
espandue	espandue
tant	ettant
qe	qe
cesaires	cesaires
le	le
sot	sot
qiestoit	qiestoit
euesqes	evesqes
il	etil
meismes	meïsmes
li	li
euesqes	evesqes
sauoit	savoit
ia	ja
ꝑ	par
le	le
seint	seint
esperit	esperit
qeliseinz	qeliseinz
hom	hom
estoit	estoit
uenuz	venuz
en	en
la	la
cite	cité
si	etsi
conoissoit	conoissoit
tote	tote
sa	sa
uietantost	vietantost
li	li
manda	manda
par	par
son	son
arcediacre	arcediacre
qi	qi
aurelius	aurelius
a	a
uoit	voit
non	non
qil	qil
uenist	venist
alui	alui
seinz	etseinz
gilles	gilles
iala	iala
qifu	qifu
receuz	receüz
agrant	agrant
ueneration	veneration
li	etli
seinz	seinz
e	e
uesqes	vesqes
le	le
retint	retint
ensamble	ensamble
olui	olui
ii	ii
anz	anz
par	par
mout	mout
granz	granz
proieresqant	proieresqant
li	li
dui	dui
an	an
furent	furent
passe	passé
seinz	seinz
gilles	gilles
qi	qi
couoitoit	covoitoit
nostre	nostre
signor	signor
aseruir	aservir
en	en
uie	vie
solitaire	solitaire
se	se
departi	departi
tout	tout
coiement	coiement
del	del
seintime	seintime
euesqe	evesqe
qant	etqant
ilot	ilot
trespasse	trespassé
le	le
rosne	rosne
il	il
comenca	comença
aqerre	aqerre
aucune	aucune
repostaille	repostaille
ioste	joste
la	la
riuiere	riviere
de	de
gardone	gardone
ouil	ouil
pe	pe
ust	üst
tel	tel
uie	vie
mener	mener
com	com
il	il
auoit	avoit
couoitiesi	covoitiési
com	com
il	il
aloit	aloit
ce	ce
qerant	qerant
tos	tos
seusil	seusil
troua	trova
par	par
la	la
uolente	volenté
nostre	nostre
signor	signor
un	un
seint	seint
home	home
qi	qi
ueredemius	veredemius
auoit	avoit
non	non
por	por
qi	qi
nostre	nostre
signor	signor
auoit	avoit
fait	fait
meint	meint
beau	beau
miraclecil	miraclecil
hom	hom
demoroit	demoroit
en	en
une	une
chavee	chavee
roche	roche
ou	ou
il	il
auoit	avoit
molt	molt
grief	grief
entree	entree
par	par
entre	entre
granz	granz
pierres	pierres
qibrisies	qibrisies
estoientqant	estoientqant
seinz	seinz
gilles	gilles
uit	vit
sa	sa
seinte	seinte
uie	vie
il	il
demoraun	demoraun
pou	pou
de	de
tens	tens
ensamble	ensamble
olui	olui
por	por
ueoir	veoir
sa	sa
maniere	maniere
por	etpor
querre	querre
la	la
en	en
uiron	viron
leu	leu
couenable	covenable
por	por
demorer	demorer
molt	molt
fu	fu
nostre	nostre
sires	sires
pius	pius
misericorz	etmisericorz
qi	qi
desilongues	desilongues
parties	parties
mist	mist
ensamble	ensamble
cez	cez
deus	deus
estoiles	estoiles
qeliuns	qeliuns
enluminast	enluminast
lautre	lautre
por	por
mielz	mielz
enluminer	enluminer
lesiecle	lesiecle
ce	ce
est	est
par	par
les	les
bones	bones
oeures	oevres
qe	qe
liuns	liuns
ueist	veïst
lautre	lautre
fere	fere
par	etpar
seinte	seinte
uie	vie
meneret	meneret
qiest	qiest
cil	cil
qi	qi
peust	peüst
raconter	raconter
ne	ne
dire	dire
toz	toz
lesmiracles	lesmiracles
qe	qe
nostre	nostre
sires	sires
fist	fist
por	por
eus	eus
ii	ii
ence	ence
leu	leu
meismesce	meïsmesce
ne	ne
seroit	seroit
nus	nus
hom	hom
si	si
com	com
ie	je
cuitcar	cuitcar
nus	nus
malades	malades
ne	ne
uenoit	venoit
aeus	aeus
dont	dont
ilproiassent	ilproiassent
nostre	nostre
signor	signor
qil	qil
ne	ne
fust	fust
gueriz	gueriz
desamaladielaterre	desamaladielaterre
qi	qi
estoit	estoit
brahaigne	brahaigne
encel	encel
tempoire	tempoire
deuint	devint
feconde	feconde
bien	etbien
portāz	portanz
par	par
la	la
proiere	proiere
seint	seint
gillemes	gillemes
or	or
lessons	lessons
tot	tot
ceestersicontons	ceestersicontons
un	un
autre	autre
miracle	miracle
par	par
coi	coi
li	li
dui	dui
seint	seint
home	home
se	se
departirent	departirent
un	un
ior	jor
auint	avint
qe	qe
ueredemus	veredemus
estoit	estoit
departiz	departiz
deson	deson
habitacle	habitacle
alez	etalez
en	en
ne	ne
sai	sai
qele	qele
soie	soie
besoigne	besoigne
adoncaporterent	adoncaporterent
il	il
ne	ne
sai	sai
qant	qant
un	un
malade	malade
qi	qi
perdue	perdue
auoit	avoit
tote	tote
la	la
force	force
deses	deses
membressile	membressile
presenterent	presenterent
aseint	aseint
gille	gille
por	por
guerirliseīz	guerirliseinz
hom	hom
lor	lor
respondi	respondi
qil	qil
atendissent	atendissent
ueredemium	veredemium
tant	tant
qil	qil
reuenistet	revenistet
cil	cil
comencierent	comencierent
a	a
iurer	jurer
qe	qe
ia	ja
le	le
maladenen	maladenen
reporteroient	reporteroient
silaueroit	silaveroit
sane	sané
aussi	aussi
com	com
il	il
soloit	soloit
faire	faire
les	les
autres	autres
et	et
seinz	seinz
giles	giles
dist	dist
qe	qe
nus	nus
nen	nen
estoit	estoit
sanez	sanez
necurez	necurez
se	se
par	par
la	la
deserte	deserte
uerdemium	verdemium
non	non
le	le
seint	seint
homecil	homecil
ꝯmencierent	conmencierent
adire	adire
tuqilaberhaignetechacasostasforsdenostreterreqilafeisdepluiseursbiensplenteiuepuezbien,setuuielz,acestuisanterendre.	tuqilaberhaignetéchaçasetostasforsdenostreterreetqilafeïsdepluiseursbiensplenteivepuezbien,setuvielz,acestuisantérendre.
ala	ala
parfin	parfin
fu	fu
ueincuz	veincuz
li	li
seinz	seinz
homcar	homcar
il	il
estoit	estoit
mout	mout
douz	douz
molt	etmolt
piussi	piussi
fist	fist
sorisson	sorisson
anostre	anostre
signor	signor
tout	tout
em	em
plorant	plorant
tant	ettant
qe	qe
cil	cil
ot	ot
sante	santé
receue	receüe
qui	qui
mout	mout
lot	lot
desireedont	desireedont
cremi	cremi
li	li
seinz	seinz
hom	hom
qe	qe
lanouele	lanovele
decest	decest
miracle	miracle
depluiseurs	etdepluiseurs
autres	autres
ne	ne
despleust	despleüst
anostre	anostre
signorpor	signorpor
ce	ce
qe	qe
trop	trop
fust	fust
espanduesi	espanduesi
se	se
pensa	pensa
qil	qil
iroit	iroit
en	en
autre	autre
leu	leu
por	por
plus	plus
empes	empes
fere	fere
les	les
oeures	oevres
par	par
qoiil	qoiil
peust	peüst
paruenir	parvenir
a	a
uie	vie
ꝑmenable	parmenable
lors	lors
se	se
departiil	departiil
tout	tout
coiement	coiement
de	de
ueredemium	veredemium
son	son
compaignonsi	compaignonsi
sen	sen
ala	ala
par	par
la	la
desertine	desertine
qerant	qerant
leu	leu
ou	ou
il	il
peust	peüst
demorer	demorer
adonc	adonc
paruint	parvint
il	il
par	par
la	la
uolente	volenté
nostre	nostre
segnor	segnor
aun	aun
leu	leu
mout	mout
sauuage	sauvage
si	etsi
nestoit	nestoit
mie	mie
loing	loing
dela	dela
ou	ou
li	li
rosnes	rosnes
chaoit	chaoit
en	en
lamer	lamer
latroua	latrova
il	il
une	une
fosse	fosse
en	en
une	une
roche	roche
nai	naï
ue	ve
qe	qe
nature	nature
auoit	avoit
fete	fete
et	et
deuant	devant
lentree	lentree
auoit	avoit
une	une
fontenele	fontenele
dont	dont
londe	londe
estoit	estoit
clere	clere
pure	etpure
qant	qant
liseinz	liseinz
hom	hom
la	la
uit	vit
il	il
fu	fu
mout	mout
liez	liez
rendi	etrendi
graces	graces
anostre	anostre
signor	signor
aussi	aussi
com	com
sil	sil
eust	eüst
tro	tro
u	v
e	é
une	une
sale	sale
roial	roial
apareillie	apareillie
atornee	etatornee
de	de
totes	totes
choses	choses
qil	qil
couenist	covenist
acors	acors
domela	domela
demora	demora
il	il
trois	trois
anzsi	anzsi
estoit	estoit
ades	adés
enorissons	enorissons
por	por
tot	tot
lepueple	lepueple
ne	ne
ne	ne
uiuoit	vivoit
dautre	dautre
creature	creature
se	se
derbes	derbes
non	non
decele	etdecele
eue	eve
de	de
cele	cele
fontenele	fontenele
tant	tant
solementfors	solementfors
qenostre	qenostre
sires	sires
li	li
auoit	avoit
aparellie	aparellie
une	une
cerue	cerve
dont	dont
il	il
auoit	avoit
let	let
totes	totes
les	les
heures	heures
qil	qil
uoloit	voloit
agrant	agrant
plente	plenté
adonc	adonc
auint	avint
par	par
auenture	aventure
qe	qe
la	la
mesnie	mesnie
le	le
roi	roi
flaui	flavi
qidont	qidont
estoit	estoit
rois	rois
dela	dela
contree	contree
uindrent	vindrent
la	la
endroit	endroit
por	por
chacier	chacier
meintenant	etmeintenant
uirent	virent
la	la
cerue	cerve
qide	qide
son	son
let	let
pessoit	pessoit
leseint	leseint
homeqant	homeqant
il	il
la	la
uirent	virent
plus	plus
crasse	crasse
plus	etplus
bele	bele
de	de
totes	totes
les	les
autressi	autressi
descouplerent	descouplerent
lor	lor
chiens	chiens
comencierent	etcomencierent
acorre	acorre
ale	ale
cerue	cerve
ele	etele
prist	prist
afoir	afoïr
dune	dune
part	part
dautreet	etdautreet
qant	qant
li	li
chien	chien
le	le
comencierent	comencierent
aapresser	aapresser
le	etle
cri	cri
des	des
ueneors	veneors
ele	ele
sen	sen
uint	vint
afuiant	afuiant
la	la
ouseinz	ouseinz
giles	giles
fesoit	fesoit
ses	ses
orissonstantost	orissonstantost
com	com
ele	ele
aprochalentree	aprochalentree
dela	dela
fossesi	fossesi
comenca	comença
amuire	amuire
aussi	aussi
comele	comele
reqeist	reqeïst
mout	mout
isnelement	isnelement
aide	aïde
auseint	auseint
home	home
qant	qant
il	il
loi	loï
muire	muire
il	il
sesmeruella	sesmervella
mout	mout
por	por
ce	ce
qe	qe
ele	ele
ne	ne
soloit	soloit
mie	mie
auoir	avoir
ce	ce
enceste	enceste
costumeet	costumeet
lors	lors
issi	issi
fors	fors
sioi	sioï
les	les
chiens	chiens
les	etles
ueneors	veneors
si	etsi
uit	vit
lacerue	lacerve
qitenoit	qitenoit
labouchetote	labouchetote
ouerte	overte
lalangue	etlalangue
trete	trete
fors	fors
sisoffloit	sisoffloit
gemissoit	etgemissoit
de	de
poor	poor
delasseteqant	etdelassetéqant
seinz	seinz
giles	giles
conut	conut
la	la
choseil	choseil
fist	fist
sorisson	sorisson
anostre	anostre
signor	signor
sili	etsili
proia	proia
qilli	qilli
gardast	gardast
la	la
norrice	norrice
qil	qil
li	li
auoit	avoit
doneelors	doneelors
seleua	seleva
sifist	sifist
signe	signe
ala	ala
cerue	cerve
qele	qele
sapaisast	sapaisast
sine	etsine
fust	fust
plus	plus
espoorie	espoorie
et	et
eleala	eleala
gesir	gesir
deuant	devant
les	les
piez	piez
del	del
seint	seint
home	home
si	si
ꝯme	conme
ele	ele
estoit	estoit
acostumee	acostumee
tuit	ettuit
li	li
chien	chien
qila	qila
siu	siv
oient	oient
retornerent	retornerent
toz	toz
uslanz	uslanz
encontre	encontre
les	les
ueneors	veneors
